concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,canto,celula,cenario,arquivo,semente,kind,violacoes,atraso_relativo,fracao_porta1,n_selecoes_p1,fracao_fuga_p1,fracao_fuga,bateria_media,denominador_falha,numerador_falha,n_executadas,n_concluidas,ids_executadas,ids_concluidas
True,148,69,0.7689546905913349,2.6645352591003757e-15,24.35008929450542,187.0,579.0,0.0,62.0,111.9702427001809,38,22,2,0,0.36666666666666664,0.4,337.0,0.24939346097142973,0.33225591305691665,0.07225545784719709,0.1487047380500074,38,0,0,62,22,62,0,17,62,0.7659648859265082,0.2570239140832174,2,60,0,0,62,0,0.7659648859265082,nenhuma,111.97024270018093,0.0,122,0,terminal,0.25,00,2,adaptativa,j6032_1.sm,2,GOV,0,2.1449275362318843,0.6333333333333333,38,0.0,0.0,0.37369940309958427,60,24,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,147,69,0.7080342057351179,4.440892098500626e-16,13.773465163861566,265.0,559.0,0.0,174.0,56.5098788618795,48,12,2,0,0.2,0.23333333333333334,337.0,0.14360472734590293,0.1676851004803546,0.040870816509974976,0.07157589838311015,28,0,0,174,32,174,0,13,174,0.794910294566222,0.24332019624229825,0,60,0,0,174,0,0.794910294566222,nenhuma,56.5098788618795,0.0,63,0,terminal,0.25,00,2,adaptativa,j6032_1.sm,3,GOV,0,2.130434782608696,0.4666666666666667,28,0.0,0.0,0.5563429872296822,60,14,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,190,108,0.6433152056607279,0.0,10.693710810279477,283.0,484.0,0.0,222.0,46.352805811421035,52,8,2,0,0.13333333333333333,0.16666666666666666,334.0,0.1218679213172487,0.13878085572281748,0.03201709823436969,0.06161046447009526,27,0,0,222,33,222,33,0,189,0.6268507180531939,0.4857196752206667,21,60,0,0,189,0,0.6268507180531939,nenhuma,46.352805811421035,0.0,50,0,terminal,0.25,00,2,adaptativa,j6043_1.sm,0,GOV,0,1.7592592592592593,0.45,27,0.0,0.0,0.7728322042501103,60,10,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,202,108,0.6684373343863469,0.0,14.625069350019622,215.0,499.0,0.0,172.0,75.51724900749701,41,19,1,0,0.31666666666666665,0.3333333333333333,334.0,0.18440553893766395,0.22609954792663778,0.04378763278448989,0.101159416085694,28,0,0,172,32,172,17,1,155,0.6586427040007742,0.39362113220747674,20,60,0,0,155,0,0.6586427040007742,nenhuma,75.51724900749701,0.0,82,0,terminal,0.25,00,2,adaptativa,j6043_1.sm,1,GOV,0,1.8703703703703705,0.4666666666666667,28,0.0,0.0,0.74605452076788,60,20,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,192,108,0.731694271384703,1.7763568394002505e-15,19.14655877721743,229.0,523.0,0.0,111.0,80.77941054566793,43,17,2,0,0.2833333333333333,0.31666666666666665,334.0,0.19475270105475492,0.24185452259182014,0.057325026279094096,0.11301306298680361,28,0,0,111,32,111,0,2,111,0.7659648859265082,0.2570239140832174,6,60,0,0,111,0,0.7659648859265082,nenhuma,80.77941054566793,0.0,90,0,terminal,0.25,00,2,adaptativa,j6043_1.sm,2,GOV,0,1.7777777777777777,0.4666666666666667,28,0.0,0.0,0.6524889567498054,60,19,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,215,108,0.6107315883554867,0.0,11.124478178204821,251.0,491.0,0.0,246.0,66.95383071983021,46,14,3,0,0.23333333333333334,0.2833333333333333,334.0,0.16698638494020213,0.2004605710174557,0.033306820892828805,0.08328069120571545,32,0,0,246,28,246,0,8,246,0.794910294566222,0.24332019624229825,4,60,0,0,246,0,0.794910294566222,nenhuma,66.95383071983021,0.0,75,0,terminal,0.25,00,2,adaptativa,j6043_1.sm,3,GOV,0,1.9907407407407407,0.5333333333333333,32,0.0,0.0,0.754369526804944,60,17,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,187,85,0.7452440302924016,1.7763568394002505e-15,19.2525819112914,277.0,522.0,0.0,122.0,56.44170604786959,52,8,6,0,0.13333333333333333,0.23333333333333334,323.0,0.14874934712830173,0.17474212398721234,0.059605516753224154,0.08058016186148151,29,0,0,122,31,122,22,4,100,0.6268507180531939,0.4857196752206667,16,60,0,0,100,0,0.6268507180531939,nenhuma,56.4417060478696,0.0,64,0,terminal,0.25,00,3,centralizada,j6010_1.sm,0,GOV,0,2.2,0.48333333333333334,29,0.0,0.0,0.6454260575065243,60,14,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,218,85,0.7821456402929978,3.552713678800501e-15,14.898471001698342,270.0,513.0,0.0,77.0,65.8880770694141,51,9,12,0,0.15,0.35,323.0,0.16942683757736673,0.2039878547040684,0.04612529721888031,0.10045628114450542,28,0,0,77,32,77,1,17,76,0.6586427040007742,0.39362113220747674,14,60,0,0,76,0,0.6586427040007742,nenhuma,65.8880770694141,0.0,73,0,terminal,0.25,00,3,centralizada,j6010_1.sm,1,GOV,0,2.5647058823529414,0.4666666666666667,28,0.0,0.0,0.7258858939616384,60,21,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,193,85,0.7432404638570337,0.0,13.37908096863935,263.0,534.0,0.0,97.0,87.4754140387031,51,9,12,0,0.15,0.35,323.0,0.21310756027510863,0.27082171529010246,0.04142130330848096,0.12175143690301828,37,0,0,97,23,97,8,10,89,0.7659648859265082,0.2570239140832174,4,60,0,0,89,0,0.7659648859265082,nenhuma,87.4754140387031,0.0,96,0,terminal,0.25,00,3,centralizada,j6010_1.sm,2,GOV,0,2.2705882352941176,0.6166666666666667,37,0.0,0.0,0.6011019810145848,60,21,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,286,85,0.630163561574067,2.6645352591003757e-15,23.67488641072881,252.0,526.0,0.0,210.0,98.70392779633288,48,12,9,0,0.2,0.35,323.0,0.23405977817688992,0.30558491577812036,0.07329686195272077,0.11825022563020281,38,0,0,210,22,210,3,8,207,0.794910294566222,0.24332019624229825,3,60,0,0,207,0,0.794910294566222,nenhuma,98.70392779633288,0.0,109,0,terminal,0.25,00,3,centralizada,j6010_1.sm,3,GOV,0,3.364705882352941,0.6333333333333333,38,0.0,0.0,0.6973979229164018,60,21,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,309,76,0.6937950539372486,0.0,24.15919771044661,219.0,523.0,0.0,123.0,107.82491851448616,43,17,6,0,0.2833333333333333,0.38333333333333336,332.0,0.2451541828931978,0.3247738509472475,0.07276866780255002,0.14303708442932575,33,0,0,123,27,123,10,0,113,0.6268507180531939,0.4857196752206667,18,60,0,0,113,0,0.6268507180531939,nenhuma,107.82491851448616,0.0,115,0,terminal,0.25,00,3,centralizada,j6021_1.sm,0,GOV,0,4.065789473684211,0.55,33,0.0,0.0,0.7686545052894798,60,23,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,292,76,0.7697591165994647,0.0,5.968709910967947,309.0,550.0,0.0,72.0,92.50923820131406,52,8,15,0,0.13333333333333333,0.38333333333333336,332.0,0.21792043582675488,0.27864228373889777,0.017978041900505864,0.12947241722751449,34,0,0,72,26,72,1,0,71,0.6586427040007742,0.39362113220747674,17,60,0,0,71,0,0.6586427040007742,nenhuma,92.50923820131406,0.0,102,0,terminal,0.25,00,3,centralizada,j6021_1.sm,1,GOV,0,3.8421052631578947,0.5666666666666667,34,0.0,0.0,0.7126236645212983,60,23,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,254,76,0.8280267138722447,0.0,14.658262017329136,292.0,533.0,0.0,48.0,62.699039017038245,52,8,9,0,0.13333333333333333,0.2833333333333333,332.0,0.1588527784946841,0.18885252715975376,0.04415139161846125,0.09740427624807849,30,0,0,48,30,48,2,0,46,0.7659648859265082,0.2570239140832174,6,60,0,0,46,0,0.7659648859265082,nenhuma,62.69903901703825,0.0,70,0,terminal,0.25,00,3,centralizada,j6021_1.sm,2,GOV,0,3.3421052631578947,0.5,30,0.0,0.0,0.72249700068626,60,17,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,283,76,0.7791530814377834,0.0,15.89704141023351,258.0,560.0,0.0,70.0,88.7291090046428,47,13,8,0,0.21666666666666667,0.35,332.0,0.21089367744142384,0.2672563524236229,0.04788265485010093,0.12345278338249359,38,0,0,70,22,70,0,0,70,0.794910294566222,0.24332019624229825,2,60,0,0,70,0,0.794910294566222,nenhuma,88.72910900464277,0.0,97,0,terminal,0.25,00,3,centralizada,j6021_1.sm,3,GOV,0,3.723684210526316,0.6333333333333333,38,0.0,0.0,0.6835322126338983,60,21,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,204,69,0.7595334835990852,0.0,19.867655023986845,281.0,593.0,0.0,130.0,57.742406760056824,51,9,6,0,0.15,0.25,337.0,0.14627870168293167,0.17134245329393716,0.058954465946548504,0.07395833281258235,35,0,0,130,25,130,17,4,113,0.6268507180531939,0.4857196752206667,14,60,0,0,113,0,0.6268507180531939,nenhuma,57.74240676005683,0.0,65,0,terminal,0.25,00,3,centralizada,j6032_1.sm,0,GOV,0,2.9565217391304346,0.5833333333333334,35,0.0,0.0,0.5809326367101191,60,15,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
