concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,canto,celula,cenario,arquivo,semente,kind,violacoes,atraso_relativo,fracao_porta1,n_selecoes_p1,fracao_fuga_p1,fracao_fuga,bateria_media,denominador_falha,numerador_falha,n_executadas,n_concluidas,ids_executadas,ids_concluidas
True,151,69,0.7545906161852622,3.552713678800501e-15,28.98544940848117,197.0,582.0,17.0,56.0,116.27913800760955,41,19,3,0,0.31666666666666665,0.36666666666666664,337.0,0.25652876617863996,0.34504195254483544,0.08601023563347528,0.15076141992895745,31,0,17,56,29,73,0,27,10,0.7659648859265082,0.2570239140832174,2,60,63,46,10,17,0.7659648859265082,nenhuma,116.27913800760955,0.0,127,0,terminal,0.35697297038352843,10,2,adaptativa,j6032_1.sm,2,GOV,0,2.1884057971014492,0.5166666666666667,31,0.0,0.0,0.4357533600645335,60,22,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,143,69,0.6953648627218402,8.881784197001252e-16,11.01948868675883,274.0,500.0,84.0,84.0,51.04697347356481,49,11,3,0,0.18333333333333332,0.23333333333333334,337.0,0.13154843862489837,0.1514746987346137,0.032698779485931244,0.07099254340362163,29,0,84,84,31,168,0,24,9,0.794910294566222,0.24332019624229825,0,60,159,75,9,84,0.794910294566222,nenhuma,51.04697347356481,0.0,57,0,terminal,0.6508128723708424,10,2,adaptativa,j6032_1.sm,3,GOV,0,2.072463768115942,0.48333333333333334,29,0.0,0.0,0.5706549225278721,60,14,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,180,108,0.5375256770635254,0.0,8.905276412238194,258.0,398.0,205.0,92.0,45.4297450016772,50,10,0,0,0.16666666666666666,0.16666666666666666,334.0,0.1197316383339329,0.13601720060382394,0.02666250422825807,0.06135591568052724,21,0,205,92,39,297,36,0,8,0.6268507180531939,0.4857196752206667,21,60,253,48,8,205,0.6268507180531939,nenhuma,45.4297450016772,0.0,47,0,terminal,0.9454046804584805,10,2,adaptativa,j6043_1.sm,0,GOV,0,1.6666666666666667,0.35,21,0.0,0.0,0.8658687459224119,60,10,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,167,108,0.6932182302910327,0.0,13.138930982148617,269.0,423.0,81.0,53.0,53.197455168500916,48,12,4,0,0.2,0.26666666666666666,334.0,0.13739102480761503,0.15927381786976322,0.03933811671301981,0.08718072276098052,19,0,81,53,41,134,21,1,6,0.6586427040007742,0.39362113220747674,20,60,107,26,6,81,0.6586427040007742,nenhuma,53.197455168500916,0.0,60,0,terminal,0.7658567551109061,10,2,adaptativa,j6043_1.sm,1,GOV,0,1.5462962962962963,0.31666666666666665,19,0.0,0.0,0.8110050201294633,60,16,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,190,108,0.6178620676679054,0.0,9.928136613396516,273.0,430.0,137.0,73.0,55.94820996701908,49,11,6,0,0.18333333333333332,0.2833333333333333,334.0,0.14347600152274337,0.16750961067969786,0.02972495992034885,0.08039134114544308,18,0,137,73,42,210,3,0,25,0.7659648859265082,0.2570239140832174,6,60,182,45,25,137,0.7659648859265082,nenhuma,55.94820996701908,0.0,60,0,terminal,0.7300881787461334,10,2,adaptativa,j6043_1.sm,2,GOV,0,1.7592592592592593,0.3,18,0.0,0.0,0.8161201200789785,60,17,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,186,108,0.5948237057269444,0.0,13.543418787072099,279.0,418.0,163.0,80.0,41.72922207959907,51,9,2,0,0.15,0.18333333333333332,334.0,0.11106195533217972,0.12493779065748224,0.040549158045126044,0.059381651948540067,24,0,163,80,36,243,0,5,30,0.794910294566222,0.24332019624229825,4,60,213,50,30,163,0.794910294566222,nenhuma,41.72922207959907,0.0,45,0,terminal,0.7129426763402528,10,2,adaptativa,j6043_1.sm,3,GOV,0,1.7222222222222223,0.4,24,0.0,0.0,0.8039414821925402,60,11,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,178,85,0.7449491322468791,0.0,11.517263871174627,297.0,424.0,57.0,50.0,38.16637881186862,56,4,6,0,0.06666666666666667,0.16666666666666666,323.0,0.10567533704943632,0.11816216350423721,0.035657163687847146,0.06705662919081887,17,0,57,50,43,107,17,1,5,0.6268507180531939,0.4857196752206667,16,60,85,28,5,57,0.6268507180531939,nenhuma,38.16637881186861,0.0,42,0,terminal,0.7781708524186707,10,3,centralizada,j6010_1.sm,0,GOV,0,2.0941176470588236,0.2833333333333333,17,0.0,0.0,0.7964205170032169,60,10,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,217,85,0.7775088367892137,0.0,12.0,267.0,456.0,36.0,37.0,57.48851102849111,52,8,9,0,0.13333333333333333,0.2833333333333333,323.0,0.15109131908633727,0.17798300628015823,0.03715170278637771,0.09802154679496931,20,0,36,37,40,73,9,8,3,0.6586427040007742,0.39362113220747674,14,60,61,25,3,36,0.6586427040007742,nenhuma,57.48851102849111,0.0,62,0,terminal,0.5938087602563973,10,3,centralizada,j6010_1.sm,1,GOV,0,2.552941176470588,0.3333333333333333,20,0.0,0.0,0.7979287370298046,60,17,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,283,85,0.7432885648736164,8.881784197001252e-16,20.524228170071623,269.0,475.0,45.0,48.0,71.05194085794344,48,12,9,0,0.2,0.35,323.0,0.18031110493516844,0.21997504909580012,0.06354250207452515,0.11118335821428599,40,0,45,48,20,93,8,12,5,0.7659648859265082,0.2570239140832174,4,60,80,35,5,45,0.7659648859265082,nenhuma,71.05194085794344,0.0,83,0,terminal,0.6023077707420837,10,3,centralizada,j6010_1.sm,2,GOV,0,3.3294117647058825,0.6666666666666666,40,0.0,0.0,0.7569035338610474,60,21,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,237,85,0.6541305638672101,4.440892098500626e-16,9.583828675870327,278.0,442.0,100.0,71.0,62.7060813469755,53,7,10,0,0.11666666666666667,0.2833333333333333,323.0,0.1625747800708541,0.1941364747584381,0.02967129621012485,0.09280082431991002,22,0,100,71,38,171,4,13,8,0.794910294566222,0.24332019624229825,3,60,159,59,8,100,0.794910294566222,nenhuma,62.7060813469755,0.0,67,0,terminal,0.6730105807562353,10,3,centralizada,j6010_1.sm,3,GOV,0,2.788235294117647,0.36666666666666664,22,0.0,0.0,0.8133921545997567,60,17,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,271,76,0.7434914852567557,0.0,31.68829278513129,265.0,493.0,31.0,39.0,100.08762074087302,51,9,8,0,0.15,0.2833333333333333,332.0,0.23163732524727085,0.3014687371713043,0.09544666501545569,0.1509417724146989,29,0,31,39,31,70,13,0,6,0.6268507180531939,0.4857196752206667,18,60,51,20,6,31,0.6268507180531939,nenhuma,100.08762074087302,0.0,107,0,terminal,0.5260114668194745,10,3,centralizada,j6021_1.sm,0,GOV,0,3.5657894736842106,0.48333333333333334,29,0.0,0.0,0.7845448369401813,60,17,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,258,76,0.747366091415686,4.440892098500626e-16,13.592261540517088,286.0,498.0,35.0,38.0,95.34010523098745,53,7,12,0,0.11666666666666667,0.31666666666666665,332.0,0.223101234974082,0.28716899165960075,0.04094054680878641,0.14308024458161303,25,0,35,38,35,73,9,0,7,0.6586427040007742,0.39362113220747674,17,60,57,22,7,35,0.6586427040007742,nenhuma,95.34010523098745,0.0,102,0,terminal,0.53792945635135,10,3,centralizada,j6021_1.sm,1,GOV,0,3.3947368421052633,0.4166666666666667,25,0.0,0.0,0.7809904406632446,60,19,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,238,76,0.7954571613749438,0.0,24.074655275991834,279.0,503.0,30.0,19.0,80.3407776360539,50,10,8,0,0.16666666666666666,0.3,332.0,0.19484072881815592,0.2419902940844997,0.07251402191563805,0.12705297598614515,31,0,30,19,29,49,4,0,5,0.7659648859265082,0.2570239140832174,6,60,40,10,5,30,0.7659648859265082,nenhuma,80.34077763605389,0.0,86,0,terminal,0.5934332600432701,10,3,centralizada,j6021_1.sm,2,GOV,0,3.1315789473684212,0.5166666666666667,31,0.0,0.0,0.7210133965462812,60,18,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,356,76,0.7158616793024226,0.0,15.995287890830438,260.0,511.0,47.0,48.0,107.82505136739294,50,10,11,0,0.16666666666666666,0.35,332.0,0.2451544109008128,0.32477425110660524,0.04817857798442903,0.1510524899074988,30,0,47,48,30,95,0,0,8,0.794910294566222,0.24332019624229825,2,60,87,40,8,47,0.794910294566222,nenhuma,107.82505136739296,0.0,115,0,terminal,0.6209328877351411,10,3,centralizada,j6021_1.sm,3,GOV,0,4.684210526315789,0.5,30,0.0,0.0,0.7838667515914991,60,21,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
