concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1
True,177,85,0.7634351147685857,0.0,16.878011683942027,253.0,511.0,0.0,84.0,74.34306546129403,48,12,7,0,0.2,0.31666666666666665,323.0,0.18710044775787318,0.2301642893538515,0.05225390614223538,0.11106870198178374,23,0,0,84,37,84,7,2,77,0.6863255838987572,0.3910769205246226,9,60,0,0,77,0,0.6863255838987572,nenhuma,74.34306546129402,0.0,85,0,terminal,0.25,j6010_1.sm,5,centralizada,0,2.0823529411764707,0.38333333333333336
True,128,85,0.6808805721277464,0.0,4.752174040220872,291.0,382.0,76.0,41.0,62.038184429690766,54,6,12,0,0.1,0.3,323.0,0.16112216122559433,0.19206868244486305,0.014712613127618799,0.11057747253469764,20,0,76,41,40,117,3,5,0,0.6863255838987572,0.3910769205246226,9,60,114,38,0,76,0.6863255838987572,nenhuma,62.038184429690766,0.0,67,0,terminal,0.949226375410953,j6010_1.sm,5,adaptativa,0,1.5058823529411764,0.3333333333333333
True,233,85,0.7728134139958569,8.881784197001252e-16,30.6034846964953,232.0,522.0,0.0,98.0,55.454114209770275,45,15,1,0,0.25,0.26666666666666666,323.0,0.14652797295006564,0.17168456411693583,0.09474763063930433,0.08209901019649181,23,0,0,98,37,98,3,35,95,0.7631789564580391,0.24360497938515846,4,60,0,0,95,0,0.7631789564580391,nenhuma,55.45411420977027,0.0,61,0,terminal,0.25,j6010_1.sm,6,centralizada,0,2.7411764705882353,0.38333333333333336
True,135,85,0.7616654015578257,0.0,5.0,292.0,431.0,32.0,44.0,58.86527249167487,56,4,12,0,0.06666666666666667,0.26666666666666666,323.0,0.15415193978645494,0.18224542567082003,0.015479876160990712,0.1040270102324417,17,0,32,44,43,76,1,24,0,0.7631789564580391,0.24360497938515846,4,60,75,43,0,32,0.7631789564580391,nenhuma,58.86527249167487,0.0,63,0,terminal,0.8493517720815773,j6010_1.sm,6,adaptativa,0,1.588235294117647,0.2833333333333333
True,232,85,0.6871463458652652,4.6629367034256575e-15,38.781999366110696,213.0,517.0,0.0,157.0,78.38703241444973,39,21,0,0,0.35,0.35,323.0,0.19529039576323853,0.24268431088064935,0.12006810949260277,0.10418445432652075,38,0,0,157,22,157,1,0,156,0.5858494645010164,0.43100241340042456,20,60,0,0,156,0,0.5858494645010164,nenhuma,78.38703241444975,0.0,87,0,terminal,0.25,j6010_1.sm,7,centralizada,0,2.7294117647058824,0.6333333333333333
True,135,85,0.6667994807951441,0.0,6.5,291.0,387.0,86.0,42.0,65.38437513255238,52,8,14,0,0.13333333333333333,0.36666666666666664,323.0,0.1683496538969603,0.2024284059831343,0.020123839009287926,0.11265702168088075,33,0,86,42,27,128,6,2,0,0.5858494645010164,0.43100241340042456,20,60,122,36,0,86,0.5858494645010164,nenhuma,65.38437513255238,0.0,73,0,terminal,0.9666666666666667,j6010_1.sm,7,adaptativa,0,1.588235294117647,0.55
True,203,85,0.6185611831849088,0.0,27.533692630665936,184.0,521.0,0.0,220.0,101.27723006707886,34,26,3,0,0.43333333333333335,0.48333333333333334,323.0,0.23870531551049012,0.31355179587330917,0.08524363043549825,0.12024215596925629,50,0,0,220,10,220,21,5,199,0.5273323364698471,0.27249021043639565,27,60,0,0,199,0,0.5273323364698471,nenhuma,101.27723006707885,0.0,114,0,terminal,0.25,j6010_1.sm,8,centralizada,0,2.388235294117647,0.8333333333333334
True,158,85,0.5580187640913169,0.0,5.597542009524315,295.0,418.0,159.0,75.0,97.07875307862668,55,5,22,0,0.08333333333333333,0.45,323.0,0.231096555984245,0.3005534151041074,0.017329851422675898,0.1295975258671325,52,0,159,75,8,234,14,10,0,0.5273323364698471,0.27249021043639565,27,60,220,61,0,159,0.5273323364698471,nenhuma,97.07875307862668,0.0,106,0,terminal,0.921887230648981,j6010_1.sm,8,adaptativa,0,1.8588235294117648,0.8666666666666667
True,218,85,0.6983208350688197,2.4424906541753444e-15,39.05552525875578,203.0,506.0,0.0,125.0,93.59530718445994,41,19,3,0,0.31666666666666665,0.36666666666666664,323.0,0.22466721436931078,0.2897687528930648,0.12091493888159684,0.12916907721655094,27,0,0,125,33,125,11,4,114,0.6872143627230507,0.3512385487549321,9,60,0,0,114,0,0.6872143627230507,nenhuma,93.59530718445995,0.0,102,0,terminal,0.25,j6010_1.sm,9,centralizada,0,2.5647058823529414,0.45
True,154,85,0.6610533742834578,0.0,6.804485241698567,300.0,397.0,91.0,48.0,64.5566501045762,56,4,13,0,0.06666666666666667,0.2833333333333333,323.0,0.16657345471212168,0.19986578979744957,0.021066517776156552,0.107494688624853,22,0,91,48,38,139,4,4,0,0.6872143627230507,0.3512385487549321,9,60,135,44,0,91,0.6872143627230507,nenhuma,64.5566501045762,0.0,69,0,terminal,0.946959448258965,j6010_1.sm,9,adaptativa,0,1.811764705882353,0.36666666666666664
True,223,85,0.6522078425463637,1.3322676295501878e-15,34.0254498673247,185.0,540.0,0.0,168.0,119.95692534410588,34,26,4,0,0.43333333333333335,0.5,323.0,0.2708094590708086,0.37138366979599347,0.10534195005363685,0.1448830508836565,37,0,0,168,23,168,25,8,143,0.5820371027673271,0.4175993861121362,20,60,0,0,143,0,0.5820371027673271,nenhuma,119.95692534410588,0.0,131,0,terminal,0.25,j6010_1.sm,10,centralizada,0,2.623529411764706,0.6166666666666667
True,147,85,0.6331747928433572,0.0,8.0,305.0,384.0,128.0,45.0,49.46760474401701,57,3,11,0,0.05,0.23333333333333334,323.0,0.13281048905720064,0.153150479083644,0.02476780185758514,0.08156677183919282,21,0,128,45,39,173,24,3,0,0.5820371027673271,0.4175993861121362,20,60,149,21,0,128,0.5820371027673271,nenhuma,49.46760474401701,0.0,54,0,terminal,0.965,j6010_1.sm,10,adaptativa,0,1.7294117647058824,0.35
True,235,85,0.7336796868916652,0.0,41.45426559327159,183.0,532.0,0.0,78.0,115.11207479914171,38,22,4,0,0.36666666666666664,0.43333333333333335,323.0,0.2627457251707029,0.3563841325050827,0.1283413795457325,0.15875073495504555,28,0,0,78,32,78,7,6,71,0.7131697048371954,0.48671389683598903,7,60,0,0,71,0,0.7131697048371954,nenhuma,115.11207479914171,0.0,124,0,terminal,0.25,j6010_1.sm,11,centralizada,0,2.764705882352941,0.4666666666666667
True,127,85,0.6994887103680759,0.0,7.5,288.0,385.0,60.0,28.0,77.40202120976369,53,7,14,0,0.11666666666666667,0.35,323.0,0.19331076545493786,0.23963474058750367,0.02321981424148607,0.14062815583350666,22,0,60,28,38,88,6,2,0,0.7131697048371954,0.48671389683598903,7,60,82,22,0,60,0.7131697048371954,nenhuma,77.40202120976366,0.0,83,0,terminal,0.9633333333333333,j6010_1.sm,11,adaptativa,0,1.4941176470588236,0.36666666666666664
True,257,69,0.784340235164091,0.0,25.661438765597786,266.0,541.0,0.0,66.0,82.7516865073458,49,11,2,0,0.18333333333333332,0.21666666666666667,340.0,0.19574537287128693,0.24338731325689938,0.07547481989881702,0.11997315574010489,41,0,0,66,19,66,10,0,56,0.6268507180531939,0.4857196752206667,24,60,0,0,56,0,0.6268507180531939,nenhuma,82.75168650734577,0.0,90,0,terminal,0.25,j6013_1.sm,0,centralizada,0,3.7246376811594204,0.6833333333333333
True,202,69,0.6861847179979367,0.0,12.434096981732171,318.0,405.0,84.0,21.0,80.22008123651888,56,4,10,0,0.06666666666666667,0.23333333333333334,340.0,0.19090016117380024,0.2359414154015261,0.03657087347568286,0.13591554029889452,38,0,84,21,22,105,16,0,0,0.6268507180531939,0.4857196752206667,24,60,89,5,0,84,0.6268507180531939,nenhuma,80.22008123651887,0.0,85,0,terminal,0.9860029873737971,j6013_1.sm,0,adaptativa,0,2.927536231884058,0.6333333333333333
True,306,69,0.6853987562664494,0.0,44.88359281592879,171.0,581.0,0.0,107.0,159.68172496381897,33,27,2,0,0.45,0.48333333333333334,340.0,0.319566870242015,0.46965213224652635,0.1320105671056729,0.1883746225278533,46,0,0,107,14,107,14,0,93,0.6586427040007742,0.39362113220747674,21,60,0,0,93,0,0.6586427040007742,nenhuma,159.68172496381897,0.0,172,0,terminal,0.25,j6013_1.sm,1,centralizada,0,4.434782608695652,0.7666666666666667
True,220,69,0.718482609244974,0.0,10.28334171965296,291.0,413.0,51.0,18.0,92.82254223801735,50,10,12,0,0.16666666666666666,0.36666666666666664,340.0,0.21445865956531548,0.2730074771706393,0.030245122704861644,0.16148034465840802,37,0,51,18,23,69,7,0,0,0.6586427040007742,0.39362113220747674,21,60,62,11,0,51,0.6586427040007742,nenhuma,92.82254223801735,0.0,101,0,terminal,0.9616666666666666,j6013_1.sm,1,adaptativa,0,3.1884057971014492,0.6166666666666667
True,289,69,0.8051713417019047,4.440892098500626e-15,40.754908867165184,194.0,576.0,0.0,13.0,126.37568486044064,37,23,2,0,0.38333333333333336,0.4166666666666667,340.0,0.270974000066615,0.3716931907660019,0.11986737902107407,0.17665638843329529,42,0,0,13,18,13,0,0,13,0.7659648859265082,0.2570239140832174,5,60,0,0,13,0,0.7659648859265082,nenhuma,126.37568486044064,0.0,135,0,terminal,0.25,j6013_1.sm,2,centralizada,0,4.188405797101449,0.7
True,255,69,0.7702919168479777,0.0,2.0,334.0,492.0,25.0,10.0,111.7188924599601,58,2,18,0,0.03333333333333333,0.3333333333333333,340.0,0.24731950406493736,0.32858497782341206,0.0058823529411764705,0.17491089394535722,37,0,25,10,23,35,0,0,0,0.7659648859265082,0.2570239140832174,5,60,35,10,0,25,0.7659648859265082,nenhuma,111.7188924599601,0.0,118,0,terminal,0.8833333333333333,j6013_1.sm,2,adaptativa,0,3.6956521739130435,0.6166666666666667
True,295,69,0.6971221061931883,0.0,30.8364854683468,234.0,573.0,0.0,124.0,124.95069545134857,45,15,5,0,0.25,0.3333333333333333,340.0,0.26873966782661396,0.36750204544514287,0.09069554549513766,0.1520172634962439,43,0,0,124,17,124,0,0,124,0.794910294566222,0.24332019624229823,1,60,0,0,124,0,0.794910294566222,nenhuma,124.95069545134854,0.0,133,0,terminal,0.25,j6013_1.sm,3,centralizada,0,4.27536231884058,0.7166666666666667
True,245,69,0.6951551212020379,1.7763568394002505e-15,24.474263395218195,301.0,449.0,68.0,22.0,106.89900341035379,55,5,16,0,0.08333333333333333,0.35,340.0,0.23920170462362045,0.3144088335598641,0.07198312763299469,0.1655042086238342,39,0,68,22,21,90,0,0,0,0.794910294566222,0.24332019624229823,1,60,90,22,0,68,0.794910294566222,nenhuma,106.89900341035379,0.0,114,0,terminal,0.8966666666666666,j6013_1.sm,3,adaptativa,0,3.550724637681159,0.65
True,327,69,0.7367593872252084,0.0,20.78157160078248,230.0,560.0,0.0,109.0,91.08532732657585,40,20,1,0,0.3333333333333333,0.35,340.0,0.21129303539847147,0.2678980215487525,0.06112226941406612,0.11983566061845634,41,0,0,109,19,109,8,0,101,0.7496468789669437,0.35303232464984247,9,60,0,0,101,0,0.7496468789669437,nenhuma,91.08532732657584,0.0,98,0,terminal,0.25,j6013_1.sm,4,centralizada,0,4.739130434782608,0.6833333333333333
True,284,69,0.6010068503068773,0.0,20.144259721179537,246.0,468.0,101.0,31.0,178.69328737440622,45,15,16,0,0.25,0.5166666666666667,340.0,0.3445066510865038,0.5255684922776653,0.05924782270935158,0.2294783970424649,41,0,101,31,19,132,0,0,0,0.7496468789669437,0.35303232464984247,9,60,132,31,0,101,0.7496468789669437,nenhuma,178.69328737440622,0.0,190,0,terminal,0.8816666666666667,j6013_1.sm,4,adaptativa,0,4.115942028985507,0.6833333333333333
True,299,69,0.7404723830989552,4.440892098500626e-15,24.899871592881333,204.0,553.0,0.0,63.0,130.82056025592274,37,23,5,0,0.38333333333333336,0.4666666666666667,340.0,0.2778565154096349,0.3847663536938904,0.07323491644965098,0.17517000363660684,46,0,0,63,14,63,7,0,56,0.6863255838987572,0.3910769205246226,14,60,0,0,56,0,0.6863255838987572,nenhuma,130.82056025592274,0.0,138,0,terminal,0.25,j6013_1.sm,5,centralizada,0,4.333333333333333,0.7666666666666667
True,249,69,0.6509950709290275,0.0,10.139940093872966,286.0,441.0,89.0,27.0,120.42448398365593,51,9,18,0,0.15,0.45,340.0,0.2615509995075126,0.3541896587754586,0.02982335321727343,0.17776813036855246,41,0,89,27,19,116,8,0,0,0.6863255838987572,0.3910769205246226,14,60,108,19,0,89,0.6863255838987572,nenhuma,120.42448398365595,0.0,129,0,terminal,0.9816666666666666,j6013_1.sm,5,adaptativa,0,3.608695652173913,0.6833333333333333
True,316,69,0.810310766449459,0.0,29.416513150727024,211.0,581.0,0.0,3.0,133.00886136040052,40,20,4,0,0.3333333333333333,0.4,340.0,0.2811973986657659,0.3912025334129427,0.08651915632566771,0.1855051848425404,41,0,0,3,19,3,1,0,2,0.7631789564580391,0.24360497938515846,6,60,0,0,2,0,0.7631789564580391,nenhuma,133.0088613604005,0.0,141,0,terminal,0.25,j6013_1.sm,6,centralizada,0,4.579710144927536,0.6833333333333333
True,229,69,0.769910493242322,0.0,10.78699510543891,287.0,450.0,24.0,6.0,104.48352626669138,53,7,14,0,0.11666666666666667,0.35,340.0,0.2350672636717721,0.30730448901968055,0.03172645619246738,0.17876214054152326,31,0,24,6,29,30,3,0,0,0.7631789564580391,0.24360497938515846,6,60,27,3,0,24,0.7631789564580391,nenhuma,104.48352626669136,0.0,111,0,terminal,0.9616666666666666,j6013_1.sm,6,adaptativa,0,3.318840579710145,0.5166666666666667
True,269,69,0.706484461965888,0.0,41.99652369988331,232.0,550.0,0.0,129.0,99.50261344679976,39,21,2,0,0.35,0.38333333333333336,340.0,0.22639822927661432,0.292654745431764,0.12351918735259798,0.12781281877302192,53,0,0,129,7,129,17,0,112,0.5858494645010164,0.43100241340042456,29,60,0,0,112,0,0.5858494645010164,nenhuma,99.50261344679976,0.0,107,0,terminal,0.25,j6013_1.sm,7,centralizada,0,3.898550724637681,0.8833333333333333
True,216,69,0.6581422023874218,0.0,7.504082612872238,316.0,416.0,90.0,29.0,97.08224376275076,56,4,15,0,0.06666666666666667,0.31666666666666665,340.0,0.22211436210949634,0.285536011066914,0.022070831214330112,0.15359115798733014,40,0,90,29,20,119,15,0,0,0.5858494645010164,0.43100241340042456,29,60,104,14,0,90,0.5858494645010164,nenhuma,97.08224376275076,0.0,102,0,terminal,0.9966666666666667,j6013_1.sm,7,adaptativa,0,3.130434782608696,0.6666666666666666
True,307,69,0.6661255513661027,3.552713678800501e-15,34.81097854447575,202.0,561.0,0.0,166.0,115.18357762960858,36,24,1,0,0.4,0.4166666666666667,340.0,0.25304862321578664,0.33877522832237816,0.10238523101316398,0.13676777924571,48,0,0,166,12,166,20,0,146,0.5273323364698471,0.27249021043639565,31,60,0,0,146,0,0.5273323364698471,nenhuma,115.18357762960858,0.0,125,0,terminal,0.25,j6013_1.sm,8,centralizada,0,4.449275362318841,0.8
True,245,69,0.5882619691044276,0.0,3.0,328.0,437.0,132.0,41.0,132.86631288657077,58,2,24,0,0.03333333333333333,0.43333333333333335,340.0,0.2809807111771191,0.39078327319579637,0.008823529411764706,0.1788562902661307,49,0,132,41,11,173,17,0,0,0.5273323364698471,0.27249021043639565,31,60,156,24,0,132,0.5273323364698471,nenhuma,132.86631288657077,0.0,142,0,terminal,0.9566666666666667,j6013_1.sm,8,adaptativa,0,3.550724637681159,0.8166666666666667
True,341,69,0.7259520617522417,0.0,26.47477859539589,209.0,558.0,0.0,81.0,129.64579549942565,40,20,4,0,0.3333333333333333,0.4,340.0,0.2760501568241639,0.38131116323360487,0.07786699586881143,0.16866780025146513,39,0,0,81,21,81,0,0,81,0.6872143627230507,0.3512385487549321,14,60,0,0,81,0,0.6872143627230507,nenhuma,129.64579549942565,0.0,139,0,terminal,0.25,j6013_1.sm,9,centralizada,0,4.942028985507246,0.65
True,237,69,0.68940309431608,0.0,8.696781940441882,296.0,439.0,65.0,25.0,107.78275252812503,53,7,17,0,0.11666666666666667,0.4,340.0,0.24070322476602143,0.31700809567095595,0.02557877041306436,0.16926141937766218,40,0,65,25,20,90,7,0,0,0.6872143627230507,0.3512385487549321,14,60,83,18,0,65,0.6872143627230507,nenhuma,107.78275252812503,0.0,117,0,terminal,0.9499999999999998,j6013_1.sm,9,adaptativa,0,3.4347826086956523,0.6666666666666666
True,389,69,0.6650818739360284,3.552713678800501e-15,28.00810819757634,194.0,563.0,0.0,146.0,137.51231985635619,34,26,1,0,0.43333333333333335,0.45,340.0,0.2879764859212894,0.4044479995775182,0.08237678881640101,0.1624457395725682,50,0,0,146,10,146,25,0,121,0.5820371027673271,0.4175993861121362,29,60,0,0,121,0,0.5820371027673271,nenhuma,137.51231985635619,0.0,149,0,terminal,0.25,j6013_1.sm,10,centralizada,0,5.63768115942029,0.8333333333333334
True,237,69,0.6089870515060618,0.0,8.543659942363114,308.0,439.0,133.0,32.0,116.86918582969278,56,4,20,0,0.06666666666666667,0.4,340.0,0.25580448289033464,0.3437328994990964,0.02512841159518563,0.16212259883904015,48,0,133,32,12,165,23,0,0,0.5820371027673271,0.4175993861121362,29,60,142,9,0,133,0.5820371027673271,nenhuma,116.86918582969277,0.0,126,0,terminal,1.0,j6013_1.sm,10,adaptativa,0,3.4347826086956523,0.8
True,304,69,0.8085444934741717,0.0,32.56771849950354,265.0,567.0,0.0,31.0,103.26010946373776,47,13,5,0,0.21666666666666667,0.3,340.0,0.2329560167023901,0.3037062043051111,0.095787407351481,0.14724937019831635,32,0,0,31,28,31,2,0,29,0.7131697048371954,0.48671389683598903,13,60,0,0,29,0,0.7131697048371954,nenhuma,103.26010946373776,0.0,110,0,terminal,0.25,j6013_1.sm,11,centralizada,0,4.405797101449275,0.5333333333333333
True,220,69,0.7689158405460874,0.0,12.434096981732171,281.0,436.0,24.0,10.0,97.03214709473386,50,10,13,0,0.16666666666666666,0.38333333333333336,340.0,0.22202519366086942,0.28538866792568784,0.03657087347568286,0.17112283243885065,38,0,24,10,22,34,2,0,0,0.7131697048371954,0.48671389683598903,13,60,32,8,0,24,0.7131697048371954,nenhuma,97.03214709473389,0.0,105,0,terminal,0.9817364771020748,j6013_1.sm,11,adaptativa,0,3.1884057971014492,0.6333333333333333
True,222,64,0.7009676634926425,0.0,50.65382019255457,225.0,616.0,0.0,151.0,111.78518807945787,38,22,1,0,0.36666666666666664,0.38333333333333336,365.0,0.23445608394367423,0.3062607892587887,0.13877758956864267,0.1272042241901675,50,0,0,151,10,151,17,15,134,0.6268507180531939,0.4857196752206667,27,60,0,0,134,0,0.6268507180531939,nenhuma,111.78518807945787,0.0,121,0,terminal,0.25,j6016_1.sm,0,centralizada,0,3.46875,0.8333333333333334
True,150,64,0.6734480566038297,0.0,16.588788346484407,330.0,494.0,100.0,52.0,87.5383852634772,55,5,11,0,0.08333333333333333,0.26666666666666666,365.0,0.1934385857953476,0.23983119250267726,0.04544873519584769,0.11933715674883814,48,0,100,52,12,152,16,14,0,0.6268507180531939,0.4857196752206667,27,60,136,36,0,100,0.6268507180531939,nenhuma,87.53838526347722,0.0,94,0,terminal,0.965,j6016_1.sm,0,adaptativa,0,2.34375,0.8
True,286,64,0.7305977170728167,0.0,56.493083103751545,264.0,644.0,0.0,134.0,103.47004151645092,44,16,3,0,0.26666666666666666,0.31666666666666665,365.0,0.22086800082565672,0.28347956579849565,0.1547755701472645,0.1173835032878084,46,0,0,134,14,134,8,11,126,0.6586427040007742,0.39362113220747674,18,60,0,0,126,0,0.6586427040007742,nenhuma,103.4700415164509,0.0,112,0,terminal,0.25,j6016_1.sm,1,centralizada,0,4.46875,0.7666666666666667
True,141,64,0.6864685982593899,0.0,10.037035976211765,322.0,495.0,98.0,45.0,83.08178182530453,54,6,13,0,0.1,0.31666666666666665,365.0,0.18541655830518897,0.22762132006932748,0.02749872870195004,0.11521825113234192,36,0,98,45,24,143,17,16,0,0.6586427040007742,0.39362113220747674,18,60,126,28,0,98,0.6586427040007742,nenhuma,83.08178182530452,0.0,94,0,terminal,0.9433333333333334,j6016_1.sm,1,adaptativa,0,2.203125,0.6
True,210,64,0.7119772358022026,2.6645352591003757e-15,54.63421460493282,238.0,634.0,0.0,132.0,124.47790872928152,38,22,2,0,0.36666666666666664,0.4,365.0,0.2543075111447517,0.3410353663815932,0.14968277973954197,0.13978775611279612,48,0,0,132,12,132,6,23,126,0.7659648859265082,0.2570239140832174,9,60,0,0,126,0,0.7659648859265082,nenhuma,124.47790872928154,0.0,135,0,terminal,0.25,j6016_1.sm,2,centralizada,0,3.28125,0.8
True,150,64,0.6430171700249226,0.0,9.321295782114534,338.0,497.0,85.0,89.0,101.91870756847253,56,4,15,0,0.06666666666666667,0.31666666666666665,365.0,0.21827934052851455,0.2792293358040343,0.02553779666332749,0.13186213061021504,51,0,85,89,9,174,5,50,0,0.7659648859265082,0.2570239140832174,9,60,169,84,0,85,0.7659648859265082,nenhuma,101.91870756847253,0.0,111,0,terminal,0.8594910109655357,j6016_1.sm,2,adaptativa,0,2.34375,0.85
True,196,64,0.7021374227520638,0.0,52.050462215265924,233.0,650.0,0.0,155.0,120.74470315553268,40,20,2,0,0.3333333333333333,0.36666666666666664,365.0,0.24857646901992242,0.33080740590556895,0.14260400606922172,0.13042980720705952,49,0,0,155,11,155,0,19,155,0.794910294566222,0.24332019624229823,6,60,0,0,155,0,0.794910294566222,nenhuma,120.74470315553268,0.0,131,0,terminal,0.25,j6016_1.sm,3,centralizada,0,3.0625,0.8166666666666667
