concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1
True,170,74,0.6801705884260059,0.0,12.757763107417773,324.0,482.0,64.0,68.0,94.64575475897047,51,9,15,0,0.15,0.4,373.0,0.2023877129126338,0.2537419698631916,0.03420311825044979,0.13355862802164395,33,0,64,68,27,132,7,41,0,0.7631789564580391,0.24360497938515846,11,60,125,61,0,64,0.7631789564580391,nenhuma,94.64575475897047,0.0,105,0,terminal,0.8883333333333333,j6032_9.sm,6,adaptativa,0,2.2972972972972974,0.55
True,227,74,0.6415959100623799,1.0658141036401503e-14,64.41548435589925,250.0,618.0,0.0,204.0,141.22309775932672,42,18,5,0,0.3,0.38333333333333336,373.0,0.27463390573992413,0.37861420310811456,0.1726956685144752,0.14661514875198006,54,0,0,204,6,204,20,15,184,0.5858494645010164,0.43100241340042456,37,60,0,0,184,0,0.5858494645010164,nenhuma,141.22309775932678,0.0,152,0,terminal,0.25,j6032_9.sm,7,centralizada,0,3.0675675675675675,0.9
True,166,74,0.6225413080134504,0.0,13.24367765047256,337.0,487.0,133.0,74.0,88.27740670580214,54,6,12,0,0.1,0.3,373.0,0.19137596037107565,0.23666865068579662,0.03550583820502027,0.1128466781081425,46,0,133,74,14,207,9,24,0,0.5858494645010164,0.43100241340042456,37,60,198,65,0,133,0.5858494645010164,nenhuma,88.27740670580214,0.0,94,0,terminal,0.9199999999999999,j6032_9.sm,7,adaptativa,0,2.2432432432432434,0.7666666666666667
True,255,74,0.6424943348078421,0.0,31.753837108828,262.0,641.0,0.0,250.0,106.67416656165688,42,18,5,0,0.3,0.38333333333333336,373.0,0.22238880889981194,0.2859897226854072,0.08513093058667025,0.10692285130454397,58,0,0,250,2,250,13,13,237,0.5273323364698471,0.27249021043639565,46,60,0,0,237,0,0.5273323364698471,nenhuma,106.67416656165689,0.0,115,0,terminal,0.25,j6032_9.sm,8,centralizada,0,3.445945945945946,0.9666666666666667
True,188,74,0.5114398680665256,0.0,12.80445596821256,326.0,495.0,200.0,105.0,167.85571658956547,53,7,23,0,0.11666666666666667,0.5,373.0,0.3103521169157665,0.45001532597738736,0.0343283001828755,0.1734305162561202,56,0,200,105,4,305,21,29,0,0.5273323364698471,0.27249021043639565,46,60,284,84,0,200,0.5273323364698471,nenhuma,167.85571658956547,0.0,179,0,terminal,0.9116666666666666,j6032_9.sm,8,adaptativa,0,2.5405405405405403,0.9333333333333333
True,252,74,0.723786765380395,2.6645352591003757e-15,43.267048690537415,231.0,647.0,0.0,128.0,118.90968576216119,39,21,4,0,0.35,0.4166666666666667,373.0,0.24173072660263523,0.31879272322295227,0.11599744957248637,0.1330220352862347,44,0,0,128,16,128,11,10,117,0.6872143627230507,0.3512385487549321,19,60,0,0,117,0,0.6872143627230507,nenhuma,118.90968576216119,0.0,130,0,terminal,0.25,j6032_9.sm,9,centralizada,0,3.4054054054054053,0.7333333333333333
True,171,74,0.5792068879321959,0.0,21.641750182302175,318.0,497.0,128.0,88.0,145.06990620280862,50,10,19,0,0.16666666666666666,0.48333333333333334,373.0,0.2800199441540582,0.38892736247401777,0.05802077796863854,0.16906537002886185,45,0,128,88,15,216,9,36,0,0.6872143627230507,0.3512385487549321,19,60,207,79,0,128,0.6872143627230507,nenhuma,145.06990620280862,0.0,158,0,terminal,0.9120217279500684,j6032_9.sm,9,adaptativa,0,2.310810810810811,0.75
True,243,74,0.6447703430893391,3.552713678800501e-15,58.48452551344397,190.0,662.0,0.0,202.0,162.72216099162856,34,26,4,0,0.43333333333333335,0.5,373.0,0.3037435686633305,0.43625244233680577,0.1567949745668739,0.15848704466889882,53,0,0,202,7,202,31,13,171,0.5820371027673271,0.4175993861121362,39,60,0,0,171,0,0.5820371027673271,nenhuma,162.72216099162856,0.0,175,0,terminal,0.25,j6032_9.sm,10,centralizada,0,3.2837837837837838,0.8833333333333333
True,185,74,0.5843497564528709,0.0,11.76039570109606,313.0,530.0,176.0,62.0,138.99105141621743,51,9,18,0,0.15,0.45,373.0,0.2714716419979501,0.3726301646547384,0.031529210994895605,0.15324412649848135,50,0,176,62,10,238,18,5,0,0.5820371027673271,0.4175993861121362,39,60,220,44,0,176,0.5820371027673271,nenhuma,138.99105141621743,0.0,148,0,terminal,0.9566666666666667,j6032_9.sm,10,adaptativa,0,2.5,0.8333333333333334
True,206,74,0.7125380356268894,4.884981308350689e-15,48.994630495355466,206.0,638.0,0.0,111.0,146.3907975434448,35,25,3,0,0.4166666666666667,0.4666666666666667,373.0,0.28185096508414714,0.3924686261218359,0.13135289677039,0.16349374814335393,47,0,0,111,13,111,3,11,108,0.7131697048371954,0.48671389683598903,17,60,0,0,108,0,0.7131697048371954,nenhuma,146.39079754344476,0.0,157,0,terminal,0.25,j6032_9.sm,11,centralizada,0,2.7837837837837838,0.7833333333333333
True,156,74,0.6149977074923901,0.0,8.5,314.0,485.0,94.0,60.0,149.62082588495053,51,9,21,0,0.15,0.5,373.0,0.28628944442005066,0.4011282195306985,0.022788203753351208,0.1897246699223972,40,0,94,60,20,154,12,13,0,0.7131697048371954,0.48671389683598903,17,60,142,48,0,94,0.7131697048371954,nenhuma,149.6208258849505,0.0,159,0,terminal,0.9466666666666667,j6032_9.sm,11,adaptativa,0,2.108108108108108,0.6666666666666666
True,278,90,0.7132898879494718,6.217248937900877e-15,23.70599652902728,241.0,546.0,0.0,137.0,82.467181330177,45,15,0,0,0.25,0.25,346.0,0.19247024025074105,0.2383444547114942,0.06851444083533896,0.1077344441950746,34,0,0,137,26,137,18,1,119,0.6268507180531939,0.4857196752206667,25,60,0,0,119,0,0.6268507180531939,nenhuma,82.467181330177,0.0,89,0,terminal,0.25,j6033_1.sm,0,centralizada,0,3.088888888888889,0.5666666666666667
True,171,90,0.6309225889076199,0.0,16.022309753135698,325.0,413.0,129.0,37.0,75.59694621977116,56,4,10,0,0.06666666666666667,0.23333333333333334,346.0,0.17931094353886468,0.21848828387217098,0.046307253621779475,0.11548624944912379,33,0,129,37,27,166,15,0,0,0.6268507180531939,0.4857196752206667,25,60,151,22,0,129,0.6268507180531939,nenhuma,75.59694621977117,0.0,82,0,terminal,0.9633333333333333,j6033_1.sm,0,adaptativa,0,1.9,0.55
True,340,90,0.6755536129381691,8.881784197001252e-16,40.41441757720856,224.0,541.0,0.0,141.0,118.82467126042246,45,15,4,0,0.25,0.31666666666666665,346.0,0.25563331425205227,0.34342390537694356,0.11680467507863745,0.1483778853533616,34,0,0,141,26,141,15,0,126,0.6586427040007742,0.39362113220747674,22,60,0,0,126,0,0.6586427040007742,nenhuma,118.82467126042248,0.0,131,0,terminal,0.25,j6033_1.sm,1,centralizada,0,3.7777777777777777,0.5666666666666667
True,168,90,0.6081825581689821,0.0,7.974332514009297,298.0,398.0,109.0,47.0,100.4087702847549,52,8,14,0,0.13333333333333333,0.36666666666666664,346.0,0.2249256219153271,0.29019875804842454,0.02304720379771473,0.15343432857885406,30,0,109,47,30,156,18,7,0,0.6586427040007742,0.39362113220747674,22,60,138,29,0,109,0.6586427040007742,nenhuma,100.4087702847549,0.0,107,0,terminal,0.9615538085067227,j6033_1.sm,1,adaptativa,0,1.8666666666666667,0.5
True,258,90,0.68344269441613,1.7763568394002505e-15,52.849435781337604,211.0,540.0,0.0,140.0,110.11745156091806,38,22,1,0,0.36666666666666664,0.38333333333333336,346.0,0.241423456138492,0.31825853052288455,0.1527440340501087,0.13936845888339172,30,0,0,140,30,140,12,0,128,0.7659648859265082,0.2570239140832174,14,60,0,0,128,0,0.7659648859265082,nenhuma,110.11745156091807,0.0,120,0,terminal,0.25,j6033_1.sm,2,centralizada,0,2.8666666666666667,0.5
True,194,90,0.6452998927655876,0.0,8.646860331460005,320.0,422.0,96.0,38.0,97.95950740270175,57,3,17,0,0.05,0.3333333333333333,346.0,0.22064964432408413,0.28311996359162356,0.02499092581346822,0.14979445408135836,34,0,96,38,26,134,8,0,0,0.7659648859265082,0.2570239140832174,14,60,126,30,0,96,0.7659648859265082,nenhuma,97.95950740270175,0.0,104,0,terminal,0.9166666666666666,j6033_1.sm,2,adaptativa,0,2.1555555555555554,0.5666666666666667
True,208,90,0.735993242701367,1.7763568394002505e-15,22.968400769887992,254.0,547.0,0.0,104.0,92.21334526429621,48,12,3,0,0.2,0.25,346.0,0.21043025334767085,0.2665125585673301,0.06638266118464738,0.12407385557844626,33,0,0,104,27,104,5,0,99,0.794910294566222,0.24332019624229823,11,60,0,0,99,0,0.794910294566222,nenhuma,92.2133452642962,0.0,98,0,terminal,0.25,j6033_1.sm,3,centralizada,0,2.311111111111111,0.55
True,201,90,0.5873496968687485,0.0,9.100947065586402,304.0,417.0,157.0,48.0,87.96886901123997,54,6,12,0,0.1,0.3,346.0,0.20270778687805263,0.2542452861596531,0.026303315218457808,0.1239052483156797,34,0,157,48,26,205,6,0,0,0.794910294566222,0.24332019624229823,11,60,199,42,0,157,0.794910294566222,nenhuma,87.96886901123997,0.0,95,0,terminal,0.9166666666666666,j6033_1.sm,3,adaptativa,0,2.2333333333333334,0.5666666666666667
True,272,90,0.6473997443847805,0.0,35.58923380057103,202.0,543.0,0.0,162.0,133.73990484195983,40,20,5,0,0.3333333333333333,0.4166666666666667,346.0,0.2787758606114236,0.38653151688427695,0.1028590572270839,0.15945337055014672,37,0,0,162,23,162,18,1,144,0.7496468789669437,0.35303232464984247,17,60,0,0,144,0,0.7496468789669437,nenhuma,133.73990484195983,0.0,142,0,terminal,0.25,j6033_1.sm,4,centralizada,0,3.022222222222222,0.6166666666666667
True,180,90,0.5828504654586811,2.220446049250313e-16,10.058171603650182,326.0,425.0,173.0,55.0,76.17502032968463,56,4,12,0,0.06666666666666667,0.26666666666666666,346.0,0.18043469334163373,0.2201590182938862,0.029069860126156595,0.10446740248348514,36,0,173,55,24,228,13,3,0,0.7496468789669437,0.35303232464984247,17,60,215,42,0,173,0.7496468789669437,nenhuma,76.17502032968463,0.0,83,0,terminal,0.9166666666666666,j6033_1.sm,4,adaptativa,0,2.0,0.6
True,240,90,0.6952671057191355,3.1086244689504383e-15,24.6162731957629,211.0,544.0,0.0,126.0,112.43310452221752,42,18,5,0,0.3,0.38333333333333336,346.0,0.24525520389587957,0.324951169139357,0.07114529825365,0.14369676317680005,36,0,0,126,24,126,23,5,103,0.6863255838987572,0.3910769205246226,22,60,0,0,103,0,0.6863255838987572,nenhuma,112.43310452221752,0.0,123,0,terminal,0.25,j6033_1.sm,5,centralizada,0,2.6666666666666665,0.6
True,174,90,0.589364909912826,0.0,6.167218971037157,306.0,401.0,113.0,52.0,114.39340865969211,54,6,19,0,0.1,0.4166666666666667,346.0,0.24846882363654343,0.33061678803379224,0.01782433228623456,0.1681283316442407,34,0,113,52,26,165,15,0,0,0.6863255838987572,0.3910769205246226,22,60,150,37,0,113,0.6863255838987572,nenhuma,114.39340865969208,0.0,126,0,terminal,0.9383333333333334,j6033_1.sm,5,adaptativa,0,1.9333333333333333,0.5666666666666667
True,233,90,0.6935655318788735,0.0,24.44587578026971,227.0,533.0,0.0,155.0,80.49263047444062,41,19,3,0,0.31666666666666665,0.36666666666666664,346.0,0.1887315857835543,0.23263766033075323,0.07065282017418992,0.10474092695560043,31,0,0,155,29,155,20,1,135,0.7631789564580391,0.24360497938515846,14,60,0,0,135,0,0.7631789564580391,nenhuma,80.49263047444063,0.0,87,0,terminal,0.25,j6033_1.sm,6,centralizada,0,2.588888888888889,0.5166666666666667
True,163,90,0.61891655731326,0.0,5.0,308.0,381.0,133.0,41.0,60.591868561305475,53,7,9,0,0.11666666666666667,0.26666666666666666,346.0,0.14902380801589862,0.175121007402617,0.014450867052023121,0.09842863698462136,21,0,133,41,39,174,19,0,0,0.7631789564580391,0.24360497938515846,14,60,155,22,0,133,0.7631789564580391,nenhuma,60.591868561305475,0.0,65,0,terminal,0.9550000000000001,j6033_1.sm,6,adaptativa,0,1.8111111111111111,0.35
True,196,90,0.6816393208344714,6.217248937900877e-15,51.872188849319826,195.0,501.0,0.0,132.0,101.99281025435778,37,23,1,0,0.38333333333333336,0.4,346.0,0.2276661765987921,0.29477690824958896,0.1499196209517914,0.1387670856522546,35,0,0,132,25,132,13,0,119,0.5858494645010164,0.43100241340042456,29,60,0,0,119,0,0.5858494645010164,nenhuma,101.9928102543578,0.0,108,0,terminal,0.25,j6033_1.sm,7,centralizada,0,2.1777777777777776,0.5833333333333334
True,178,90,0.5801578563225972,0.0,9.221675114149692,315.0,387.0,151.0,50.0,79.05982825613653,55,5,14,0,0.08333333333333333,0.31666666666666665,346.0,0.18599694207869466,0.22849661345704197,0.026652240214305466,0.11851984620752679,36,0,151,50,24,201,19,0,0,0.5858494645010164,0.43100241340042456,29,60,182,31,0,151,0.5858494645010164,nenhuma,79.05982825613654,0.0,86,0,terminal,0.9520956224706941,j6033_1.sm,7,adaptativa,0,1.9777777777777779,0.6
True,210,90,0.6257065817044308,0.0,36.148808920828834,213.0,530.0,0.0,188.0,129.04239254807715,40,20,6,0,0.3333333333333333,0.43333333333333335,346.0,0.2716439513027614,0.3729548917574484,0.10447632636077697,0.15234466855890313,47,0,0,188,13,188,16,11,172,0.5273323364698471,0.27249021043639565,34,60,0,0,172,0,0.5273323364698471,nenhuma,129.04239254807715,0.0,137,0,terminal,0.25,j6033_1.sm,8,centralizada,0,2.3333333333333335,0.7833333333333333
True,188,90,0.5513660328013198,0.0,4.5,320.0,402.0,176.0,63.0,88.09823254356581,56,4,14,0,0.06666666666666667,0.3,346.0,0.20294538410663612,0.25461916920105726,0.01300578034682081,0.1208317735680448,40,0,176,63,20,239,11,0,0,0.5273323364698471,0.27249021043639565,34,60,228,52,0,176,0.5273323364698471,nenhuma,88.09823254356581,0.0,95,0,terminal,0.96,j6033_1.sm,8,adaptativa,0,2.088888888888889,0.6666666666666666
True,297,90,0.6368008515381304,1.0658141036401503e-14,55.01928996132948,190.0,538.0,0.0,175.0,131.84811648808795,38,22,4,0,0.36666666666666664,0.43333333333333335,346.0,0.2759205528675025,0.38106392048580334,0.15901528890557654,0.15606132500615802,35,0,0,175,25,175,30,0,145,0.6872143627230507,0.3512385487549321,22,60,0,0,145,0,0.6872143627230507,nenhuma,131.84811648808792,0.0,142,0,terminal,0.25,j6033_1.sm,9,centralizada,0,3.3,0.5833333333333334
True,191,90,0.5974600578454593,0.0,15.61192545161687,288.0,410.0,133.0,45.0,98.23834282500562,53,7,15,0,0.11666666666666667,0.36666666666666664,346.0,0.2211388197612282,0.28392584631504514,0.04512117182548228,0.14315484387041444,30,0,133,45,30,178,9,3,0,0.6872143627230507,0.3512385487549321,22,60,169,36,0,133,0.6872143627230507,nenhuma,98.23834282500562,0.0,104,0,terminal,0.9483333333333333,j6033_1.sm,9,adaptativa,0,2.1222222222222222,0.5
True,225,90,0.6358970652043502,0.0,36.257638764325655,187.0,557.0,0.0,183.0,135.92792997244607,37,23,1,0,0.38333333333333336,0.4,346.0,0.2820503264465657,0.3928552889377054,0.10479086348070998,0.1551816368918867,39,0,0,183,21,183,17,0,166,0.5820371027673271,0.4175993861121362,30,60,0,0,166,0,0.5820371027673271,nenhuma,135.9279299724461,0.0,147,0,terminal,0.25,j6033_1.sm,10,centralizada,0,2.5,0.65
True,175,90,0.5709957954791338,0.0,13.76411715238878,297.0,412.0,156.0,56.0,97.54646892676797,53,7,14,0,0.11666666666666667,0.35,346.0,0.21992389920902167,0.2819262107710057,0.039780685411528266,0.13519083403160312,34,0,156,56,26,212,28,2,0,0.5820371027673271,0.4175993861121362,30,60,184,28,0,156,0.5820371027673271,nenhuma,97.54646892676796,0.0,105,0,terminal,0.9716666666666667,j6033_1.sm,10,adaptativa,0,1.9444444444444444,0.5666666666666667
True,289,90,0.7153355122772586,0.0,44.45333731059467,187.0,537.0,0.0,84.0,129.69668817429402,37,23,1,0,0.38333333333333336,0.4,346.0,0.2726457665115665,0.37484591957888447,0.12847785349882854,0.17276842993635472,39,0,0,84,21,84,12,1,72,0.7131697048371954,0.48671389683598903,19,60,0,0,72,0,0.7131697048371954,nenhuma,129.696688174294,0.0,139,0,terminal,0.25,j6033_1.sm,11,centralizada,0,3.2111111111111112,0.65
True,178,90,0.612598642507182,0.0,5.0,305.0,395.0,115.0,43.0,91.79411574172576,54,6,15,0,0.1,0.35,346.0,0.20967416518653986,0.2653009125483404,0.014450867052023121,0.14236190048994518,27,0,115,43,33,158,15,0,0,0.7131697048371954,0.48671389683598903,19,60,143,28,0,115,0.7131697048371954,nenhuma,91.79411574172578,0.0,98,0,terminal,0.9666666666666667,j6033_1.sm,11,adaptativa,0,1.9777777777777779,0.45
True,239,92,0.6654107412205895,6.661338147750939e-15,27.78904469420958,222.0,573.0,0.0,189.0,99.12225803407263,39,21,3,0,0.35,0.4,361.0,0.21542591409853618,0.274576892061143,0.07697796314185479,0.1151082289527239,39,0,0,189,21,189,19,6,170,0.6268507180531939,0.4857196752206667,17,60,0,0,170,0,0.6268507180531939,nenhuma,99.12225803407263,0.0,109,0,terminal,0.25,j6034_10.sm,0,centralizada,0,2.597826086956522,0.65
True,142,92,0.6743640367978294,0.0,5.736218219131244,341.0,416.0,114.0,45.0,41.87749835437104,57,3,8,0,0.05,0.18333333333333332,361.0,0.10394598488480386,0.11600415056612477,0.015889801161028377,0.06788624721453873,25,0,114,45,35,159,18,1,0,0.6268507180531939,0.4857196752206667,17,60,141,27,0,114,0.6268507180531939,nenhuma,41.877498354371035,0.0,45,0,terminal,0.995,j6034_10.sm,0,adaptativa,0,1.5434782608695652,0.4166666666666667
True,280,92,0.7930206605855274,0.0,24.193083839933628,267.0,588.0,0.0,82.0,71.46870217208425,42,18,1,0,0.3,0.31666666666666665,361.0,0.1652575130018219,0.1979742442440007,0.06701685274219842,0.09638802280220506,31,0,0,82,29,82,3,5,79,0.6586427040007742,0.39362113220747674,14,60,0,0,79,0,0.6586427040007742,nenhuma,71.46870217208425,0.0,80,0,terminal,0.25,j6034_10.sm,1,centralizada,0,3.0434782608695654,0.5166666666666667
True,138,92,0.6841683947632711,0.0,6.858158513647141,337.0,420.0,74.0,45.0,74.88395490751086,55,5,14,0,0.08333333333333333,0.31666666666666665,361.0,0.17179791562504357,0.2074347781371492,0.01899766901287297,0.12198389338713542,22,0,74,45,38,119,9,11,0,0.6586427040007742,0.39362113220747674,14,60,110,36,0,74,0.6586427040007742,nenhuma,74.88395490751086,0.0,81,0,terminal,0.955,j6034_10.sm,1,adaptativa,0,1.5,0.36666666666666664
True,215,92,0.7599379703463837,0.0,35.76772521755548,220.0,590.0,0.0,95.0,91.37915596068316,37,23,0,0,0.38333333333333336,0.38333333333333336,361.0,0.2019968311020613,0.2531278558467678,0.09907957123976588,0.11769913612326645,42,0,0,95,18,95,8,31,87,0.7659648859265082,0.2570239140832174,7,60,0,0,87,0,0.7659648859265082,nenhuma,91.37915596068316,0.0,99,0,terminal,0.25,j6034_10.sm,2,centralizada,0,2.3369565217391304,0.7
True,168,92,0.6081508956822997,0.0,4.738533698553357,345.0,433.0,129.0,71.0,78.99434724864858,57,3,15,0,0.05,0.3,361.0,0.17953491389744486,0.21882090650595173,0.013126132128956667,0.1109479977669844,34,0,129,71,26,200,10,13,0,0.7659648859265082,0.2570239140832174,7,60,190,61,0,129,0.7659648859265082,nenhuma,78.99434724864858,0.0,87,0,terminal,0.8933333333333332,j6034_10.sm,2,adaptativa,0,1.826086956521739,0.5666666666666667
True,237,92,0.6478743667334748,0.0,28.951921292589798,264.0,558.0,0.0,214.0,89.27809441417887,46,14,4,0,0.23333333333333334,0.3,361.0,0.1982732349667854,0.24730774075949824,0.08019922795731246,0.10365768616802419,39,0,0,214,21,214,1,15,213,0.794910294566222,0.24332019624229823,5,60,0,0,213,0,0.794910294566222,nenhuma,89.27809441417888,0.0,96,0,terminal,0.25,j6034_10.sm,3,centralizada,0,2.5760869565217392,0.65
