canto,celula,arquivo,semente,cenario,campo,linha_referencia,texto_exato,tipo,referencia,obtido,hex_referencia,hex_obtido,delta
00,14,j6010_1.sm,3,centralizada,competencia_minima_inicial,456,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,14,j6021_1.sm,3,centralizada,competencia_minima_inicial,464,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,14,j6032_1.sm,3,centralizada,competencia_minima_inicial,472,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,14,j6043_1.sm,3,centralizada,competencia_minima_inicial,480,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,17,j6010_1.sm,3,adaptativa,competencia_minima_inicial,553,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,17,j6021_1.sm,3,adaptativa,competencia_minima_inicial,561,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,17,j6032_1.sm,3,adaptativa,competencia_minima_inicial,569,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,17,j6043_1.sm,3,adaptativa,competencia_minima_inicial,577,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,18,j6010_1.sm,3,centralizada,competencia_minima_inicial,584,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,18,j6021_1.sm,3,centralizada,competencia_minima_inicial,592,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,18,j6032_1.sm,3,centralizada,competencia_minima_inicial,600,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,18,j6043_1.sm,3,centralizada,competencia_minima_inicial,608,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,19,j6010_1.sm,3,centralizada,competencia_minima_inicial,616,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,19,j6021_1.sm,3,centralizada,competencia_minima_inicial,624,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,19,j6032_1.sm,3,centralizada,competencia_minima_inicial,632,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,19,j6043_1.sm,3,centralizada,competencia_minima_inicial,640,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,31,j6010_1.sm,3,adaptativa,competencia_minima_inicial,1001,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,31,j6021_1.sm,3,adaptativa,competencia_minima_inicial,1009,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,31,j6032_1.sm,3,adaptativa,competencia_minima_inicial,1017,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,31,j6043_1.sm,3,adaptativa,competencia_minima_inicial,1025,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,34,j6010_1.sm,3,adaptativa,competencia_minima_inicial,1097,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,34,j6021_1.sm,3,adaptativa,competencia_minima_inicial,1105,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,34,j6032_1.sm,3,adaptativa,competencia_minima_inicial,1113,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,34,j6043_1.sm,3,adaptativa,competencia_minima_inicial,1121,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,49,j6010_1.sm,3,centralizada,competencia_minima_inicial,1576,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,49,j6021_1.sm,3,centralizada,competencia_minima_inicial,1584,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,49,j6032_1.sm,3,centralizada,competencia_minima_inicial,1592,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,49,j6043_1.sm,3,centralizada,competencia_minima_inicial,1600,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,51,j6010_1.sm,3,centralizada,competencia_minima_inicial,1640,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,51,j6021_1.sm,3,centralizada,competencia_minima_inicial,1648,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,51,j6032_1.sm,3,centralizada,competencia_minima_inicial,1656,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,51,j6043_1.sm,3,centralizada,competencia_minima_inicial,1664,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,55,j6010_1.sm,3,centralizada,competencia_minima_inicial,1768,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,55,j6021_1.sm,3,centralizada,competencia_minima_inicial,1776,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,55,j6032_1.sm,3,centralizada,competencia_minima_inicial,1784,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,55,j6043_1.sm,3,centralizada,competencia_minima_inicial,1792,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,56,j6010_1.sm,3,adaptativa,competencia_minima_inicial,1801,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,56,j6021_1.sm,3,adaptativa,competencia_minima_inicial,1809,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,56,j6032_1.sm,3,adaptativa,competencia_minima_inicial,1817,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,56,j6043_1.sm,3,adaptativa,competencia_minima_inicial,1825,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,60,j6010_1.sm,3,adaptativa,competencia_minima_inicial,1929,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,60,j6021_1.sm,3,adaptativa,competencia_minima_inicial,1937,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,60,j6032_1.sm,3,adaptativa,competencia_minima_inicial,1945,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,60,j6043_1.sm,3,adaptativa,competencia_minima_inicial,1953,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,61,j6010_1.sm,3,adaptativa,competencia_minima_inicial,1961,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,61,j6021_1.sm,3,adaptativa,competencia_minima_inicial,1969,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,61,j6032_1.sm,3,adaptativa,competencia_minima_inicial,1977,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,61,j6043_1.sm,3,adaptativa,competencia_minima_inicial,1985,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,62,j6010_1.sm,3,adaptativa,competencia_minima_inicial,1993,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,62,j6021_1.sm,3,adaptativa,competencia_minima_inicial,2001,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,62,j6032_1.sm,3,adaptativa,competencia_minima_inicial,2009,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,62,j6043_1.sm,3,adaptativa,competencia_minima_inicial,2017,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,64,j6010_1.sm,3,adaptativa,competencia_minima_inicial,2057,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,64,j6021_1.sm,3,adaptativa,competencia_minima_inicial,2065,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,64,j6032_1.sm,3,adaptativa,competencia_minima_inicial,2073,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,64,j6043_1.sm,3,adaptativa,competencia_minima_inicial,2081,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,65,j6010_1.sm,3,centralizada,competencia_minima_inicial,2088,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,65,j6021_1.sm,3,centralizada,competencia_minima_inicial,2096,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,65,j6032_1.sm,3,centralizada,competencia_minima_inicial,2104,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,65,j6043_1.sm,3,centralizada,competencia_minima_inicial,2112,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,66,j6010_1.sm,3,centralizada,competencia_minima_inicial,2120,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,66,j6021_1.sm,3,centralizada,competencia_minima_inicial,2128,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,66,j6032_1.sm,3,centralizada,competencia_minima_inicial,2136,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,66,j6043_1.sm,3,centralizada,competencia_minima_inicial,2144,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,67,j6010_1.sm,3,adaptativa,competencia_minima_inicial,2153,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,67,j6021_1.sm,3,adaptativa,competencia_minima_inicial,2161,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,67,j6032_1.sm,3,adaptativa,competencia_minima_inicial,2169,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,67,j6043_1.sm,3,adaptativa,competencia_minima_inicial,2177,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,68,j6010_1.sm,3,adaptativa,competencia_minima_inicial,2185,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,68,j6021_1.sm,3,adaptativa,competencia_minima_inicial,2193,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,68,j6032_1.sm,3,adaptativa,competencia_minima_inicial,2201,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,68,j6043_1.sm,3,adaptativa,competencia_minima_inicial,2209,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,68,j6010_1.sm,3,centralizada,competencia_minima_inicial,2184,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,68,j6021_1.sm,3,centralizada,competencia_minima_inicial,2192,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,68,j6032_1.sm,3,centralizada,competencia_minima_inicial,2200,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,68,j6043_1.sm,3,centralizada,competencia_minima_inicial,2208,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,73,j6010_1.sm,3,centralizada,competencia_minima_inicial,2344,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,73,j6021_1.sm,3,centralizada,competencia_minima_inicial,2352,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,73,j6032_1.sm,3,centralizada,competencia_minima_inicial,2360,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,73,j6043_1.sm,3,centralizada,competencia_minima_inicial,2368,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,77,j6010_1.sm,3,centralizada,competencia_minima_inicial,2472,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,77,j6021_1.sm,3,centralizada,competencia_minima_inicial,2480,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,77,j6032_1.sm,3,centralizada,competencia_minima_inicial,2488,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,77,j6043_1.sm,3,centralizada,competencia_minima_inicial,2496,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,78,j6010_1.sm,3,adaptativa,competencia_minima_inicial,2505,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,78,j6021_1.sm,3,adaptativa,competencia_minima_inicial,2513,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,78,j6032_1.sm,3,adaptativa,competencia_minima_inicial,2521,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,78,j6043_1.sm,3,adaptativa,competencia_minima_inicial,2529,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,79,j6010_1.sm,3,adaptativa,competencia_minima_inicial,2537,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,79,j6021_1.sm,3,adaptativa,competencia_minima_inicial,2545,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,79,j6032_1.sm,3,adaptativa,competencia_minima_inicial,2553,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
00,79,j6043_1.sm,3,adaptativa,competencia_minima_inicial,2561,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
11,2,j6010_1.sm,3,adaptativa,competencia_minima_inicial,1963,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
11,2,j6021_1.sm,3,adaptativa,competencia_minima_inicial,1965,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
11,2,j6032_1.sm,3,adaptativa,competencia_minima_inicial,1967,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
11,2,j6043_1.sm,3,adaptativa,competencia_minima_inicial,1969,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
11,3,j6010_1.sm,3,centralizada,competencia_minima_inicial,1323,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
11,3,j6021_1.sm,3,centralizada,competencia_minima_inicial,1325,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
11,3,j6032_1.sm,3,centralizada,competencia_minima_inicial,1327,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
11,3,j6043_1.sm,3,centralizada,competencia_minima_inicial,1329,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
11,7,j6010_1.sm,3,adaptativa,competencia_minima_inicial,2003,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
11,7,j6021_1.sm,3,adaptativa,competencia_minima_inicial,2005,0.24332019624229823,numero,0.24332019624229823,0.24332019624229825,0x1.f251dbea89292p-3,0x1.f251dbea89293p-3,2.7755575615628914e-17
