concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,s_portoes,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,176,85,0.8095187009111342,0.0,14.520186961033808,258.0,509.0,1.0,64.0,54.76867381458554,50,10,6,4,0.16666666666666666,0.26666666666666666,323.0,0.14497939509263497,0.1695624576302958,0.04495413919824708,0.0871046476954989,23,4,1,60,37,61,7,2,50,0.6863255838987572,0.3910769205246226,9,60,4,3,50,1,0.6863255838987572,nenhuma,54.76867381458554,0.0,62,0,terminal,0.251641820677781,j6010_1.sm,5,centralizada,0.1,0,2.070588235294118,0.38333333333333336,0.0625
True,140,85,0.6791568736779824,0.0,6.323575730947132,284.0,379.0,74.0,39.0,66.0448563341793,54,6,10,1,0.1,0.26666666666666666,323.0,0.16976154615304437,0.20447323942470372,0.019577633841941586,0.11835044366868787,20,1,74,38,40,112,3,5,0,0.6863255838987572,0.3910769205246226,9,60,109,35,0,74,0.6863255838987572,nenhuma,66.0448563341793,0.0,70,0,terminal,0.9768771563095244,j6010_1.sm,5,adaptativa,0.1,0,1.6470588235294117,0.3333333333333333,0.01639344262295082
True,250,85,0.7432748445509975,1.7763568394002505e-15,30.36513064616306,203.0,540.0,0.0,108.0,78.51456450972304,40,20,0,6,0.3333333333333333,0.3333333333333333,323.0,0.19554599371904413,0.24307914708892583,0.09400969240298161,0.10807018653880307,26,6,0,102,34,102,3,39,92,0.7631789564580391,0.24360497938515846,4,60,7,7,92,0,0.7631789564580391,nenhuma,78.51456450972304,0.0,85,0,terminal,0.2383333333333333,j6010_1.sm,6,centralizada,0.1,0,2.9411764705882355,0.43333333333333335,0.09090909090909091
True,133,85,0.7675740798883658,0.0,5.0,291.0,433.0,32.0,45.0,54.11493215478889,56,4,11,1,0.06666666666666667,0.25,323.0,0.14349718756980198,0.16753848964330925,0.015479876160990712,0.09592891283356449,17,1,32,44,43,76,1,24,0,0.7631789564580391,0.24360497938515846,4,60,75,43,0,32,0.7631789564580391,nenhuma,54.11493215478888,0.0,58,0,terminal,0.8493517720815773,j6010_1.sm,6,adaptativa,0.1,0,1.5647058823529412,0.2833333333333333,0.01639344262295082
True,203,85,0.6922374711832552,3.552713678800501e-15,44.303892712364124,200.0,502.0,8.0,129.0,86.18466696395599,42,18,1,6,0.3,0.31666666666666665,323.0,0.2106253579915979,0.2668255943156532,0.13716375452744312,0.1188451313025895,33,6,8,123,27,131,1,1,116,0.5858494645010164,0.43100241340042456,20,60,14,6,116,8,0.5858494645010164,nenhuma,86.18466696395599,0.0,94,0,terminal,0.30058057977053554,j6010_1.sm,7,centralizada,0.1,0,2.388235294117647,0.55,0.09090909090909091
True,137,85,0.6557902540487697,0.0,10.34229743041049,280.0,389.0,98.0,44.0,62.177464285815645,52,8,8,4,0.13333333333333333,0.26666666666666666,323.0,0.16142549876614204,0.1924998894297698,0.03201949668857737,0.1048210156814996,28,4,98,40,32,138,6,2,0,0.5858494645010164,0.43100241340042456,20,60,132,34,0,98,0.5858494645010164,nenhuma,62.177464285815645,0.0,68,0,terminal,0.9983333333333334,j6010_1.sm,7,adaptativa,0.1,0,1.611764705882353,0.4666666666666667,0.0625
True,210,85,0.5875733532684545,5.329070518200751e-15,28.995444479302158,204.0,482.0,55.0,184.0,99.32310913830798,40,20,3,10,0.3333333333333333,0.38333333333333336,323.0,0.2351827474962549,0.3075018858771145,0.08976917795449585,0.12107803380382635,44,10,55,174,16,229,31,17,69,0.5273323364698471,0.27249021043639565,27,60,129,74,69,55,0.5273323364698471,nenhuma,99.32310913830797,0.0,109,0,terminal,0.4667022374047221,j6010_1.sm,8,centralizada,0.1,0,2.4705882352941178,0.7333333333333333,0.14285714285714285
True,157,85,0.5594428534524778,0.0,9.5,295.0,403.0,150.0,59.0,108.35954613232546,56,4,25,9,0.06666666666666667,0.48333333333333334,323.0,0.25120470174800463,0.33547847099791167,0.029411764705882353,0.1504242523252694,53,9,150,50,7,200,14,4,0,0.5273323364698471,0.27249021043639565,27,60,186,36,0,150,0.5273323364698471,nenhuma,108.35954613232546,0.0,120,0,terminal,0.945,j6010_1.sm,8,adaptativa,0.1,0,1.8470588235294119,0.8833333333333333,0.13043478260869565
True,209,85,0.6851060340480842,0.0,42.612878486186936,183.0,519.0,3.0,131.0,104.54696967619168,36,24,2,5,0.4,0.43333333333333335,323.0,0.24452744865756318,0.32367482871885966,0.13192841636590383,0.1380072442516397,36,5,3,126,24,129,5,7,112,0.6872143627230507,0.3512385487549321,9,60,12,9,112,3,0.6872143627230507,nenhuma,104.5469696761917,0.0,115,0,terminal,0.25516942055127473,j6010_1.sm,9,centralizada,0.1,0,2.458823529411765,0.6,0.07692307692307693
True,141,85,0.6181656518189126,0.0,6.626083086408322,308.0,394.0,108.0,57.0,78.36960932830934,57,3,16,3,0.05,0.31666666666666665,323.0,0.1952554640583292,0.2426303694374902,0.020514189122007188,0.12295786962748191,20,3,108,54,40,162,4,4,0,0.6872143627230507,0.3512385487549321,9,60,158,50,0,108,0.6872143627230507,nenhuma,78.36960932830935,0.0,84,0,terminal,0.9591997974224097,j6010_1.sm,9,adaptativa,0.1,0,1.6588235294117648,0.3333333333333333,0.047619047619047616
True,179,85,0.6360003979970698,0.0,20.625287144271702,222.0,497.0,36.0,164.0,84.4460518659768,42,18,3,13,0.3,0.35,323.0,0.20725701348495099,0.2614428850339839,0.06385537815563995,0.10806382816105117,41,13,36,151,19,187,25,4,75,0.5820371027673271,0.4175993861121362,20,60,87,51,75,36,0.5820371027673271,nenhuma,84.44605186597678,0.0,91,0,terminal,0.39473745250540054,j6010_1.sm,10,centralizada,0.1,0,2.1058823529411765,0.6833333333333333,0.1780821917808219
True,158,85,0.6133109760265857,0.0,8.0,276.0,403.0,124.0,46.0,84.08916969151201,53,7,14,5,0.11666666666666667,0.35,323.0,0.2065620408305972,0.2603379866610279,0.02476780185758514,0.12797223507882485,23,5,124,41,37,165,16,5,0,0.5820371027673271,0.4175993861121362,20,60,149,25,0,124,0.5820371027673271,nenhuma,84.08916969151201,0.0,92,0,terminal,0.9566666666666667,j6010_1.sm,10,adaptativa,0.1,0,1.8588235294117648,0.38333333333333336,0.07692307692307693
True,221,85,0.6998501135327573,0.0,24.0,205.0,490.0,6.0,124.0,80.14991856833497,40,20,2,7,0.3333333333333333,0.36666666666666664,323.0,0.1988092143313911,0.24814216275026305,0.07430340557275542,0.11447536655038873,32,7,6,117,28,123,11,0,90,0.7131697048371954,0.48671389683598903,7,60,22,16,90,6,0.7131697048371954,nenhuma,80.14991856833497,0.0,91,0,terminal,0.26749494690571635,j6010_1.sm,11,centralizada,0.1,0,2.6,0.5333333333333333,0.1044776119402985
True,120,85,0.690458407722791,0.0,7.5,298.0,374.0,72.0,33.0,62.66912274049041,55,5,15,4,0.08333333333333333,0.3333333333333333,323.0,0.16249452975435447,0.19402205182814367,0.02321981424148607,0.11569631738177315,23,4,72,29,37,101,6,2,0,0.7131697048371954,0.48671389683598903,7,60,95,23,0,72,0.7131697048371954,nenhuma,62.66912274049041,0.0,67,0,terminal,0.9933333333333333,j6010_1.sm,11,adaptativa,0.1,0,1.411764705882353,0.38333333333333336,0.0625
True,303,69,0.7331025976332987,0.0,37.01974466911229,205.0,538.0,4.0,69.0,122.86726733317359,38,22,3,16,0.36666666666666664,0.4166666666666667,340.0,0.2654481662552588,0.3613743156858047,0.10888160196797733,0.1674243733198039,39,16,4,53,21,57,6,0,42,0.6268507180531939,0.4857196752206667,24,60,9,5,42,4,0.6268507180531939,nenhuma,122.86726733317359,0.0,134,0,terminal,0.2697699651854242,j6013_1.sm,0,centralizada,0.1,0,4.391304347826087,0.65,0.21052631578947367
True,180,69,0.7069234982791321,0.0,4.368189439672214,320.0,401.0,93.0,35.0,38.24666951396655,56,4,8,11,0.06666666666666667,0.2,340.0,0.10111568084158455,0.1124902044528428,0.012847615999035925,0.06742511074897524,40,11,93,24,20,117,17,0,0,0.6268507180531939,0.4857196752206667,24,60,100,7,0,93,0.6268507180531939,nenhuma,38.24666951396655,0.0,43,0,terminal,0.9826696540404637,j6013_1.sm,0,adaptativa,0.1,0,2.608695652173913,0.6666666666666666,0.15492957746478872
True,434,69,0.683505002301343,0.0,43.40773238686211,232.0,537.0,7.0,132.0,109.6562837022924,42,18,5,9,0.3,0.38333333333333336,340.0,0.24386689940019482,0.3225184814773306,0.12766980113782972,0.13957284626497596,43,9,7,123,17,130,13,0,105,0.6586427040007742,0.39362113220747674,21,60,12,5,105,7,0.6586427040007742,nenhuma,109.65628370229241,0.0,118,0,terminal,0.2923480704686904,j6013_1.sm,1,centralizada,0.1,0,6.2898550724637685,0.7166666666666667,0.13043478260869565
True,212,69,0.7431615425425622,0.0,8.5,291.0,410.0,56.0,23.0,62.69700869783444,52,8,12,6,0.13333333333333333,0.3333333333333333,340.0,0.15569275992531503,0.1844029667583366,0.025,0.11364391633338312,38,6,56,17,22,73,6,0,0,0.6586427040007742,0.39362113220747674,21,60,67,11,0,56,0.6586427040007742,nenhuma,62.69700869783445,0.0,69,0,terminal,0.9616666666666666,j6013_1.sm,1,adaptativa,0.1,0,3.072463768115942,0.6333333333333333,0.09090909090909091
True,277,69,0.775271167835445,0.0,34.43654506951676,203.0,568.0,0.0,35.0,129.6468770738042,38,22,5,8,0.36666666666666664,0.45,340.0,0.27605182404615547,0.3813143443347182,0.10128395608681401,0.1769568411887792,36,8,0,27,24,27,0,0,26,0.7659648859265082,0.2570239140832174,5,60,1,1,26,0,0.7659648859265082,nenhuma,129.6468770738042,0.0,139,0,terminal,0.24833333333333332,j6013_1.sm,2,centralizada,0.1,0,4.0144927536231885,0.6,0.11764705882352941
True,230,69,0.767594521640779,0.0,8.696781940441882,319.0,469.0,38.0,19.0,84.99967076039654,57,3,16,10,0.05,0.31666666666666665,340.0,0.19999938025438396,0.24999903164822512,0.02557877041306436,0.13911573905533112,38,10,38,9,22,47,0,0,0,0.7659648859265082,0.2570239140832174,5,60,47,9,0,38,0.7659648859265082,nenhuma,84.99967076039654,0.0,92,0,terminal,0.9183333333333333,j6013_1.sm,2,adaptativa,0.1,0,3.3333333333333335,0.6333333333333333,0.14285714285714285
True,304,69,0.682360666718395,0.0,30.143718287827454,220.0,538.0,18.0,122.0,110.43934921886184,39,21,2,14,0.35,0.38333333333333336,340.0,0.24518139769623232,0.32482161534959364,0.08865799496419839,0.14007336052960634,38,14,18,108,22,126,0,0,88,0.794910294566222,0.24332019624229823,1,60,38,20,88,18,0.794910294566222,nenhuma,110.43934921886182,0.0,119,0,terminal,0.4364020431046513,j6013_1.sm,3,centralizada,0.1,0,4.405797101449275,0.6333333333333333,0.1891891891891892
True,233,69,0.7083810441105641,1.7763568394002505e-15,24.474263395218195,293.0,449.0,75.0,28.0,81.83965978897665,54,6,12,4,0.1,0.3,340.0,0.19400655649569926,0.24070488173228424,0.07198312763299469,0.12911729098211275,36,4,75,24,24,99,0,0,0,0.794910294566222,0.24332019624229823,1,60,99,24,0,75,0.794910294566222,nenhuma,81.83965978897663,0.0,87,0,terminal,0.9118473353204108,j6013_1.sm,3,adaptativa,0.1,0,3.3768115942028984,0.6,0.0625
True,325,69,0.6669386559444674,0.0,23.23105252347497,257.0,528.0,15.0,143.0,105.67700851330449,44,16,5,12,0.26666666666666666,0.35,340.0,0.23711568354361223,0.31081473092148376,0.06832662506904402,0.13348500382972603,37,12,15,131,23,146,10,0,82,0.7496468789669437,0.35303232464984247,9,60,54,39,82,15,0.7496468789669437,nenhuma,105.67700851330447,0.0,114,0,terminal,0.3812791219816354,j6013_1.sm,4,centralizada,0.1,0,4.7101449275362315,0.6166666666666667,0.16666666666666666
True,233,69,0.6444120443418021,0.0,9.03838576102125,291.0,452.0,107.0,43.0,99.4145746789534,52,8,14,12,0.13333333333333333,0.36666666666666664,340.0,0.22624323453901826,0.2923958078792747,0.02658348753241544,0.1417344011199892,40,12,107,31,20,138,0,0,0,0.7496468789669437,0.35303232464984247,9,60,138,31,0,107,0.7496468789669437,nenhuma,99.4145746789534,0.0,106,0,terminal,0.920071199807808,j6013_1.sm,4,adaptativa,0.1,0,3.3768115942028984,0.6666666666666666,0.16666666666666666
True,282,69,0.715824347337489,1.7763568394002505e-15,19.410973566499926,230.0,536.0,3.0,84.0,125.78704809867637,42,18,6,5,0.3,0.4,340.0,0.27005269599516335,0.36996190617257757,0.05709109872499978,0.16798774553870216,40,5,3,79,20,82,5,0,71,0.6863255838987572,0.3910769205246226,14,60,6,3,71,3,0.6863255838987572,nenhuma,125.78704809867637,0.0,134,0,terminal,0.26583341803722665,j6013_1.sm,5,centralizada,0.1,0,4.086956521739131,0.6666666666666666,0.07692307692307693
True,227,69,0.6426769385982847,0.0,6.778402177393532,304.0,422.0,99.0,40.0,95.62850906149868,54,6,18,9,0.1,0.4,340.0,0.21951848208354652,0.2812603207691137,0.019936476992333918,0.14563563375915237,35,9,99,31,25,130,8,0,0,0.6863255838987572,0.3910769205246226,14,60,122,23,0,99,0.6863255838987572,nenhuma,95.62850906149868,0.0,103,0,terminal,0.9916666666666667,j6013_1.sm,5,adaptativa,0.1,0,3.289855072463768,0.5833333333333334,0.13043478260869565
True,342,69,0.8264675425733244,0.0,28.18435216247505,226.0,568.0,0.0,12.0,107.26231913651577,40,20,5,6,0.3333333333333333,0.4166666666666667,340.0,0.2398197088089073,0.3154774092250464,0.08289515341904427,0.15607187554132368,32,6,0,6,28,6,1,0,5,0.7631789564580391,0.24360497938515846,6,60,0,0,5,0,0.7631789564580391,nenhuma,107.26231913651574,0.0,115,0,terminal,0.25,j6013_1.sm,6,centralizada,0.1,0,4.956521739130435,0.5333333333333333,0.09090909090909091
True,223,69,0.7350443103583483,0.0,9.691802753762408,302.0,447.0,31.0,17.0,113.12660366295307,54,6,19,9,0.1,0.4166666666666667,340.0,0.24965782796346134,0.33272530489103846,0.028505302216948258,0.18602475698572157,32,9,31,8,28,39,3,0,0,0.7631789564580391,0.24360497938515846,6,60,36,5,0,31,0.7631789564580391,nenhuma,113.12660366295307,0.0,122,0,terminal,0.9583333333333334,j6013_1.sm,6,adaptativa,0.1,0,3.2318840579710146,0.5333333333333333,0.13043478260869565
True,265,69,0.6432454393102376,1.7763568394002505e-15,35.117225910420245,241.0,492.0,17.0,164.0,91.87133826798593,44,16,3,10,0.26666666666666666,0.31666666666666665,340.0,0.21272849139846758,0.27020981843525277,0.10328595856005955,0.12011345395164646,47,10,17,154,13,171,22,0,94,0.5858494645010164,0.43100241340042456,29,60,55,38,94,17,0.5858494645010164,nenhuma,91.87133826798592,0.0,99,0,terminal,0.3821136055554602,j6013_1.sm,7,centralizada,0.1,0,3.8405797101449277,0.7833333333333333,0.14285714285714285
True,217,69,0.6506710062053219,0.0,5.7257181066470775,322.0,412.0,114.0,40.0,67.19249831456557,56,4,12,3,0.06666666666666667,0.26666666666666666,340.0,0.1650140869310854,0.1976249950428399,0.016840347372491404,0.10611701574705772,43,3,114,37,17,151,19,0,0,0.5858494645010164,0.43100241340042456,29,60,132,18,0,114,0.5858494645010164,nenhuma,67.19249831456555,0.0,73,0,terminal,0.9966666666666667,j6013_1.sm,7,adaptativa,0.1,0,3.1449275362318843,0.7166666666666667,0.047619047619047616
True,332,69,0.6344780067002053,0.0,35.45718295345878,165.0,505.0,26.0,125.0,139.92987411243018,32,28,2,16,0.4666666666666667,0.5,340.0,0.2915631671631462,0.4115584532718535,0.10428583221605525,0.175806787335971,53,16,26,109,7,135,14,0,73,0.5273323364698471,0.27249021043639565,31,60,48,22,73,26,0.5273323364698471,nenhuma,139.9298741124302,0.0,150,0,terminal,0.47826193419991386,j6013_1.sm,8,centralizada,0.1,0,4.811594202898551,0.8833333333333333,0.21052631578947367
True,254,69,0.571213861002816,0.0,8.377899581222177,310.0,434.0,162.0,50.0,113.78548426341573,56,4,24,9,0.06666666666666667,0.4666666666666667,340.0,0.2507472984688178,0.33466318901004627,0.024640881121241697,0.14976001334603886,42,9,162,41,18,203,18,0,0,0.5273323364698471,0.27249021043639565,31,60,185,23,0,162,0.5273323364698471,nenhuma,113.78548426341571,0.0,124,0,terminal,0.9666666666666667,j6013_1.sm,8,adaptativa,0.1,0,3.681159420289855,0.7,0.13043478260869565
True,320,69,0.7317648412567735,8.881784197001252e-16,23.201022054675217,218.0,528.0,9.0,77.0,107.54327487664413,43,17,4,5,0.2833333333333333,0.35,340.0,0.24029692973553488,0.3163037496371886,0.06823830016080946,0.1490461883870096,41,5,9,72,19,81,0,0,70,0.6872143627230507,0.3512385487549321,14,60,11,2,70,9,0.6872143627230507,nenhuma,107.54327487664415,0.0,113,0,terminal,0.3269996764151599,j6013_1.sm,9,centralizada,0.1,0,4.63768115942029,0.6833333333333333,0.07692307692307693
True,237,69,0.6763153779983936,0.0,8.696781940441882,302.0,440.0,67.0,30.0,113.58405340746977,53,7,19,4,0.11666666666666667,0.43333333333333335,340.0,0.2504145649614216,0.33407074531608755,0.02557877041306436,0.17458782276105145,37,4,67,26,23,93,7,0,0,0.6872143627230507,0.3512385487549321,14,60,86,19,0,67,0.6872143627230507,nenhuma,113.58405340746977,0.0,122,0,terminal,0.9483333333333333,j6013_1.sm,9,adaptativa,0.1,0,3.4347826086956523,0.6166666666666667,0.0625
True,386,69,0.6195698510770455,0.0,37.522964120005994,173.0,515.0,22.0,130.0,164.22185352424145,35,25,4,8,0.4166666666666667,0.48333333333333334,340.0,0.3256936453198496,0.4830054515418866,0.11036165917648821,0.1975668142361372,49,8,22,122,11,144,23,0,77,0.5820371027673271,0.4175993861121362,29,60,44,22,77,22,0.5820371027673271,nenhuma,164.22185352424142,0.0,176,0,terminal,0.4339322392444582,j6013_1.sm,10,centralizada,0.1,0,5.594202898550725,0.8166666666666667,0.11764705882352941
True,230,69,0.6078068728957816,0.0,7.504082612872238,287.0,436.0,142.0,41.0,98.33311919090337,52,8,15,9,0.13333333333333333,0.38333333333333336,340.0,0.22433422181835458,0.28921505644383344,0.022070831214330112,0.13708152678328245,42,9,142,32,18,174,23,0,0,0.5820371027673271,0.4175993861121362,29,60,151,9,0,142,0.5820371027673271,nenhuma,98.33311919090337,0.0,108,0,terminal,1.0,j6013_1.sm,10,adaptativa,0.1,0,3.3333333333333335,0.7,0.13043478260869565
True,338,69,0.7707600437538727,0.0,33.893296580681906,227.0,536.0,6.0,34.0,119.4174705132499,38,22,3,6,0.36666666666666664,0.4166666666666667,340.0,0.2599323669163901,0.351227854450735,0.09968616641377032,0.17172054999583825,38,6,6,28,22,34,1,0,24,0.7131697048371954,0.48671389683598903,13,60,9,3,24,6,0.7131697048371954,nenhuma,119.4174705132499,0.0,131,0,terminal,0.29226018039284996,j6013_1.sm,11,centralizada,0.1,0,4.898550724637682,0.6333333333333333,0.09090909090909091
True,219,69,0.7378087774216857,0.0,8.0,319.0,431.0,28.0,17.0,108.16220190027246,55,5,18,5,0.08333333333333333,0.38333333333333336,340.0,0.24134610514150703,0.31812412323609546,0.023529411764705882,0.1851578235435674,36,5,28,12,24,40,2,0,0,0.7131697048371954,0.48671389683598903,13,60,38,10,0,28,0.7131697048371954,nenhuma,108.16220190027245,0.0,116,0,terminal,0.9867364771020748,j6013_1.sm,11,adaptativa,0.1,0,3.1739130434782608,0.6,0.07692307692307693
True,249,64,0.6894333093155749,0.0,55.51095026235821,225.0,619.0,7.0,143.0,128.83883609352077,37,23,2,7,0.38333333333333336,0.4166666666666667,365.0,0.26089247478527977,0.35298311258498843,0.15208479523933754,0.14349884513137795,48,7,7,136,12,143,19,11,102,0.6268507180531939,0.4857196752206667,27,60,22,15,102,7,0.6268507180531939,nenhuma,128.8388360935208,0.0,139,0,terminal,0.2754065039465399,j6016_1.sm,0,centralizada,0.1,0,3.890625,0.8,0.1044776119402985
True,153,64,0.6781091800903531,0.0,16.732976741420405,326.0,500.0,99.0,49.0,89.34439037291706,53,7,12,5,0.11666666666666667,0.31666666666666665,365.0,0.19664464284369157,0.2447791517066221,0.04584377189430248,0.12117050260290245,47,5,99,44,13,143,16,7,0,0.6268507180531939,0.4857196752206667,27,60,127,28,0,99,0.6268507180531939,nenhuma,89.34439037291708,0.0,97,0,terminal,0.9783333333333334,j6016_1.sm,0,adaptativa,0.1,0,2.390625,0.7833333333333333,0.07692307692307693
True,279,64,0.7105912308928273,0.0,50.19987087338533,241.0,625.0,7.0,131.0,116.54927225138198,39,21,3,16,0.35,0.4,365.0,0.24202979625839835,0.3193130746613205,0.1375338928037954,0.1325102253260364,43,16,7,115,17,122,10,14,95,0.6586427040007742,0.39362113220747674,18,60,17,10,95,7,0.6586427040007742,nenhuma,116.54927225138196,0.0,127,0,terminal,0.29679768680379415,j6016_1.sm,1,centralizada,0.1,0,4.359375,0.7166666666666667,0.21052631578947367
