concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,s_portoes,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,181,85,0.7641369794587708,8.881784197001252e-16,17.653668386270205,240.0,504.0,0.0,86.0,69.56760835861813,48,12,6,1,0.2,0.3,323.0,0.1772117894532622,0.2153795924415422,0.05465532008133191,0.1054745676970738,21,1,0,85,39,85,7,2,78,0.6863255838987572,0.3910769205246226,9,60,0,0,78,0,0.6863255838987572,nenhuma,69.56760835861813,0.0,78,0,terminal,0.25,j6010_1.sm,5,centralizada,0.05,0,2.1294117647058823,0.35,0.01639344262295082
True,128,85,0.6808805721277464,0.0,4.752174040220872,291.0,382.0,76.0,41.0,62.038184429690766,54,6,12,0,0.1,0.3,323.0,0.16112216122559433,0.19206868244486305,0.014712613127618799,0.11057747253469764,20,0,76,41,40,117,3,5,0,0.6863255838987572,0.3910769205246226,9,60,114,38,0,76,0.6863255838987572,nenhuma,62.038184429690766,0.0,67,0,terminal,0.949226375410953,j6010_1.sm,5,adaptativa,0.05,0,1.5058823529411764,0.3333333333333333,0.0
True,171,85,0.7721003395435856,0.0,30.6034846964953,247.0,529.0,0.0,99.0,57.14411004236789,48,12,2,1,0.2,0.23333333333333334,323.0,0.15032222920933605,0.17691674935717613,0.09474763063930433,0.0834045118461782,22,1,0,98,38,98,3,35,95,0.7631789564580391,0.24360497938515846,4,60,0,0,95,0,0.7631789564580391,nenhuma,57.14411004236789,0.0,61,0,terminal,0.25,j6010_1.sm,6,centralizada,0.05,0,2.011764705882353,0.36666666666666664,0.01639344262295082
True,135,85,0.7616654015578257,0.0,5.0,292.0,431.0,32.0,44.0,58.86527249167487,56,4,12,0,0.06666666666666667,0.26666666666666666,323.0,0.15415193978645494,0.18224542567082003,0.015479876160990712,0.1040270102324417,17,0,32,44,43,76,1,24,0,0.7631789564580391,0.24360497938515846,4,60,75,43,0,32,0.7631789564580391,nenhuma,58.86527249167487,0.0,63,0,terminal,0.8493517720815773,j6010_1.sm,6,adaptativa,0.05,0,1.588235294117647,0.2833333333333333,0.0
True,191,85,0.6924455771280886,0.0,31.240277013982578,250.0,490.0,0.0,161.0,56.63683989761374,47,13,1,1,0.21666666666666667,0.23333333333333334,323.0,0.14918689111649025,0.17534625355298372,0.096719123882299,0.08003659038696796,35,1,0,160,25,160,1,3,159,0.5858494645010164,0.43100241340042456,20,60,0,0,159,0,0.5858494645010164,nenhuma,56.63683989761375,0.0,64,0,terminal,0.25,j6010_1.sm,7,centralizada,0.05,0,2.2470588235294118,0.5833333333333334,0.01639344262295082
True,127,85,0.655650804129286,0.0,8.93448831619086,278.0,382.0,92.0,44.0,64.62721191549767,50,10,9,2,0.16666666666666666,0.31666666666666665,323.0,0.16672516770981066,0.20008424741640146,0.02766095453929059,0.11092377869379534,29,2,92,42,31,134,6,2,0,0.5858494645010164,0.43100241340042456,20,60,128,36,0,92,0.5858494645010164,nenhuma,64.62721191549767,0.0,70,0,terminal,0.9866666666666667,j6010_1.sm,7,adaptativa,0.05,0,1.4941176470588236,0.48333333333333334,0.03225806451612903
True,233,85,0.6200087586548874,1.7763568394002505e-15,31.23471718351731,212.0,530.0,0.0,229.0,95.82663365891497,43,17,3,4,0.2833333333333333,0.3333333333333333,323.0,0.2287978508476481,0.2966768843929256,0.09670191078488331,0.1121006644923406,46,4,0,225,14,225,21,12,203,0.5273323364698471,0.27249021043639565,27,60,1,1,203,0,0.5273323364698471,nenhuma,95.826633658915,0.0,104,0,terminal,0.24833333333333332,j6010_1.sm,8,centralizada,0.05,0,2.7411764705882353,0.7666666666666667,0.0625
True,158,85,0.5650986322169421,0.0,9.5,296.0,413.0,151.0,61.0,105.84586734842561,55,5,21,6,0.08333333333333333,0.43333333333333335,323.0,0.24681564032055536,0.32769618374125575,0.029411764705882353,0.14482652509542665,51,6,151,55,9,206,14,4,0,0.5273323364698471,0.27249021043639565,27,60,192,41,0,151,0.5273323364698471,nenhuma,105.84586734842564,0.0,116,0,terminal,0.9349999999999999,j6010_1.sm,8,adaptativa,0.05,0,1.8588235294117648,0.85,0.09090909090909091
True,256,85,0.7099397296061459,0.0,25.059606123532205,237.0,498.0,0.0,126.0,77.46799683442983,46,14,6,5,0.23333333333333334,0.3333333333333333,323.0,0.1934436645294738,0.23983899948739884,0.0775839198870966,0.11043696531278088,28,5,0,121,32,121,11,4,110,0.6872143627230507,0.3512385487549321,9,60,0,0,110,0,0.6872143627230507,nenhuma,77.46799683442981,0.0,84,0,terminal,0.25,j6010_1.sm,9,centralizada,0.05,0,3.011764705882353,0.4666666666666667,0.07692307692307693
True,154,85,0.6610533742834578,0.0,6.804485241698567,300.0,397.0,91.0,48.0,64.5566501045762,56,4,13,0,0.06666666666666667,0.2833333333333333,323.0,0.16657345471212168,0.19986578979744957,0.021066517776156552,0.107494688624853,22,0,91,48,38,139,4,4,0,0.6872143627230507,0.3512385487549321,9,60,135,44,0,91,0.6872143627230507,nenhuma,64.5566501045762,0.0,69,0,terminal,0.946959448258965,j6010_1.sm,9,adaptativa,0.05,0,1.811764705882353,0.36666666666666664,0.0
True,254,85,0.6353253322543259,0.0,35.612676710600205,173.0,533.0,0.0,185.0,120.94026090342605,35,25,2,2,0.4166666666666667,0.45,323.0,0.27242462906452897,0.3744280523325884,0.11025596504829785,0.1441583704341351,36,2,0,183,24,183,25,8,158,0.5820371027673271,0.4175993861121362,20,60,0,0,158,0,0.5820371027673271,nenhuma,120.94026090342604,0.0,131,0,terminal,0.25,j6010_1.sm,10,centralizada,0.05,0,2.988235294117647,0.6,0.03225806451612903
True,147,85,0.6331747928433572,0.0,8.0,305.0,384.0,128.0,45.0,49.46760474401701,57,3,11,0,0.05,0.23333333333333334,323.0,0.13281048905720064,0.153150479083644,0.02476780185758514,0.08156677183919282,21,0,128,45,39,173,24,3,0,0.5820371027673271,0.4175993861121362,20,60,149,21,0,128,0.5820371027673271,nenhuma,49.46760474401701,0.0,54,0,terminal,0.965,j6010_1.sm,10,adaptativa,0.05,0,1.7294117647058824,0.35,0.0
True,260,85,0.7417148250968428,0.0,31.049804896188434,197.0,530.0,0.0,85.0,99.56034323002773,38,22,4,4,0.36666666666666664,0.43333333333333335,323.0,0.23561213167566555,0.3082363567493118,0.096129426923184,0.13933091050083332,29,4,0,81,31,81,7,6,74,0.7131697048371954,0.48671389683598903,7,60,0,0,74,0,0.7131697048371954,nenhuma,99.56034323002773,0.0,109,0,terminal,0.25,j6010_1.sm,11,centralizada,0.05,0,3.0588235294117645,0.48333333333333334,0.0625
True,124,85,0.7040720437708916,0.0,7.5,298.0,380.0,66.0,32.0,61.717495335823635,55,5,15,5,0.08333333333333333,0.3333333333333333,323.0,0.16042289753927055,0.19107583695301436,0.02321981424148607,0.1143514817829311,22,5,66,27,38,93,6,2,0,0.7131697048371954,0.48671389683598903,7,60,87,21,0,66,0.7131697048371954,nenhuma,61.717495335823635,0.0,68,0,terminal,1.0,j6010_1.sm,11,adaptativa,0.05,0,1.4588235294117646,0.36666666666666664,0.07692307692307693
True,275,69,0.7656557320348713,0.0,34.2366614865072,244.0,538.0,0.0,86.0,78.66567269099632,47,13,1,3,0.21666666666666667,0.23333333333333334,340.0,0.18789616111912982,0.23136962556175386,0.10069606319560942,0.11195320299301183,42,3,0,83,18,83,10,0,73,0.6268507180531939,0.4857196752206667,24,60,0,0,73,0,0.6268507180531939,nenhuma,78.66567269099632,0.0,85,0,terminal,0.25,j6013_1.sm,0,centralizada,0.05,0,3.9855072463768115,0.7,0.047619047619047616
True,206,69,0.7202041907445472,0.0,8.586989634150171,326.0,411.0,81.0,24.0,54.671491893303354,56,4,8,4,0.06666666666666667,0.2,340.0,0.13852404598831122,0.16079850556853928,0.025255851865147564,0.09580203789735674,41,4,81,20,19,101,16,0,0,0.6268507180531939,0.4857196752206667,24,60,85,4,0,81,0.6268507180531939,nenhuma,54.67149189330334,0.0,59,0,terminal,0.9876696540404638,j6013_1.sm,0,adaptativa,0.05,0,2.9855072463768115,0.6833333333333333,0.0625
True,299,69,0.7001345405572564,0.0,35.279012041376184,193.0,578.0,0.0,114.0,133.5556132682068,34,26,2,3,0.43333333333333335,0.4666666666666667,340.0,0.28202730476888077,0.3928106272594318,0.10376180012169466,0.16177664002487643,45,3,0,111,15,111,14,0,97,0.6586427040007742,0.39362113220747674,21,60,0,0,97,0,0.6586427040007742,nenhuma,133.5556132682068,0.0,144,0,terminal,0.25,j6013_1.sm,1,centralizada,0.05,0,4.333333333333333,0.75,0.047619047619047616
True,216,69,0.7442503166600442,0.0,8.5,283.0,412.0,54.0,20.0,67.577191406412,50,10,12,3,0.16666666666666666,0.36666666666666664,340.0,0.16580219117077138,0.19875644531297645,0.025,0.12207365559033627,39,3,54,17,21,71,6,0,0,0.6586427040007742,0.39362113220747674,21,60,65,11,0,54,0.6586427040007742,nenhuma,67.57719140641201,0.0,74,0,terminal,0.9666666666666667,j6013_1.sm,1,adaptativa,0.05,0,3.130434782608696,0.65,0.047619047619047616
True,303,69,0.7933562925985421,0.0,44.541842522756426,178.0,571.0,0.0,16.0,132.72707007813466,30,30,2,2,0.5,0.5333333333333333,340.0,0.28076892244862744,0.39037373552392546,0.13100541918457773,0.18441305822181403,41,2,0,14,19,14,0,0,14,0.7659648859265082,0.2570239140832174,5,60,0,0,14,0,0.7659648859265082,nenhuma,132.7270700781347,0.0,143,0,terminal,0.25,j6013_1.sm,2,centralizada,0.05,0,4.391304347826087,0.6833333333333333,0.03225806451612903
True,229,69,0.7872527911826754,0.0,5.0,325.0,470.0,33.0,17.0,77.01280867347273,57,3,16,4,0.05,0.31666666666666665,340.0,0.18467732182724134,0.22650826080433156,0.014705882352941176,0.1289969118829974,36,4,33,13,24,46,0,0,0,0.7659648859265082,0.2570239140832174,5,60,46,13,0,33,0.7659648859265082,nenhuma,77.01280867347272,0.0,83,0,terminal,0.9116666666666666,j6013_1.sm,2,adaptativa,0.05,0,3.318840579710145,0.6,0.0625
True,350,69,0.6676122854750038,2.6645352591003757e-15,24.674088335302102,222.0,555.0,0.0,152.0,124.32083107955299,41,19,5,8,0.31666666666666665,0.4,340.0,0.267747692453309,0.3656495031751558,0.07257084804500619,0.14954615165616622,43,8,0,144,17,144,0,0,144,0.794910294566222,0.24332019624229823,1,60,0,0,144,0,0.794910294566222,nenhuma,124.320831079553,0.0,133,0,terminal,0.25,j6013_1.sm,3,centralizada,0.05,0,5.072463768115942,0.7166666666666667,0.11764705882352941
True,234,69,0.7244577219787282,1.7763568394002505e-15,24.474263395218195,297.0,457.0,71.0,23.0,79.8166593238668,54,6,11,2,0.1,0.2833333333333333,340.0,0.19012265843002762,0.23475488036431413,0.07198312763299469,0.1265290923188638,38,2,71,21,22,92,0,0,0,0.794910294566222,0.24332019624229823,1,60,92,21,0,71,0.794910294566222,nenhuma,79.81665932386679,0.0,85,0,terminal,0.9174969494252205,j6013_1.sm,3,adaptativa,0.05,0,3.391304347826087,0.6333333333333333,0.03225806451612903
True,301,69,0.7244352082674375,7.105427357601002e-15,21.263266126175097,252.0,547.0,0.0,120.0,88.07097633783935,43,17,4,3,0.2833333333333333,0.35,340.0,0.2057391909427949,0.25903228334658635,0.06253901801816204,0.11663933470862743,41,3,0,117,19,117,8,0,108,0.7496468789669437,0.35303232464984247,9,60,1,1,108,0,0.7496468789669437,nenhuma,88.07097633783935,0.0,95,0,terminal,0.24833333333333332,j6013_1.sm,4,centralizada,0.05,0,4.36231884057971,0.6833333333333333,0.047619047619047616
True,252,69,0.6535107381636871,1.7763568394002505e-15,21.130878922174055,278.0,464.0,99.0,32.0,115.01128658390962,52,8,12,3,0.13333333333333333,0.3333333333333333,340.0,0.25276578839918545,0.3382684899526754,0.06214964388874722,0.16198515257027188,40,3,99,29,20,128,0,0,0,0.7496468789669437,0.35303232464984247,9,60,128,29,0,99,0.7496468789669437,nenhuma,115.01128658390965,0.0,122,0,terminal,0.8849999999999999,j6013_1.sm,4,adaptativa,0.05,0,3.652173913043478,0.6666666666666666,0.047619047619047616
True,359,69,0.7489359198726865,0.0,19.30249346483575,227.0,536.0,0.0,79.0,100.68205740634795,43,17,5,6,0.2833333333333333,0.36666666666666664,340.0,0.22846870144638123,0.29612369825396456,0.05677203960245809,0.1406798680565258,42,6,0,73,18,73,7,0,66,0.6863255838987572,0.3910769205246226,14,60,0,0,66,0,0.6863255838987572,nenhuma,100.68205740634795,0.0,107,0,terminal,0.25,j6013_1.sm,5,centralizada,0.05,0,5.202898550724638,0.7,0.09090909090909091
True,234,69,0.6531603138343827,0.0,10.28334171965296,294.0,439.0,92.0,29.0,112.11676934694202,53,7,17,3,0.11666666666666667,0.4,340.0,0.24798188642480254,0.3297552039615942,0.030245122704861644,0.1668114447670746,41,3,92,26,19,118,8,0,0,0.6863255838987572,0.3910769205246226,14,60,110,18,0,92,0.6863255838987572,nenhuma,112.11676934694202,0.0,120,0,terminal,1.0,j6013_1.sm,5,adaptativa,0.05,0,3.391304347826087,0.6833333333333333,0.047619047619047616
True,342,69,0.8264675425733244,0.0,28.18435216247505,226.0,568.0,0.0,12.0,107.26231913651577,40,20,5,6,0.3333333333333333,0.4166666666666667,340.0,0.2398197088089073,0.3154774092250464,0.08289515341904427,0.15607187554132368,32,6,0,6,28,6,1,0,5,0.7631789564580391,0.24360497938515846,6,60,0,0,5,0,0.7631789564580391,nenhuma,107.26231913651574,0.0,115,0,terminal,0.25,j6013_1.sm,6,centralizada,0.05,0,4.956521739130435,0.5333333333333333,0.09090909090909091
True,213,69,0.7771934372898583,0.0,4.5,309.0,444.0,26.0,13.0,88.28634738382105,54,6,18,5,0.1,0.4,340.0,0.20613859844731572,0.2596657275994737,0.013235294117647059,0.1545395715968432,32,5,26,8,28,34,3,0,0,0.7631789564580391,0.24360497938515846,6,60,31,5,0,26,0.7631789564580391,nenhuma,88.28634738382105,0.0,96,0,terminal,0.9583333333333334,j6013_1.sm,6,adaptativa,0.05,0,3.0869565217391304,0.5333333333333333,0.07692307692307693
True,296,69,0.708399491147885,0.0,28.030107066842106,266.0,546.0,0.0,136.0,88.75154178225883,47,13,5,3,0.21666666666666667,0.3,340.0,0.20699993617126453,0.2610339464184083,0.08244149137306502,0.11514935354787986,49,3,0,133,11,133,18,0,115,0.5858494645010164,0.43100241340042456,29,60,0,0,115,0,0.5858494645010164,nenhuma,88.75154178225885,0.0,95,0,terminal,0.25,j6013_1.sm,7,centralizada,0.05,0,4.2898550724637685,0.8166666666666667,0.047619047619047616
True,219,69,0.6637096917489056,0.0,7.504082612872238,313.0,412.0,92.0,33.0,83.75332803165954,55,5,12,4,0.08333333333333333,0.2833333333333333,340.0,0.1976464194881843,0.2463333177401751,0.022070831214330112,0.1349220765311595,41,4,92,29,19,121,15,0,0,0.5858494645010164,0.43100241340042456,29,60,106,14,0,92,0.5858494645010164,nenhuma,83.75332803165952,0.0,89,0,terminal,0.9983333333333334,j6013_1.sm,7,adaptativa,0.05,0,3.1739130434782608,0.6833333333333333,0.0625
True,356,69,0.6596387292898325,0.0,39.87590543101646,230.0,548.0,1.0,153.0,128.75777037830574,41,19,5,1,0.31666666666666665,0.4,340.0,0.27467869017807045,0.3786993246420757,0.11728207479710724,0.15498834313601756,50,1,1,152,10,153,18,0,134,0.5273323364698471,0.27249021043639565,31,60,1,0,134,1,0.5273323364698471,nenhuma,128.75777037830574,0.0,135,0,terminal,0.2571108091978224,j6013_1.sm,8,centralizada,0.05,0,5.159420289855072,0.8333333333333334,0.01639344262295082
True,234,69,0.5979210577682778,0.0,9.481974478570486,315.0,430.0,153.0,44.0,92.15848156437576,57,3,20,4,0.05,0.38333333333333336,340.0,0.21325158592461302,0.27105435754228163,0.027888160231089663,0.12814766692858112,52,4,153,40,8,193,16,0,0,0.5273323364698471,0.27249021043639565,31,60,177,24,0,153,0.5273323364698471,nenhuma,92.15848156437576,0.0,99,0,terminal,0.9583333333333334,j6013_1.sm,8,adaptativa,0.05,0,3.391304347826087,0.8666666666666667,0.0625
True,327,69,0.7287006556764747,0.0,26.47477859539589,209.0,549.0,0.0,88.0,116.39578155085762,39,21,3,2,0.35,0.4,340.0,0.2550325534459114,0.34234053397311065,0.07786699586881143,0.1544948676395003,39,2,0,86,21,86,0,0,86,0.6872143627230507,0.3512385487549321,14,60,0,0,86,0,0.6872143627230507,nenhuma,116.39578155085762,0.0,125,0,terminal,0.25,j6013_1.sm,9,centralizada,0.05,0,4.739130434782608,0.65,0.03225806451612903
True,234,69,0.6707456722473992,0.0,10.936839577329492,293.0,436.0,65.0,29.0,120.02282987401057,52,8,18,5,0.13333333333333333,0.43333333333333335,340.0,0.26090624655928923,0.3530083231588546,0.032167175227439684,0.18464402226806984,38,5,65,24,22,89,7,0,0,0.6872143627230507,0.3512385487549321,14,60,82,17,0,65,0.6872143627230507,nenhuma,120.02282987401057,0.0,128,0,terminal,0.9516666666666667,j6013_1.sm,9,adaptativa,0.05,0,3.391304347826087,0.6333333333333333,0.07692307692307693
True,314,69,0.6566177655601441,0.0,28.679369250101573,197.0,554.0,0.0,152.0,137.71765288348016,38,22,3,3,0.36666666666666664,0.4166666666666667,340.0,0.2882825285023972,0.4050519202455299,0.0843510860297105,0.16322717962913047,50,3,0,149,10,149,25,0,124,0.5820371027673271,0.4175993861121362,29,60,0,0,124,0,0.5820371027673271,nenhuma,137.71765288348016,0.0,149,0,terminal,0.25,j6013_1.sm,10,centralizada,0.05,0,4.550724637681159,0.8333333333333334,0.047619047619047616
True,238,69,0.6041711639063881,0.0,10.936839577329492,282.0,439.0,140.0,39.0,108.61528094382834,52,8,16,7,0.13333333333333333,0.4,340.0,0.2421123077112217,0.31945670865831866,0.032167175227439684,0.1494811405600276,47,7,140,32,13,172,23,0,0,0.5820371027673271,0.4175993861121362,29,60,149,9,0,140,0.5820371027673271,nenhuma,108.61528094382834,0.0,118,0,terminal,1.0,j6013_1.sm,10,adaptativa,0.05,0,3.449275362318841,0.7833333333333333,0.1044776119402985
True,322,69,0.7905671172935528,1.7763568394002505e-15,25.095310940518605,220.0,549.0,0.0,37.0,108.43819252116171,39,21,3,5,0.35,0.4,340.0,0.24181301755658233,0.31893586035635796,0.07380973806034884,0.1561524030345685,38,5,0,32,22,32,2,0,30,0.7131697048371954,0.48671389683598903,13,60,0,0,30,0,0.7131697048371954,nenhuma,108.43819252116171,0.0,117,0,terminal,0.25,j6013_1.sm,11,centralizada,0.05,0,4.666666666666667,0.6333333333333333,0.07692307692307693
True,224,69,0.7449090933743674,0.0,8.0,319.0,432.0,27.0,15.0,105.93653701162515,55,5,17,3,0.08333333333333333,0.36666666666666664,340.0,0.2375596709826526,0.3115780500341916,0.023529411764705882,0.18266918921423567,35,3,27,12,25,39,2,0,0,0.7131697048371954,0.48671389683598903,13,60,37,10,0,27,0.7131697048371954,nenhuma,105.93653701162515,0.0,114,0,terminal,0.9784031437687415,j6013_1.sm,11,adaptativa,0.05,0,3.246376811594203,0.5833333333333334,0.047619047619047616
True,206,64,0.673477298974854,0.0,52.48778680811951,222.0,617.0,0.0,157.0,142.1407532802932,36,24,3,6,0.4,0.45,365.0,0.2802787044048361,0.3894267213158718,0.1438021556386836,0.1551516541223063,51,6,0,151,9,151,17,15,133,0.6268507180531939,0.4857196752206667,27,60,1,1,133,0,0.6268507180531939,nenhuma,142.14075328029327,0.0,152,0,terminal,0.24833333333333332,j6016_1.sm,0,centralizada,0.05,0,3.21875,0.85,0.09090909090909091
True,147,64,0.6778900653260934,0.0,16.732976741420405,322.0,500.0,99.0,47.0,91.58272259009885,53,7,13,3,0.11666666666666667,0.3333333333333333,365.0,0.20058297885335896,0.25091156873999687,0.04584377189430248,0.1241660355986872,46,3,99,44,14,143,16,7,0,0.6268507180531939,0.4857196752206667,27,60,127,28,0,99,0.6268507180531939,nenhuma,91.58272259009887,0.0,99,0,terminal,0.9783333333333334,j6016_1.sm,0,adaptativa,0.05,0,2.296875,0.7666666666666667,0.047619047619047616
True,220,64,0.7044319785487636,0.0,68.00651355638774,232.0,643.0,0.0,137.0,132.79217806760732,39,21,2,3,0.35,0.38333333333333336,365.0,0.2667622833751563,0.3638141864865954,0.18631921522298012,0.1454790928957455,46,3,0,134,14,134,8,11,125,0.6586427040007742,0.39362113220747674,18,60,1,1,125,0,0.6586427040007742,nenhuma,132.79217806760732,0.0,144,0,terminal,0.24833333333333332,j6016_1.sm,1,centralizada,0.05,0,3.4375,0.7666666666666667,0.047619047619047616
True,141,64,0.6679425051770089,0.0,11.640896984974773,319.0,492.0,98.0,47.0,99.59034450819524,54,6,15,1,0.1,0.35,365.0,0.21436163210326575,0.27285025892656234,0.03189286845198568,0.13520452073627096,37,1,98,46,23,144,17,17,0,0.6586427040007742,0.39362113220747674,18,60,127,29,0,98,0.6586427040007742,nenhuma,99.59034450819523,0.0,109,0,terminal,0.9416666666666668,j6016_1.sm,1,adaptativa,0.05,0,2.203125,0.6166666666666667,0.01639344262295082
