concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,s_portoes,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,201,85,0.6900643276058653,8.881784197001252e-16,20.521237897653148,209.0,490.0,45.0,94.0,81.0787280223919,42,18,2,23,0.3,0.3333333333333333,323.0,0.20065081975287485,0.2510177338154548,0.06353324426518002,0.1141827304814504,27,23,45,71,33,116,5,8,18,0.6863255838987572,0.3910769205246226,9,60,93,48,18,45,0.6863255838987572,nenhuma,81.07872802239191,0.0,88,0,terminal,0.6451412628910365,j6010_1.sm,5,centralizada,0.5,0,2.364705882352941,0.45,0.27710843373493976
True,133,85,0.6119332568282643,0.0,8.38891647409893,287.0,381.0,99.0,80.0,62.61692063408406,55,5,8,10,0.08333333333333333,0.21666666666666667,323.0,0.16238115415454477,0.19386043539964104,0.02597187762878926,0.1005705411448084,21,10,99,70,39,169,4,4,2,0.6863255838987572,0.3910769205246226,9,60,163,64,2,99,0.6863255838987572,nenhuma,62.61692063408406,0.0,66,0,terminal,0.915,j6010_1.sm,5,adaptativa,0.5,0,1.5647058823529412,0.35,0.14285714285714285
True,178,85,0.7178601164707547,0.0,22.008952334341956,259.0,480.0,37.0,92.0,59.65394662102677,50,10,3,9,0.16666666666666666,0.21666666666666667,323.0,0.15589528645344644,0.18468714124156893,0.06813917131375219,0.08921497722773011,17,9,37,83,43,120,3,32,21,0.7631789564580391,0.24360497938515846,4,60,96,59,21,37,0.7631789564580391,nenhuma,59.65394662102676,0.0,66,0,terminal,0.5269700547964323,j6010_1.sm,6,centralizada,0.5,0,2.0941176470588236,0.2833333333333333,0.13043478260869565
True,128,85,0.7205037304854326,0.0,3.5,312.0,396.0,79.0,52.0,22.615474902813844,57,3,7,5,0.05,0.16666666666666666,323.0,0.06543536544239882,0.07001695016351035,0.010835913312693499,0.04114781321761881,13,5,79,47,47,126,16,12,3,0.7631789564580391,0.24360497938515846,4,60,107,28,3,79,0.7631789564580391,nenhuma,22.615474902813844,0.0,26,0,terminal,0.965,j6010_1.sm,6,adaptativa,0.5,0,1.5058823529411764,0.21666666666666667,0.07692307692307693
True,176,85,0.6848082954062354,8.881784197001252e-16,32.528871708008744,217.0,456.0,52.0,95.0,62.87978425333764,43,17,1,11,0.2833333333333333,0.3,323.0,0.16295174512706742,0.1946742546542961,0.10070858113934596,0.09443113567991226,29,11,52,84,31,136,12,4,33,0.5858494645010164,0.43100241340042456,20,60,91,39,33,52,0.5858494645010164,nenhuma,62.87978425333763,0.0,68,0,terminal,0.6503863500308084,j6010_1.sm,7,centralizada,0.5,0,2.070588235294118,0.48333333333333334,0.15492957746478872
True,150,85,0.5647953906223374,0.0,16.016480898400115,289.0,404.0,138.0,98.0,75.30328807188036,55,5,14,13,0.08333333333333333,0.31666666666666665,323.0,0.1890601718012698,0.2331371147736234,0.04958662816842141,0.10527462871708927,29,13,138,85,31,223,8,3,6,0.5858494645010164,0.43100241340042456,20,60,209,71,6,138,0.5858494645010164,nenhuma,75.30328807188035,0.0,80,0,terminal,0.9752754273042447,j6010_1.sm,7,adaptativa,0.5,0,1.7647058823529411,0.48333333333333334,0.1780821917808219
True,214,85,0.46663148692972906,0.0,21.993660958672763,237.0,387.0,179.0,192.0,71.34823482728046,44,16,2,15,0.26666666666666666,0.3,323.0,0.18092697906592656,0.22089236788631722,0.06809182959341413,0.08602928399810171,43,15,179,177,17,356,27,2,42,0.5273323364698471,0.27249021043639565,27,60,287,108,42,179,0.5273323364698471,nenhuma,71.34823482728046,0.0,79,0,terminal,0.8451471667550273,j6010_1.sm,8,centralizada,0.5,0,2.5176470588235293,0.7166666666666667,0.2
True,182,85,0.4895880344029567,0.0,7.730227421856382,296.0,440.0,173.0,151.0,134.71477463000423,55,5,26,38,0.08333333333333333,0.5166666666666667,323.0,0.2943203542837382,0.4170736056656478,0.02393259263732626,0.14989714026395698,49,38,173,113,11,286,12,11,15,0.5273323364698471,0.27249021043639565,27,60,259,86,15,173,0.5273323364698471,nenhuma,134.71477463000423,0.0,147,0,terminal,0.9899999999999999,j6010_1.sm,8,adaptativa,0.5,0,2.1411764705882352,0.8166666666666667,0.3877551020408163
True,252,85,0.6773052972834782,1.7763568394002505e-15,29.352627192626272,224.0,441.0,59.0,81.0,70.109627768679,46,14,2,10,0.23333333333333334,0.26666666666666666,323.0,0.1783462495350896,0.21705767111046131,0.09087500678831663,0.10767714802335404,24,10,59,71,36,130,4,5,21,0.6872143627230507,0.3512385487549321,9,60,105,46,21,59,0.6872143627230507,nenhuma,70.10962776867899,0.0,77,0,terminal,0.6251952703862124,j6010_1.sm,9,centralizada,0.5,0,2.9647058823529413,0.4,0.14285714285714285
True,136,85,0.5968489010719769,0.0,2.5,312.0,373.0,117.0,88.0,46.94879244993053,56,4,11,8,0.06666666666666667,0.25,323.0,0.1269061919056937,0.14535229860659607,0.007739938080495356,0.07512422300374627,13,8,117,80,47,197,17,3,7,0.6872143627230507,0.3512385487549321,9,60,173,56,7,117,0.6872143627230507,nenhuma,46.94879244993053,0.0,54,0,terminal,0.9950000000000001,j6010_1.sm,9,adaptativa,0.5,0,1.6,0.21666666666666667,0.11764705882352941
True,233,85,0.49622206590716916,0.0,34.55070070414448,225.0,402.0,171.0,158.0,79.12116876560711,44,16,2,18,0.26666666666666666,0.3,323.0,0.19675952153547566,0.24495717884088888,0.10696811363512224,0.09766584532800833,30,18,171,140,30,311,23,4,24,0.5820371027673271,0.4175993861121362,20,60,264,93,24,171,0.5820371027673271,nenhuma,79.12116876560712,0.0,87,0,terminal,0.864093826410317,j6010_1.sm,10,centralizada,0.5,0,2.7411764705882353,0.5,0.23076923076923078
True,160,85,0.5899479155428079,0.0,3.5,309.0,399.0,119.0,82.0,76.33089208033265,57,3,16,12,0.05,0.31666666666666665,323.0,0.19114697508796114,0.2363185513322992,0.010835913312693499,0.11286027737923626,30,12,119,70,30,189,17,6,3,0.5820371027673271,0.4175993861121362,20,60,169,50,3,119,0.5820371027673271,nenhuma,76.33089208033265,0.0,84,0,terminal,0.9916666666666667,j6010_1.sm,10,adaptativa,0.5,0,1.8823529411764706,0.5,0.16666666666666666
True,261,85,0.6361665658807527,1.7763568394002505e-15,31.498163002475543,203.0,476.0,71.0,94.0,107.23171403387546,42,18,9,21,0.3,0.45,323.0,0.2492417702741279,0.3319867307550324,0.09751753251540415,0.14331351107234763,30,21,71,73,30,144,7,3,14,0.7131697048371954,0.48671389683598903,7,60,123,52,14,71,0.7131697048371954,nenhuma,107.23171403387545,0.0,119,0,terminal,0.7960699394666856,j6010_1.sm,11,centralizada,0.5,0,3.070588235294118,0.5,0.25925925925925924
True,146,85,0.6524585755747093,0.0,4.5,304.0,400.0,80.0,63.0,70.06574083675025,57,3,17,10,0.05,0.3333333333333333,323.0,0.17825450950671953,0.21692179825619273,0.01393188854489164,0.11428748365733203,19,10,80,53,41,133,7,3,2,0.7131697048371954,0.48671389683598903,7,60,124,44,2,80,0.7131697048371954,nenhuma,70.06574083675025,0.0,80,0,terminal,0.9631690634453577,j6010_1.sm,11,adaptativa,0.5,0,1.7176470588235293,0.31666666666666665,0.14285714285714285
True,236,69,0.6481949622731711,3.552713678800501e-15,25.09595176954334,237.0,451.0,76.0,91.0,77.77831709517898,44,16,1,30,0.26666666666666666,0.2833333333333333,340.0,0.18617126335318973,0.2287597561622911,0.07381162285159806,0.11178606056580992,33,30,76,61,27,137,14,0,17,0.6268507180531939,0.4857196752206667,24,60,106,30,17,76,0.6268507180531939,nenhuma,77.77831709517898,0.0,84,0,terminal,0.8551431896593936,j6013_1.sm,0,centralizada,0.5,0,3.420289855072464,0.55,0.3333333333333333
True,205,69,0.6232128919263833,8.881784197001252e-16,10.61314320156497,321.0,418.0,119.0,80.0,53.717832405456726,57,3,10,17,0.05,0.21666666666666667,340.0,0.13643738734733576,0.15799362472193154,0.03121512706342638,0.08009006143880736,31,17,119,63,29,182,27,0,3,0.6268507180531939,0.4857196752206667,24,60,152,33,3,119,0.6268507180531939,nenhuma,53.717832405456726,0.0,57,0,terminal,0.9916666666666667,j6013_1.sm,0,adaptativa,0.5,0,2.971014492753623,0.5166666666666667,0.22077922077922077
True,261,69,0.7370673661160156,0.0,23.840024113048408,227.0,524.0,38.0,62.0,86.92551927949768,43,17,1,18,0.2833333333333333,0.3,340.0,0.20360815962980575,0.25566329199852256,0.07011771797955414,0.12227092279314178,36,18,38,44,24,82,8,0,21,0.6586427040007742,0.39362113220747674,21,60,53,15,21,38,0.6586427040007742,nenhuma,86.92551927949768,0.0,93,0,terminal,0.6036196845127336,j6013_1.sm,1,centralizada,0.5,0,3.782608695652174,0.6,0.23076923076923078
True,224,69,0.6528038162066482,0.0,7.504082612872238,305.0,434.0,89.0,49.0,92.82454487155638,54,6,13,20,0.1,0.31666666666666665,340.0,0.2144622941822828,0.2730133672692835,0.022070831214330112,0.13962262011474025,31,20,89,29,29,118,14,0,3,0.6586427040007742,0.39362113220747674,21,60,101,12,3,89,0.6586427040007742,nenhuma,92.82454487155636,0.0,99,0,terminal,0.9666666666666667,j6013_1.sm,1,adaptativa,0.5,0,3.246376811594203,0.5166666666666667,0.25
True,386,69,0.7701753720274981,0.0,15.067927185817224,247.0,554.0,21.0,50.0,94.31669087468588,44,16,6,25,0.26666666666666666,0.36666666666666664,340.0,0.21716110123407445,0.27740203198437025,0.044317432899462425,0.13111984202673957,29,25,21,25,31,46,0,0,11,0.7659648859265082,0.2570239140832174,5,60,35,14,11,21,0.7659648859265082,nenhuma,94.31669087468588,0.0,102,0,terminal,0.4321406817494781,j6013_1.sm,2,centralizada,0.5,0,5.594202898550725,0.48333333333333334,0.29411764705882354
True,236,69,0.7389002775258646,0.0,7.772318283701569,299.0,469.0,35.0,36.0,94.72705893466525,54,6,16,21,0.1,0.36666666666666664,340.0,0.21790007543308157,0.2786089968666625,0.022859759657945792,0.14924061862693622,32,21,35,15,28,50,0,0,1,0.7659648859265082,0.2570239140832174,5,60,49,14,1,35,0.7659648859265082,nenhuma,94.72705893466525,0.0,103,0,terminal,0.965,j6013_1.sm,2,adaptativa,0.5,0,3.420289855072464,0.5333333333333333,0.25925925925925924
True,292,69,0.6116868118252509,0.0,17.129058791776675,235.0,492.0,100.0,94.0,118.33318242041246,42,18,6,19,0.3,0.4,340.0,0.2581815739273045,0.3480387718247425,0.0503795846816961,0.1471196079021909,38,19,100,75,22,175,0,0,27,0.794910294566222,0.24332019624229823,1,60,148,48,27,100,0.794910294566222,nenhuma,118.33318242041247,0.0,126,0,terminal,0.706779335001749,j6013_1.sm,3,centralizada,0.5,0,4.231884057971015,0.6333333333333333,0.24050632911392406
True,214,69,0.6674146217886752,0.0,10.670275205823604,307.0,439.0,90.0,54.0,74.76203527498002,55,5,11,16,0.08333333333333333,0.26666666666666666,340.0,0.18025284118739096,0.21988833904405888,0.031383162370069426,0.11366121981139495,39,16,90,38,21,128,0,0,8,0.794910294566222,0.24332019624229823,1,60,120,30,8,90,0.794910294566222,nenhuma,74.76203527498002,0.0,81,0,terminal,0.9274235007055794,j6013_1.sm,3,adaptativa,0.5,0,3.101449275362319,0.65,0.21052631578947367
True,308,69,0.6631779353979362,0.0,32.629792777987035,195.0,489.0,61.0,78.0,109.3586693691464,35,25,1,19,0.4166666666666667,0.43333333333333335,340.0,0.24336610557146873,0.3216431452033718,0.0959699787587854,0.14831136312903076,33,19,61,59,27,120,0,0,23,0.7496468789669437,0.35303232464984247,9,60,97,36,23,61,0.7496468789669437,nenhuma,109.35866936914638,0.0,121,0,terminal,0.6766372424099091,j6013_1.sm,4,centralizada,0.5,0,4.463768115942029,0.55,0.24050632911392406
True,214,69,0.6584147728961622,0.0,4.0,312.0,428.0,99.0,62.0,61.04616788496535,54,6,8,17,0.1,0.23333333333333334,340.0,0.1522173075656357,0.17954755260283925,0.011764705882352941,0.09391051113121601,28,17,99,45,32,144,9,0,5,0.7496468789669437,0.35303232464984247,9,60,130,31,5,99,0.7496468789669437,nenhuma,61.04616788496535,0.0,65,0,terminal,0.9666666666666667,j6013_1.sm,4,adaptativa,0.5,0,3.101449275362319,0.4666666666666667,0.22077922077922077
True,250,69,0.7339119777202184,1.7763568394002505e-15,19.416972653136508,266.0,492.0,47.0,53.0,78.38012041760132,47,13,6,18,0.21666666666666667,0.31666666666666665,340.0,0.1873418850287798,0.23052976593412153,0.057108743097460314,0.11691892111713548,37,18,47,35,23,82,0,0,17,0.6863255838987572,0.3910769205246226,14,60,65,18,17,47,0.6863255838987572,nenhuma,78.38012041760132,0.0,86,0,terminal,0.6492886043300982,j6013_1.sm,5,centralizada,0.5,0,3.6231884057971016,0.6166666666666667,0.23076923076923078
True,239,69,0.644267092468666,0.0,19.88081498582996,298.0,431.0,69.0,56.0,112.97720687319095,51,9,18,18,0.15,0.45,340.0,0.24941035698694317,0.33228590256820867,0.05847298525244106,0.16888050252302023,37,18,69,38,23,107,4,0,6,0.6863255838987572,0.3910769205246226,14,60,97,28,6,69,0.6863255838987572,nenhuma,112.97720687319095,0.0,125,0,terminal,0.985,j6013_1.sm,5,adaptativa,0.5,0,3.463768115942029,0.6166666666666667,0.23076923076923078
True,279,69,0.8216526414828311,0.0,19.287424332525198,265.0,545.0,8.0,30.0,80.29732600438322,46,14,4,20,0.23333333333333334,0.3,340.0,0.19104886240353053,0.23616860589524477,0.056727718625074114,0.12105781654221927,30,20,8,10,30,18,1,0,5,0.7631789564580391,0.24360497938515846,6,60,12,4,5,8,0.7631789564580391,nenhuma,80.29732600438322,0.0,87,0,terminal,0.3095157348054465,j6013_1.sm,6,centralizada,0.5,0,4.043478260869565,0.5,0.25
True,215,69,0.7648488507001446,0.0,9.72974233395461,291.0,444.0,23.0,28.0,85.50685386212089,52,8,13,18,0.13333333333333333,0.35,340.0,0.20095294138276817,0.25149074665329674,0.02861688921751356,0.147296889422136,24,18,23,10,36,33,4,0,1,0.7631789564580391,0.24360497938515846,6,60,28,5,1,23,0.7631789564580391,nenhuma,85.50685386212092,0.0,91,0,terminal,0.9583333333333334,j6013_1.sm,6,adaptativa,0.5,0,3.1159420289855073,0.4,0.23076923076923078
True,330,69,0.5979939377459915,0.0,32.28142957618961,231.0,450.0,117.0,100.0,85.51598987136455,41,19,2,25,0.31666666666666665,0.35,340.0,0.20097009726289353,0.2515176172687193,0.09494538110644003,0.11364009671871915,36,25,117,75,24,192,32,0,19,0.5858494645010164,0.43100241340042456,29,60,141,24,19,117,0.5858494645010164,nenhuma,85.51598987136454,0.0,91,0,terminal,0.8263146872550956,j6013_1.sm,7,centralizada,0.5,0,4.782608695652174,0.6,0.29411764705882354
True,227,69,0.629545409516127,0.0,5.0,317.0,425.0,106.0,67.0,77.09030099458269,55,5,15,17,0.08333333333333333,0.3333333333333333,340.0,0.18482880280542408,0.22673617939583143,0.014705882352941176,0.1141925767278966,39,17,106,50,21,156,13,0,5,0.5858494645010164,0.43100241340042456,29,60,138,32,5,106,0.5858494645010164,nenhuma,77.09030099458269,0.0,85,0,terminal,0.9983333333333334,j6013_1.sm,7,adaptativa,0.5,0,3.289855072463768,0.65,0.22077922077922077
True,262,69,0.5127168507596366,0.0,36.565825513025565,216.0,436.0,166.0,148.0,100.37189504114491,43,17,1,34,0.2833333333333333,0.3,340.0,0.22792529716676616,0.2952114560033674,0.10754654562654578,0.11803294020704724,46,34,166,114,14,280,14,0,25,0.5273323364698471,0.27249021043639565,31,60,241,75,25,166,0.5273323364698471,nenhuma,100.37189504114488,0.0,109,0,terminal,0.8716666666666667,j6013_1.sm,8,centralizada,0.5,0,3.7971014492753623,0.7666666666666667,0.3617021276595745
True,254,69,0.5702298035847714,0.0,12.11554958198457,292.0,439.0,128.0,69.0,133.86505657931193,53,7,18,17,0.11666666666666667,0.4166666666666667,340.0,0.2824961552253782,0.3937207546450351,0.03563396935877815,0.1738811957177343,42,17,128,52,18,180,18,0,3,0.5273323364698471,0.27249021043639565,31,60,159,31,3,128,0.5273323364698471,nenhuma,133.86505657931195,0.0,141,0,terminal,0.9933333333333335,j6013_1.sm,8,adaptativa,0.5,0,3.681159420289855,0.7,0.22077922077922077
True,278,69,0.731203998853719,4.440892098500626e-15,32.17337785212827,211.0,494.0,37.0,63.0,81.59805577434648,42,18,1,22,0.3,0.31666666666666665,340.0,0.1935446680950078,0.23999428168925435,0.09462758191802433,0.12077899732973875,32,22,37,41,28,78,4,0,19,0.6872143627230507,0.3512385487549321,14,60,55,18,19,37,0.6872143627230507,nenhuma,81.59805577434648,0.0,89,0,terminal,0.6479514509179893,j6013_1.sm,9,centralizada,0.5,0,4.028985507246377,0.5333333333333333,0.2682926829268293
True,258,69,0.6295504293385771,0.0,10.574986702974497,298.0,444.0,95.0,64.0,102.26518497728387,52,8,17,22,0.13333333333333333,0.4166666666666667,340.0,0.2312304663604406,0.3007799558155408,0.03110290206757205,0.14500245745233797,36,22,95,42,24,137,9,0,8,0.6872143627230507,0.3512385487549321,14,60,120,25,8,95,0.6872143627230507,nenhuma,102.26518497728387,0.0,113,0,terminal,0.9819975663209247,j6013_1.sm,9,adaptativa,0.5,0,3.739130434782609,0.6,0.2682926829268293
True,275,69,0.5878398672333561,0.0,24.41311849107238,243.0,445.0,118.0,117.0,77.0088808273144,45,15,1,30,0.25,0.26666666666666666,340.0,0.18466964222568724,0.2264967083156306,0.07180328967962465,0.10172784332880414,39,30,118,87,21,205,25,0,21,0.5820371027673271,0.4175993861121362,29,60,159,41,21,118,0.5820371027673271,nenhuma,77.00888082731439,0.0,84,0,terminal,0.8420400692084691,j6013_1.sm,10,centralizada,0.5,0,3.9855072463768115,0.65,0.3333333333333333
True,234,69,0.5439590587859912,0.0,6.778402177393532,299.0,417.0,149.0,83.0,117.60181178094797,53,7,19,19,0.11666666666666667,0.43333333333333335,340.0,0.2569959487775006,0.3458876817086705,0.019936476992333918,0.15340664471916485,38,19,149,64,22,213,22,0,11,0.5820371027673271,0.4175993861121362,29,60,180,31,11,149,0.5820371027673271,nenhuma,117.60181178094797,0.0,125,0,terminal,0.9983333333333334,j6013_1.sm,10,adaptativa,0.5,0,3.391304347826087,0.6333333333333333,0.24050632911392406
True,376,69,0.7563402595626951,0.0,17.76302749726211,233.0,526.0,33.0,55.0,81.45418659073567,44,16,2,22,0.26666666666666666,0.3,340.0,0.19326937347483023,0.2395711370315755,0.05224419852135915,0.11712372743061829,32,22,33,33,28,66,4,0,8,0.7131697048371954,0.48671389683598903,13,60,54,21,8,33,0.7131697048371954,nenhuma,81.45418659073567,0.0,87,0,terminal,0.535904610590409,j6013_1.sm,11,centralizada,0.5,0,5.449275362318841,0.5333333333333333,0.2682926829268293
True,242,69,0.71861270030325,0.0,8.0,309.0,451.0,41.0,35.0,100.59814822320953,54,6,17,17,0.1,0.38333333333333336,340.0,0.2283217680984123,0.29587690653885157,0.023529411764705882,0.16029070274986074,28,17,41,18,32,59,2,0,0,0.7131697048371954,0.48671389683598903,13,60,57,16,0,41,0.7131697048371954,nenhuma,100.59814822320952,0.0,109,0,terminal,0.9466666666666667,j6013_1.sm,11,adaptativa,0.5,0,3.5072463768115942,0.4666666666666667,0.22077922077922077
True,184,64,0.6783671560312309,6.661338147750939e-16,29.97227279998734,278.0,564.0,61.0,126.0,80.40817621487918,45,15,2,31,0.25,0.2833333333333333,365.0,0.18052694249619633,0.2202963731914498,0.08211581589037628,0.096713237270471,47,31,61,95,13,156,14,14,21,0.6268507180531939,0.4857196752206667,27,60,121,60,21,61,0.6268507180531939,nenhuma,80.40817621487919,0.0,89,0,terminal,0.6031704594986272,j6016_1.sm,0,centralizada,0.5,0,2.875,0.7833333333333333,0.34065934065934067
True,155,64,0.6096528396742225,0.0,9.344788464926324,332.0,472.0,116.0,109.0,77.2111071806384,54,6,10,31,0.1,0.26666666666666666,365.0,0.17460236960782285,0.2115372799469545,0.02560216017788034,0.09972875158276896,45,31,116,78,15,194,14,4,1,0.6268507180531939,0.4857196752206667,27,60,179,63,1,116,0.6268507180531939,nenhuma,77.21110718063838,0.0,84,0,terminal,0.9766666666666666,j6016_1.sm,0,adaptativa,0.5,0,2.421875,0.75,0.34065934065934067
True,283,64,0.6795524735747602,0.0,60.88694509942321,234.0,576.0,44.0,106.0,121.61666302231777,40,20,4,20,0.3333333333333333,0.4,365.0,0.24992293167063218,0.33319633704744595,0.16681354821759783,0.1434807364318127,40,20,44,86,20,130,11,20,22,0.6586427040007742,0.39362113220747674,18,60,97,53,22,44,0.6586427040007742,nenhuma,121.61666302231775,0.0,131,0,terminal,0.6348399196029059,j6016_1.sm,1,centralizada,0.5,0,4.421875,0.6666666666666666,0.25
True,154,64,0.6142710474003219,0.0,9.330445181204306,323.0,506.0,91.0,88.0,138.74059813084207,53,7,20,22,0.11666666666666667,0.45,365.0,0.27542071980230876,0.3801112277557317,0.025562863510148782,0.1684275346458093,40,22,91,66,20,157,16,15,5,0.6586427040007742,0.39362113220747674,18,60,136,45,5,91,0.6586427040007742,nenhuma,138.74059813084207,0.0,149,0,terminal,0.9416666666666668,j6016_1.sm,1,adaptativa,0.5,0,2.40625,0.6666666666666666,0.2682926829268293
