grupo,instancia,semente,risco.F_ancora,retrabalho.f_retrabalho,agentes.tau_sat,agentes.k_heuristico,fuzzy.mu_minimo,taxa_omissao,atraso_relativo,retrabalho_sobre_plano,E_total,TL,TU,TW,TR,concluiu,divida_pendente,violacoes,makespan,tau_portao,tau_rede
vertice=6,j6010_1.sm,1,0.05,0.3,1.4,0.16,0.4,0.016666666666666666,2.2588235294117647,0.032570987260879994,0.9591702293792915,15.0,3.0,670.0,10.520428885264238,True,0,0,192,,
vertice=6,j6032_1.sm,0,0.05,0.3,1.4,0.16,0.4,0.06666666666666667,2.347826086956522,0.08037186440530288,0.9443352722433745,7.0,7.0,697.0,27.08531830458707,True,0,0,162,,
vertice=6,j6032_1.sm,1,0.05,0.3,1.4,0.16,0.4,0.05,2.4782608695652173,0.029376854599406525,0.9617231444642612,6.0,12.0,701.0,9.899999999999999,True,0,0,171,,
vertice=7,j6010_1.sm,0,0.05,0.3,1.4,0.16,0.7,0.016666666666666666,1.4823529411764707,0.06087817945510456,0.9210963633393056,11.0,6.0,428.0,19.663651963998774,True,0,0,126,,
vertice=7,j6010_1.sm,1,0.05,0.3,1.4,0.16,0.7,0.016666666666666666,1.4705882352941178,0.044785248337685615,0.9325691537700197,15.0,3.0,449.0,14.465635213072453,True,0,0,125,,
vertice=7,j6032_1.sm,0,0.05,0.3,1.4,0.16,0.7,0.03333333333333333,1.4202898550724639,0.053692582931847,0.9357678989485225,8.0,5.0,453.0,18.094400448032438,True,0,0,98,,
vertice=7,j6032_1.sm,1,0.05,0.3,1.4,0.16,0.7,0.05,1.4492753623188406,0.027596439169139467,0.9550917141049968,6.0,6.0,453.0,9.3,True,0,0,100,,
vertice=8,j6010_1.sm,0,0.05,0.8,0.7,0.06,0.4,0.016666666666666666,2.235294117647059,0.2398839339298901,0.8658667780116523,10.0,5.0,597.0,77.4825106593545,True,0,0,190,,
vertice=8,j6010_1.sm,1,0.05,0.8,0.7,0.06,0.4,0.016666666666666666,2.2588235294117647,0.07245447727462687,0.9454560328947235,8.0,5.0,631.0,23.40279615970448,True,0,0,192,,
vertice=8,j6032_1.sm,0,0.05,0.8,0.7,0.06,0.4,0.05,2.4057971014492754,0.20975468983410753,0.8942924469639058,6.0,7.0,708.0,70.68733047409424,True,0,0,166,,
vertice=8,j6032_1.sm,1,0.05,0.8,0.7,0.06,0.4,0.016666666666666666,2.260869565217391,0.05885412514249079,0.9257294055694624,4.0,30.0,671.0,19.833840173019397,True,0,0,156,,
vertice=9,j6010_1.sm,0,0.05,0.8,0.7,0.06,0.7,0.0,1.4588235294117646,0.1246402783657999,0.8815152279943704,11.0,6.0,426.0,40.25880991215337,True,0,0,124,,
vertice=9,j6010_1.sm,1,0.05,0.8,0.7,0.06,0.7,0.016666666666666666,1.5529411764705883,0.14595041073965925,0.877795463937547,8.0,5.0,432.0,47.14198266890994,True,0,0,132,,
vertice=9,j6032_1.sm,0,0.05,0.8,0.7,0.06,0.7,0.03333333333333333,1.434782608695652,0.12982228074065338,0.8871517413713806,6.0,8.0,454.0,43.75010860960019,True,0,0,99,,
vertice=9,j6032_1.sm,1,0.05,0.8,0.7,0.06,0.7,0.05,1.5217391304347827,0.11795054856064446,0.8711375737977078,4.0,24.0,458.0,39.74933486493718,True,0,0,105,,
vertice=10,j6010_1.sm,0,0.05,0.8,0.7,0.16,0.4,0.05,2.4,0.18373922307661128,0.8995714477929105,10.0,4.0,657.0,59.347769053745445,True,0,0,204,,
vertice=10,j6010_1.sm,1,0.05,0.8,0.7,0.16,0.4,0.016666666666666666,2.5058823529411764,0.132605736491164,0.9258377983011661,8.0,5.0,697.0,42.83165288664597,True,0,0,213,,
vertice=10,j6032_1.sm,0,0.05,0.8,0.7,0.16,0.4,0.05,2.5217391304347827,0.20046730462596293,0.9066522687147996,6.0,5.0,763.0,67.55748165894951,True,0,0,174,,
vertice=10,j6032_1.sm,1,0.05,0.8,0.7,0.16,0.4,0.06666666666666667,2.5652173913043477,0.3188795892553453,0.8562267358675268,3.0,19.0,771.0,107.46242157905138,True,0,0,177,,
vertice=11,j6010_1.sm,0,0.05,0.8,0.7,0.16,0.7,0.0,1.5294117647058822,0.13496572776826973,0.8789559232953927,11.0,6.0,440.0,43.59393006915113,True,0,0,130,,
vertice=11,j6010_1.sm,1,0.05,0.8,0.7,0.16,0.7,0.016666666666666666,1.388235294117647,0.15607967772849043,0.874531039817132,8.0,5.0,442.0,50.41373590630241,True,0,0,118,,
vertice=11,j6032_1.sm,0,0.05,0.8,0.7,0.16,0.7,0.016666666666666666,1.5072463768115942,0.06194369383301739,0.9300926623172017,6.0,8.0,464.0,20.87502482172686,True,0,0,104,,
vertice=11,j6032_1.sm,1,0.05,0.8,0.7,0.16,0.7,0.03333333333333333,1.565217391304348,0.1112531420743049,0.8825287467813905,2.0,24.0,477.0,37.49230887904075,True,0,0,108,,
vertice=12,j6010_1.sm,0,0.05,0.8,1.4,0.06,0.4,0.016666666666666666,1.9058823529411764,0.19624076866566526,0.8760475453261214,10.0,5.0,554.0,63.38576827900987,True,0,0,162,,
vertice=12,j6010_1.sm,1,0.05,0.8,1.4,0.06,0.4,0.016666666666666666,2.2588235294117647,0.08685596602901333,0.9356829982844855,15.0,3.0,670.0,28.054477027371306,True,0,0,192,,
vertice=12,j6032_1.sm,0,0.05,0.8,1.4,0.06,0.4,0.06666666666666667,2.347826086956522,0.21408963067831457,0.8898569287399057,7.0,7.0,696.0,72.14820553859201,True,0,0,162,,
vertice=12,j6032_1.sm,1,0.05,0.8,1.4,0.06,0.4,0.08333333333333333,2.3043478260869565,0.16104515383977566,0.9058062897920645,6.0,12.0,695.0,54.2722168440044,True,0,0,159,,
vertice=13,j6010_1.sm,0,0.05,0.8,1.4,0.06,0.7,0.016666666666666666,1.4705882352941178,0.1620126665536747,0.8600325469520296,11.0,6.0,426.0,52.330091296836926,True,0,0,125,,
vertice=13,j6010_1.sm,1,0.05,0.8,1.4,0.06,0.7,0.016666666666666666,1.4823529411764707,0.11390570088702695,0.8908081606255973,15.0,3.0,447.0,36.79154138650971,True,0,0,126,,
vertice=13,j6032_1.sm,0,0.05,0.8,1.4,0.06,0.7,0.03333333333333333,1.4202898550724639,0.143180221151592,0.8808915353794665,8.0,5.0,453.0,48.25173452808651,True,0,0,98,,
vertice=13,j6032_1.sm,1,0.05,0.8,1.4,0.06,0.7,0.05,1.4492753623188406,0.07359050445103858,0.9248672927725602,6.0,6.0,453.0,24.800000000000004,True,0,0,100,,
vertice=14,j6010_1.sm,0,0.05,0.8,1.4,0.16,0.4,0.016666666666666666,1.9058823529411764,0.19624076866566526,0.8760475453261214,10.0,5.0,554.0,63.38576827900987,True,0,0,162,,
vertice=14,j6010_1.sm,1,0.05,0.8,1.4,0.16,0.4,0.016666666666666666,2.2588235294117647,0.08685596602901333,0.9356829982844855,15.0,3.0,670.0,28.054477027371306,True,0,0,192,,
vertice=14,j6032_1.sm,0,0.05,0.8,1.4,0.16,0.4,0.06666666666666667,2.347826086956522,0.2143249717474744,0.889907448634289,7.0,7.0,697.0,72.22751547889887,True,0,0,162,,
vertice=14,j6032_1.sm,1,0.05,0.8,1.4,0.16,0.4,0.05,2.4782608695652173,0.07833827893175074,0.9404346659511672,6.0,12.0,701.0,26.400000000000002,True,0,0,171,,
vertice=15,j6010_1.sm,0,0.05,0.8,1.4,0.16,0.7,0.016666666666666666,1.4823529411764707,0.16234181188027885,0.8604114927933321,11.0,6.0,428.0,52.43640523733007,True,0,0,126,,
vertice=15,j6010_1.sm,1,0.05,0.8,1.4,0.16,0.7,0.016666666666666666,1.4705882352941178,0.11942732890049497,0.8880976626866135,15.0,3.0,449.0,38.575027234859874,True,0,0,125,,
vertice=15,j6032_1.sm,0,0.05,0.8,1.4,0.16,0.7,0.03333333333333333,1.4202898550724639,0.143180221151592,0.8808915353794665,8.0,5.0,453.0,48.25173452808651,True,0,0,98,,
vertice=15,j6032_1.sm,1,0.05,0.8,1.4,0.16,0.7,0.05,1.4492753623188406,0.07359050445103858,0.9248672927725602,6.0,6.0,453.0,24.800000000000004,True,0,0,100,,
vertice=16,j6010_1.sm,0,0.25,0.3,0.7,0.06,0.4,0.18333333333333332,2.176470588235294,0.20719553751974149,0.8951213912190377,6.0,3.0,648.0,66.9241586188765,True,0,0,185,,
vertice=16,j6010_1.sm,1,0.25,0.3,0.7,0.06,0.4,0.1,2.376470588235294,0.2543014163949169,0.8797781668731485,3.0,3.0,645.0,82.13935749555814,True,0,0,202,,
vertice=16,j6032_1.sm,0,0.25,0.3,0.7,0.06,0.4,0.16666666666666666,2.3333333333333335,0.24142467548607996,0.8829672292736122,5.0,10.0,727.0,81.36011563880895,True,0,0,161,,
vertice=16,j6032_1.sm,1,0.25,0.3,0.7,0.06,0.4,0.15,2.1884057971014492,0.23878081377626076,0.8783349780738561,5.0,9.0,682.0,80.46913424259988,True,0,0,151,,
vertice=17,j6010_1.sm,0,0.25,0.3,0.7,0.06,0.7,0.15,1.388235294117647,0.15862420458396312,0.8587707307933016,10.0,8.0,421.0,51.235618080620085,True,0,0,118,,
vertice=17,j6010_1.sm,1,0.25,0.3,0.7,0.06,0.7,0.21666666666666667,1.4,0.18845258521100247,0.8480934994685536,6.0,8.0,418.0,60.8701850231538,True,0,0,119,,
vertice=17,j6032_1.sm,0,0.25,0.3,0.7,0.06,0.7,0.13333333333333333,1.4782608695652173,0.14499488965009152,0.8844033157458142,6.0,5.0,458.0,48.863277812080845,True,0,0,102,,
vertice=17,j6032_1.sm,1,0.25,0.3,0.7,0.06,0.7,0.13333333333333333,1.4057971014492754,0.17091988130563796,0.8631737655484357,5.0,10.0,458.0,57.599999999999994,True,0,0,97,,
vertice=18,j6010_1.sm,0,0.25,0.3,0.7,0.16,0.4,0.15,2.4823529411764707,0.26054428111665484,0.8812663611247321,6.0,2.0,684.0,84.15580280067951,True,0,0,211,,
vertice=18,j6010_1.sm,1,0.25,0.3,0.7,0.16,0.4,0.16666666666666666,2.3176470588235296,0.24365096841288011,0.888658769808485,3.0,4.0,684.0,78.69926279736028,True,0,0,197,,
vertice=18,j6032_1.sm,0,0.25,0.3,0.7,0.16,0.4,0.16666666666666666,2.2753623188405796,0.18448441539705626,0.8987801607481987,6.0,11.0,703.0,62.17124798880796,True,0,0,157,,
vertice=18,j6032_1.sm,1,0.25,0.3,0.7,0.16,0.4,0.13333333333333333,2.7246376811594204,0.24237445046284203,0.9020844324474232,2.0,5.0,817.0,81.68018980597776,True,0,0,188,,
vertice=19,j6010_1.sm,0,0.25,0.3,0.7,0.16,0.7,0.16666666666666666,1.4352941176470588,0.16663840306074937,0.8669655076565788,8.0,6.0,442.0,53.82420418862205,True,0,0,122,,
vertice=19,j6010_1.sm,1,0.25,0.3,0.7,0.16,0.7,0.18333333333333332,1.5411764705882354,0.1955115264180195,0.8408404775061682,10.0,9.0,434.0,63.150223033020296,True,0,0,131,,
vertice=19,j6032_1.sm,0,0.25,0.3,0.7,0.16,0.7,0.13333333333333333,1.5217391304347827,0.15265828303680606,0.8840257708686831,6.0,5.0,476.0,51.44584138340364,True,0,0,105,,
vertice=19,j6032_1.sm,1,0.25,0.3,0.7,0.16,0.7,0.06666666666666667,1.4492753623188406,0.1984856072971277,0.8617396963009586,3.0,6.0,473.0,66.88964965913203,True,0,0,100,,
vertice=20,j6010_1.sm,0,0.25,0.3,1.4,0.06,0.4,0.21666666666666667,2.0588235294117645,0.19773269345354108,0.8747947558878962,12.0,6.0,572.0,63.867659985493766,True,0,0,175,,
vertice=20,j6010_1.sm,1,0.25,0.3,1.4,0.06,0.4,0.13333333333333333,2.2588235294117647,0.2511491733915107,0.8711241021627738,15.0,3.0,670.0,81.12118300545797,True,0,0,192,,
vertice=20,j6032_1.sm,0,0.25,0.3,1.4,0.06,0.4,0.1,2.3333333333333335,0.18695529080050527,0.894454461887608,8.0,9.0,678.0,63.00393299977028,True,0,0,161,,
vertice=20,j6032_1.sm,1,0.25,0.3,1.4,0.06,0.4,0.18333333333333332,2.2753623188405796,0.2030825441536308,0.8943594474779001,6.0,6.0,681.0,68.43881737977358,True,0,0,157,,
vertice=21,j6010_1.sm,0,0.25,0.3,1.4,0.06,0.7,0.18333333333333332,1.5294117647058822,0.20003394006123082,0.838908020832138,12.0,5.0,425.0,64.61096263977755,True,0,0,130,,
vertice=21,j6010_1.sm,1,0.25,0.3,1.4,0.06,0.7,0.11666666666666667,1.4823529411764707,0.17634001585225823,0.8563910310128866,15.0,3.0,447.0,56.95782512027941,True,0,0,126,,
vertice=21,j6032_1.sm,0,0.25,0.3,1.4,0.06,0.7,0.2,1.4202898550724639,0.16266037304367612,0.8697880352043662,8.0,5.0,453.0,54.81654571571885,True,0,0,98,,
vertice=21,j6032_1.sm,1,0.25,0.3,1.4,0.06,0.7,0.15,1.4492753623188406,0.17332036550107258,0.865480020160691,6.0,6.0,453.0,58.40896317386146,True,0,0,100,,
vertice=22,j6010_1.sm,0,0.25,0.3,1.4,0.16,0.4,0.21666666666666667,2.0588235294117645,0.19773269345354108,0.8747947558878962,12.0,6.0,572.0,63.867659985493766,True,0,0,175,,
vertice=22,j6010_1.sm,1,0.25,0.3,1.4,0.16,0.4,0.13333333333333333,2.2588235294117647,0.2511491733915107,0.8711241021627738,15.0,3.0,670.0,81.12118300545797,True,0,0,192,,
vertice=22,j6032_1.sm,0,0.25,0.3,1.4,0.16,0.4,0.1,2.3333333333333335,0.18695529080050527,0.894454461887608,8.0,9.0,678.0,63.00393299977028,True,0,0,161,,
vertice=22,j6032_1.sm,1,0.25,0.3,1.4,0.16,0.4,0.15,2.2753623188405796,0.20280820589525078,0.9034700351585347,6.0,6.0,752.0,68.34636538669952,True,0,0,157,,
vertice=23,j6010_1.sm,0,0.25,0.3,1.4,0.16,0.7,0.18333333333333332,1.5529411764705883,0.2027391170434518,0.843989958137899,10.0,4.0,430.0,65.48473480503493,True,0,0,132,,
vertice=23,j6010_1.sm,1,0.25,0.3,1.4,0.16,0.7,0.11666666666666667,1.4823529411764707,0.17634001585225823,0.8563910310128866,15.0,3.0,447.0,56.95782512027941,True,0,0,126,,
vertice=23,j6032_1.sm,0,0.25,0.3,1.4,0.16,0.7,0.2,1.4202898550724639,0.16266037304367612,0.8697880352043662,8.0,5.0,453.0,54.81654571571885,True,0,0,98,,
vertice=23,j6032_1.sm,1,0.25,0.3,1.4,0.16,0.7,0.15,1.4492753623188406,0.17332036550107258,0.865480020160691,6.0,6.0,453.0,58.40896317386146,True,0,0,100,,
vertice=24,j6010_1.sm,0,0.25,0.8,0.7,0.06,0.4,0.18333333333333332,2.176470588235294,0.5525214333859776,0.7756165100194401,6.0,3.0,648.0,178.46442298367074,True,0,0,185,,
vertice=24,j6010_1.sm,1,0.25,0.8,0.7,0.06,0.4,0.1,2.376470588235294,0.6781371103864451,0.7413466854199449,3.0,3.0,645.0,219.03828665482177,True,0,0,202,,
vertice=24,j6032_1.sm,0,0.25,0.8,0.7,0.06,0.4,0.16666666666666666,2.3333333333333335,0.6437991346295466,0.7581127119177691,5.0,10.0,727.0,216.9603083701572,True,0,0,161,,
vertice=24,j6032_1.sm,1,0.25,0.8,0.7,0.06,0.4,0.15,2.1884057971014492,0.6367488367366955,0.748969597405252,5.0,9.0,682.0,214.58435798026636,True,0,0,151,,
vertice=25,j6010_1.sm,0,0.25,0.8,0.7,0.06,0.7,0.15,1.388235294117647,0.42299787889056845,0.7313747241334985,10.0,8.0,421.0,136.6283148816536,True,0,0,118,,
vertice=25,j6010_1.sm,1,0.25,0.8,0.7,0.06,0.7,0.21666666666666667,1.4,0.5025402272293403,0.7033242242954809,6.0,8.0,418.0,162.32049339507694,True,0,0,119,,
vertice=25,j6032_1.sm,0,0.25,0.8,0.7,0.06,0.7,0.13333333333333333,1.4782608695652173,0.38665303906691084,0.7642222841255908,6.0,5.0,458.0,130.30207416554896,True,0,0,102,,
vertice=25,j6032_1.sm,1,0.25,0.8,0.7,0.06,0.7,0.13333333333333333,1.4057971014492754,0.45578635014836794,0.7309288222151292,5.0,10.0,458.0,153.6,True,0,0,97,,
vertice=26,j6010_1.sm,0,0.25,0.8,0.7,0.16,0.4,0.15,2.4823529411764707,0.694784749644413,0.7463863491016623,6.0,2.0,684.0,224.4154741351454,True,0,0,211,,
vertice=26,j6010_1.sm,1,0.25,0.8,0.7,0.16,0.4,0.16666666666666666,2.3176470588235296,0.6497359157676806,0.7592705090985675,3.0,4.0,684.0,209.86470079296083,True,0,0,197,,
vertice=26,j6032_1.sm,0,0.25,0.8,0.7,0.16,0.4,0.16666666666666666,2.2753623188405796,0.49195844105881664,0.7936418386484867,6.0,11.0,703.0,165.7899946368212,True,0,0,157,,
vertice=26,j6032_1.sm,1,0.25,0.8,0.7,0.16,0.4,0.13333333333333333,2.7246376811594204,0.6463318679009121,0.7842092022944752,2.0,5.0,817.0,217.8138394826074,True,0,0,188,,
vertice=27,j6010_1.sm,0,0.25,0.8,0.7,0.16,0.7,0.16666666666666666,1.4352941176470588,0.4443690748286652,0.7372426852268085,8.0,6.0,442.0,143.53121116965886,True,0,0,122,,
vertice=27,j6010_1.sm,1,0.25,0.8,0.7,0.16,0.7,0.18333333333333332,1.5411764705882354,0.5213640704480521,0.6984222475218397,10.0,9.0,434.0,168.40059475472083,True,0,0,131,,
vertice=27,j6032_1.sm,0,0.25,0.8,0.7,0.16,0.7,0.13333333333333333,1.5217391304347827,0.40708875476481626,0.7625896457031158,6.0,5.0,476.0,137.18891035574308,True,0,0,105,,
vertice=27,j6032_1.sm,1,0.25,0.8,0.7,0.16,0.7,0.06666666666666667,1.4492753623188406,0.5292949527923405,0.7162625219513553,3.0,6.0,473.0,178.37239909101876,True,0,0,100,,
vertice=28,j6010_1.sm,0,0.25,0.8,1.4,0.06,0.4,0.21666666666666667,2.0588235294117645,0.5272871825427764,0.7523209892046439,12.0,6.0,572.0,170.31375996131678,True,0,0,175,,
vertice=28,j6010_1.sm,1,0.25,0.8,1.4,0.06,0.4,0.13333333333333333,2.2588235294117647,0.6697311290440287,0.7408855966274341,15.0,3.0,670.0,216.32315468122127,True,0,0,192,,
vertice=28,j6032_1.sm,0,0.25,0.8,1.4,0.06,0.4,0.1,2.3333333333333335,0.4985474421346807,0.785621970332858,8.0,9.0,678.0,168.0104879993874,True,0,0,161,,
vertice=28,j6032_1.sm,1,0.25,0.8,1.4,0.06,0.4,0.18333333333333332,2.2753623188405796,0.5415534510763487,0.7778381124441,6.0,6.0,681.0,182.50351301272948,True,0,0,157,,
vertice=29,j6010_1.sm,0,0.25,0.8,1.4,0.06,0.7,0.18333333333333332,1.5294117647058822,0.5334238401632823,0.6918489928748021,12.0,5.0,425.0,172.29590037274016,True,0,0,130,,
vertice=29,j6010_1.sm,1,0.25,0.8,1.4,0.06,0.7,0.11666666666666667,1.4823529411764707,0.4702400422726888,0.7246053382733078,15.0,3.0,447.0,151.88753365407848,True,0,0,126,,
vertice=29,j6032_1.sm,0,0.25,0.8,1.4,0.06,0.7,0.2,1.4202898550724639,0.4337609947831363,0.7399815137278878,8.0,5.0,453.0,146.17745524191693,True,0,0,98,,
vertice=29,j6032_1.sm,1,0.25,0.8,1.4,0.06,0.7,0.15,1.4492753623188406,0.4621876413361935,0.7297538785913871,6.0,6.0,453.0,155.7572351302972,True,0,0,100,,
vertice=30,j6010_1.sm,0,0.25,0.8,1.4,0.16,0.4,0.21666666666666667,2.0588235294117645,0.5272871825427764,0.7523209892046439,12.0,6.0,572.0,170.31375996131678,True,0,0,175,,
vertice=30,j6010_1.sm,1,0.25,0.8,1.4,0.16,0.4,0.13333333333333333,2.2588235294117647,0.6697311290440287,0.7408855966274341,15.0,3.0,670.0,216.32315468122127,True,0,0,192,,
vertice=30,j6032_1.sm,0,0.25,0.8,1.4,0.16,0.4,0.1,2.3333333333333335,0.4985474421346807,0.785621970332858,8.0,9.0,678.0,168.0104879993874,True,0,0,161,,
vertice=30,j6032_1.sm,1,0.25,0.8,1.4,0.16,0.4,0.15,2.2753623188405796,0.5408218823873355,0.7947101267126858,6.0,6.0,752.0,182.25697436453208,True,0,0,157,,
vertice=31,j6010_1.sm,0,0.25,0.8,1.4,0.16,0.7,0.18333333333333332,1.5529411764705883,0.540637645449205,0.6950888390803732,10.0,4.0,430.0,174.6259594800932,True,0,0,132,,
vertice=31,j6010_1.sm,1,0.25,0.8,1.4,0.16,0.7,0.11666666666666667,1.4823529411764707,0.4702400422726888,0.7246053382733078,15.0,3.0,447.0,151.88753365407848,True,0,0,126,,
vertice=31,j6032_1.sm,0,0.25,0.8,1.4,0.16,0.7,0.2,1.4202898550724639,0.4337609947831363,0.7399815137278878,8.0,5.0,453.0,146.17745524191693,True,0,0,98,,
vertice=31,j6032_1.sm,1,0.25,0.8,1.4,0.16,0.7,0.15,1.4492753623188406,0.4621876413361935,0.7297538785913871,6.0,6.0,453.0,155.7572351302972,True,0,0,100,,
