grupo,instancia,semente,risco.F_ancora,retrabalho.f_retrabalho,agentes.tau_sat,agentes.k_heuristico,fuzzy.mu_minimo,taxa_omissao,atraso_relativo,retrabalho_sobre_plano,E_total,TL,TU,TW,TR,concluiu,divida_pendente,violacoes,makespan,tau_portao,tau_rede
F=0.12,j6032_1.sm,1,0.12,0.63,0.85,0.135,0.62,0.08333333333333333,1.6666666666666667,0.1698653999667671,0.8860296762257093,5.0,4.0,515.0,57.24463978880052,True,0,0,115,,
F=0.12,j6032_1.sm,2,0.12,0.63,0.85,0.135,0.62,0.05,1.6231884057971016,0.13946470041707992,0.8948281970959922,7.0,7.0,519.0,46.99960404055593,True,0,0,112,,
F=0.12,j6032_1.sm,3,0.12,0.63,0.85,0.135,0.62,0.06666666666666667,1.5797101449275361,0.24550498144523705,0.8300831780755842,8.0,11.0,497.0,82.73517874704488,True,0,0,109,,
F=0.12,j6032_1.sm,4,0.12,0.63,0.85,0.135,0.62,0.05,1.5797101449275361,0.1864351214864702,0.8674976860770879,7.0,7.0,503.0,62.82863594094046,True,0,0,109,,
F=0.12,j6032_1.sm,5,0.12,0.63,0.85,0.135,0.62,0.016666666666666666,1.608695652173913,0.17659147142735734,0.8638887839510699,6.0,15.0,511.0,59.51132587101942,True,0,0,111,,
F=0.12,j6032_1.sm,6,0.12,0.63,0.85,0.135,0.62,0.05,1.565217391304348,0.15159672847123143,0.8910229644711163,5.0,8.0,524.0,51.08809749480499,True,0,0,108,,
F=0.12,j6032_1.sm,7,0.12,0.63,0.85,0.135,0.62,0.11666666666666667,1.6521739130434783,0.193623829059909,0.8681894915352393,8.0,6.0,522.0,65.25123039318933,True,0,0,114,,
F=0.12,j6032_1.sm,8,0.12,0.63,0.85,0.135,0.62,0.1,1.608695652173913,0.22009089627293282,0.8336385855338836,13.0,17.0,522.0,74.17063204397836,True,0,0,111,,
F=0.12,j6032_1.sm,9,0.12,0.63,0.85,0.135,0.62,0.06666666666666667,1.710144927536232,0.2160228178423756,0.8538232822764383,7.0,7.0,507.0,72.79968961288057,True,0,0,118,,
F=0.12,j6032_1.sm,10,0.12,0.63,0.85,0.135,0.62,0.05,1.565217391304348,0.16244935826988044,0.8719131244197709,9.0,10.0,502.0,54.74543373694971,True,0,0,108,,
F=0.12,j6032_1.sm,11,0.12,0.63,0.85,0.135,0.62,0.05,1.681159420289855,0.19219868254541342,0.8734558594462767,4.0,7.0,523.0,64.77095601780432,True,0,0,116,,
F=0.12,j6032_1.sm,12,0.12,0.63,0.85,0.135,0.62,0.1,1.565217391304348,0.24730853071909623,0.8387687367451291,6.0,6.0,496.0,83.34297485233543,True,0,0,108,,
F=0.12,j6032_1.sm,13,0.12,0.63,0.85,0.135,0.62,0.05,1.5507246376811594,0.20572291701718717,0.8519444989813721,6.0,10.0,491.0,69.32862303479207,True,0,0,107,,
F=0.12,j6032_1.sm,14,0.12,0.63,0.85,0.135,0.62,0.03333333333333333,1.6231884057971016,0.23102215416976782,0.8424757868437326,10.0,9.0,518.0,77.85446595521175,True,0,0,112,,
F=0.12,j6032_1.sm,15,0.12,0.63,0.85,0.135,0.62,0.03333333333333333,1.6231884057971016,0.16333369423941504,0.8792444697722308,7.0,8.0,510.0,55.04345495868287,True,0,0,112,,
F=0.12,j6032_1.sm,16,0.12,0.63,0.85,0.135,0.62,0.016666666666666666,1.6666666666666667,0.18030793091112635,0.8693968967121017,5.0,11.0,511.0,60.76377271704958,True,0,0,115,,
F=0.12,j6032_1.sm,17,0.12,0.63,0.85,0.135,0.62,0.08333333333333333,1.6666666666666667,0.2374968622060612,0.8412970208011945,9.0,10.0,525.0,80.03644256344262,True,0,0,115,,
F=0.12,j6032_1.sm,18,0.12,0.63,0.85,0.135,0.62,0.06666666666666667,1.565217391304348,0.22103779755545955,0.8557440755766328,6.0,7.0,519.0,74.48973777618987,True,0,0,108,,
F=0.12,j6032_1.sm,19,0.12,0.63,0.85,0.135,0.62,0.15,1.6376811594202898,0.283860091606064,0.8092803581807214,6.0,19.0,512.0,95.66085087124357,True,0,0,113,,
F=0.12,j6032_1.sm,20,0.12,0.63,0.85,0.135,0.62,0.05,1.608695652173913,0.18591986409108352,0.875517223495288,5.0,5.0,511.0,62.65499419869515,True,0,0,111,,
F=0.12,j6032_1.sm,21,0.12,0.63,0.85,0.135,0.62,0.08333333333333333,1.7536231884057971,0.28071113635722067,0.8218964015914256,5.0,12.0,515.0,94.59965295238337,True,0,0,121,,
F=0.12,j6032_1.sm,22,0.12,0.63,0.85,0.135,0.62,0.06666666666666667,1.5942028985507246,0.2170149186526717,0.8367180505758818,11.0,15.0,508.0,73.13402758595036,True,0,0,110,,
F=0.12,j6032_1.sm,23,0.12,0.63,0.85,0.135,0.62,0.05,1.826086956521739,0.13612665684516612,0.8736732856211252,9.0,18.0,504.0,45.87468335682098,True,0,0,126,,
F=0.12,j6032_1.sm,24,0.12,0.63,0.85,0.135,0.62,0.05,1.608695652173913,0.21534275394148614,0.8369941272390243,7.0,18.0,501.0,72.57050807828082,True,0,0,111,,
F=0.12,j6032_1.sm,25,0.12,0.63,0.85,0.135,0.62,0.05,1.608695652173913,0.2139481665407797,0.8584106943247151,4.0,10.0,522.0,72.10053212424276,True,0,0,111,,
F=0.12,j6032_1.sm,26,0.12,0.63,0.85,0.135,0.62,0.08333333333333333,1.6666666666666667,0.29780112727413,0.8146495488342762,7.0,13.0,529.0,100.35897989138181,True,0,0,115,,
F=0.12,j6032_1.sm,27,0.12,0.63,0.85,0.135,0.62,0.03333333333333333,1.5942028985507246,0.19830660523959334,0.8732068953478339,5.0,6.0,536.0,66.82932596574295,True,0,0,110,,
F=0.12,j6032_1.sm,28,0.12,0.63,0.85,0.135,0.62,0.1,1.565217391304348,0.13068276796599618,0.890876676997263,7.0,8.0,482.0,44.04009280454071,True,0,0,108,,
F=0.12,j6032_1.sm,29,0.12,0.63,0.85,0.135,0.62,0.06666666666666667,1.6521739130434783,0.21442929841832456,0.845790234471683,9.0,13.0,517.0,72.26267356697538,True,0,0,114,,
F=0.12,j6032_1.sm,30,0.12,0.63,0.85,0.135,0.62,0.016666666666666666,1.5507246376811594,0.17473293059627246,0.8668415593864256,4.0,13.0,494.0,58.88499761094382,True,0,0,107,,
F=0.12,j6032_1.sm,31,0.12,0.63,0.85,0.135,0.62,0.05,1.7246376811594204,0.15448258847190946,0.8849239460148512,7.0,7.0,508.0,52.06063231503349,True,0,0,119,,
F=0.18,j6010_1.sm,0,0.18,0.42000000000000004,0.85,0.135,0.62,0.11666666666666667,1.611764705882353,0.20151684700156153,0.8577749107337299,9.0,5.0,477.0,65.08994158150438,True,0,0,137,,
F=0.18,j6010_1.sm,1,0.18,0.42000000000000004,0.85,0.135,0.62,0.11666666666666667,1.4588235294117646,0.22138924797120516,0.8328634365697124,9.0,11.0,456.0,71.50872709469927,True,0,0,124,,
F=0.18,j6010_1.sm,2,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.6235294117647059,0.19246908056068537,0.8602860383242366,5.0,9.0,469.0,62.16751302110138,True,0,0,138,,
F=0.18,j6010_1.sm,3,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.7058823529411764,0.20606642177049925,0.8600327843812693,11.0,3.0,495.0,66.55945423187126,True,0,0,145,,
F=0.18,j6010_1.sm,4,0.18,0.42000000000000004,0.85,0.135,0.62,0.1,1.588235294117647,0.1393765236923635,0.8839475937619282,15.0,3.0,480.0,45.01861715263341,True,0,0,135,,
F=0.18,j6010_1.sm,5,0.18,0.42000000000000004,0.85,0.135,0.62,0.15,1.5176470588235293,0.22783951246785242,0.8245667681069484,10.0,13.0,454.0,73.59216252711633,True,0,0,129,,
F=0.18,j6010_1.sm,6,0.18,0.42000000000000004,0.85,0.135,0.62,0.11666666666666667,1.6588235294117648,0.19987125437492426,0.8628640064691927,7.0,6.0,488.0,64.55841516310053,True,0,0,141,,
F=0.18,j6010_1.sm,7,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.588235294117647,0.18575860118411516,0.8632162212059804,10.0,4.0,467.0,60.000028182469194,True,0,0,135,,
F=0.18,j6010_1.sm,8,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.7411764705882353,0.21054115418442765,0.8460137460622655,17.0,4.0,489.0,68.00479280157013,True,0,0,148,,
F=0.18,j6010_1.sm,9,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.588235294117647,0.2018176793460251,0.8565936999737673,8.0,6.0,473.0,65.1871104287661,True,0,0,135,,
F=0.18,j6010_1.sm,10,0.18,0.42000000000000004,0.85,0.135,0.62,0.11666666666666667,1.5647058823529412,0.21155305776493735,0.8367129060668176,18.0,5.0,468.0,68.33163765807477,True,0,0,133,,
F=0.18,j6010_1.sm,11,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.6470588235294117,0.172250438521606,0.8825100493995082,4.0,4.0,478.0,55.63689164247874,True,0,0,140,,
F=0.18,j6010_1.sm,12,0.18,0.42000000000000004,0.85,0.135,0.62,0.13333333333333333,1.588235294117647,0.17566329721134957,0.8775210763666893,5.0,4.0,471.0,56.739244999265914,True,0,0,135,,
F=0.18,j6010_1.sm,13,0.18,0.42000000000000004,0.85,0.135,0.62,0.06666666666666667,1.6235294117647059,0.1590225114651548,0.8727785324279814,10.0,7.0,469.0,51.364271203245,True,0,0,138,,
F=0.18,j6010_1.sm,14,0.18,0.42000000000000004,0.85,0.135,0.62,0.1,1.6588235294117648,0.19256840753631074,0.8646095223053256,7.0,8.0,493.0,62.19959563422837,True,0,0,141,,
F=0.18,j6010_1.sm,15,0.18,0.42000000000000004,0.85,0.135,0.62,0.03333333333333333,1.6705882352941177,0.18103422350486617,0.8804656233692673,7.0,2.0,497.0,58.47405419207177,True,0,0,142,,
F=0.18,j6010_1.sm,16,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.6470588235294117,0.24820319624193488,0.8405837539309101,6.0,6.0,486.0,80.16963238614497,True,0,0,140,,
F=0.18,j6010_1.sm,17,0.18,0.42000000000000004,0.85,0.135,0.62,0.05,1.6705882352941177,0.15570530496933357,0.8795986008313914,9.0,6.0,477.0,50.29281350509475,True,0,0,142,,
F=0.18,j6010_1.sm,18,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.6705882352941177,0.2262253996173638,0.8515527165731062,8.0,4.0,488.0,73.0708040764085,True,0,0,142,,
F=0.18,j6010_1.sm,19,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.6941176470588235,0.20873304626688768,0.8625625948223871,11.0,3.0,511.0,67.42077394420473,True,0,0,144,,
F=0.18,j6010_1.sm,20,0.18,0.42000000000000004,0.85,0.135,0.62,0.13333333333333333,1.5411764705882354,0.22086051860045514,0.8533184013774852,7.0,4.0,479.0,71.337947507947,True,0,0,131,,
F=0.18,j6010_1.sm,21,0.18,0.42000000000000004,0.85,0.135,0.62,0.15,1.576470588235294,0.1831094086497106,0.8608331777061272,14.0,3.0,471.0,59.14433899385652,True,0,0,134,,
F=0.18,j6010_1.sm,22,0.18,0.42000000000000004,0.85,0.135,0.62,0.1,1.611764705882353,0.1906108850734193,0.8570391871590721,12.0,6.0,477.0,61.56731587871443,True,0,0,137,,
F=0.18,j6010_1.sm,23,0.18,0.42000000000000004,0.85,0.135,0.62,0.1,1.6588235294117648,0.2280917579020152,0.8446501059329056,12.0,5.0,493.0,73.67363780235091,True,0,0,141,,
F=0.18,j6010_1.sm,24,0.18,0.42000000000000004,0.85,0.135,0.62,0.05,1.6,0.19277792292055979,0.8590457722643571,10.0,6.0,477.0,62.26726910334081,True,0,0,136,,
F=0.18,j6010_1.sm,25,0.18,0.42000000000000004,0.85,0.135,0.62,0.05,1.6235294117647059,0.19573019387312768,0.8573122325947254,15.0,3.0,488.0,63.22085262102024,True,0,0,138,,
F=0.18,j6010_1.sm,26,0.18,0.42000000000000004,0.85,0.135,0.62,0.05,1.611764705882353,0.1569568150617489,0.8750274335529699,14.0,4.0,481.0,50.697051264944896,True,0,0,137,,
F=0.18,j6010_1.sm,27,0.18,0.42000000000000004,0.85,0.135,0.62,0.11666666666666667,1.5411764705882354,0.19855262672348323,0.8657342238642787,6.0,4.0,478.0,64.13249843168508,True,0,0,131,,
F=0.18,j6010_1.sm,28,0.18,0.42000000000000004,0.85,0.135,0.62,0.06666666666666667,1.6588235294117648,0.14401161579468608,0.8896736298057479,8.0,6.0,488.0,46.5157519016836,True,0,0,141,,
F=0.18,j6010_1.sm,29,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.5058823529411764,0.28397163822455107,0.7982646235893066,13.0,9.0,450.0,91.72283914652999,True,0,0,128,,
F=0.18,j6010_1.sm,30,0.18,0.42000000000000004,0.85,0.135,0.62,0.1,1.576470588235294,0.20218493272923865,0.8551237549040399,12.0,3.0,474.0,65.30573327154409,True,0,0,134,,
F=0.18,j6010_1.sm,31,0.18,0.42000000000000004,0.85,0.135,0.62,0.06666666666666667,1.5647058823529412,0.18112640306730154,0.8483029034486601,14.0,6.0,439.0,58.5038281907384,True,0,0,133,,
F=0.18,j6032_1.sm,0,0.18,0.42000000000000004,0.85,0.135,0.62,0.11666666666666667,1.710144927536232,0.16050842028750867,0.8722764281592013,9.0,11.0,506.0,54.09133763689042,True,0,0,118,,
F=0.18,j6032_1.sm,1,0.18,0.42000000000000004,0.85,0.135,0.62,0.18333333333333332,1.565217391304348,0.27602904736805883,0.8303130641751003,5.0,6.0,509.0,93.02178896303583,True,0,0,108,,
F=0.18,j6032_1.sm,2,0.18,0.42000000000000004,0.85,0.135,0.62,0.03333333333333333,1.608695652173913,0.1830283648961414,0.8725230970990512,7.0,7.0,518.0,61.68055896999965,True,0,0,111,,
F=0.18,j6032_1.sm,3,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.5217391304347827,0.21352718760647163,0.8359037762203959,9.0,17.0,499.0,71.95866222338094,True,0,0,105,,
F=0.18,j6032_1.sm,4,0.18,0.42000000000000004,0.85,0.135,0.62,0.1,1.6956521739130435,0.172856634432129,0.8691979364898105,8.0,12.0,520.0,58.25268580362748,True,0,0,117,,
F=0.18,j6032_1.sm,5,0.18,0.42000000000000004,0.85,0.135,0.62,0.15,1.608695652173913,0.21598700767499027,0.8458205431302108,6.0,16.0,520.0,72.78762158647172,True,0,0,111,,
F=0.18,j6032_1.sm,6,0.18,0.42000000000000004,0.85,0.135,0.62,0.13333333333333333,1.565217391304348,0.13800112474295378,0.8988664928196162,5.0,7.0,520.0,46.50637903837543,True,0,0,108,,
F=0.18,j6032_1.sm,7,0.18,0.42000000000000004,0.85,0.135,0.62,0.13333333333333333,1.5797101449275361,0.2265653062598788,0.8406866305689482,8.0,14.0,519.0,76.35250820957916,True,0,0,109,,
F=0.18,j6032_1.sm,8,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.6231884057971016,0.21483314775522314,0.8418133159868579,11.0,13.0,513.0,72.3987707935102,True,0,0,112,,
F=0.18,j6032_1.sm,9,0.18,0.42000000000000004,0.85,0.135,0.62,0.06666666666666667,1.608695652173913,0.19437371251815516,0.865461163864428,7.0,6.0,505.0,65.50394111861829,True,0,0,111,,
F=0.18,j6032_1.sm,10,0.18,0.42000000000000004,0.85,0.135,0.62,0.18333333333333332,1.6956521739130435,0.20481799820672797,0.8449918481787556,9.0,17.0,518.0,69.02366539566732,True,0,0,117,,
F=0.18,j6032_1.sm,11,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.6956521739130435,0.20454982863258903,0.857238965518156,7.0,9.0,510.0,68.9332922491825,True,0,0,117,,
F=0.18,j6032_1.sm,12,0.18,0.42000000000000004,0.85,0.135,0.62,0.1,1.5942028985507246,0.22032266922951757,0.8567804163973035,3.0,7.0,504.0,74.24873953034742,True,0,0,110,,
F=0.18,j6032_1.sm,13,0.18,0.42000000000000004,0.85,0.135,0.62,0.11666666666666667,1.7391304347826086,0.19730647277765748,0.8712169395233437,5.0,7.0,531.0,66.49228132607057,True,0,0,120,,
F=0.18,j6032_1.sm,14,0.18,0.42000000000000004,0.85,0.135,0.62,0.11666666666666667,1.5797101449275361,0.17538618970807635,0.8687540404152444,10.0,9.0,517.0,59.10514593162173,True,0,0,109,,
F=0.18,j6032_1.sm,15,0.18,0.42000000000000004,0.85,0.135,0.62,0.03333333333333333,1.6231884057971016,0.15416469495126223,0.888387127230636,6.0,7.0,517.0,51.95350219857537,True,0,0,112,,
F=0.18,j6032_1.sm,16,0.18,0.42000000000000004,0.85,0.135,0.62,0.1,1.608695652173913,0.1816014763935004,0.8717165876072684,4.0,10.0,511.0,61.19969754460964,True,0,0,111,,
F=0.18,j6032_1.sm,17,0.18,0.42000000000000004,0.85,0.135,0.62,0.03333333333333333,1.5942028985507246,0.16618657112827784,0.8741424132973298,9.0,9.0,514.0,56.00487447022963,True,0,0,110,,
F=0.18,j6032_1.sm,18,0.18,0.42000000000000004,0.85,0.135,0.62,0.1,1.608695652173913,0.19788063273890805,0.8706131027665762,5.0,5.0,516.0,66.68577323301201,True,0,0,111,,
F=0.18,j6032_1.sm,19,0.18,0.42000000000000004,0.85,0.135,0.62,0.05,1.6666666666666667,0.20065081069383162,0.8437119419206545,7.0,18.0,500.0,67.61932320382125,True,0,0,115,,
F=0.18,j6032_1.sm,20,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.7246376811594204,0.19036895259412073,0.8693318780954371,6.0,5.0,500.0,64.15433702421869,True,0,0,119,,
F=0.18,j6032_1.sm,21,0.18,0.42000000000000004,0.85,0.135,0.62,0.13333333333333333,1.7391304347826086,0.22205046988918803,0.8545132422118565,5.0,7.0,510.0,74.83100835265637,True,0,0,120,,
F=0.18,j6032_1.sm,22,0.18,0.42000000000000004,0.85,0.135,0.62,0.11666666666666667,1.6666666666666667,0.2087992581053341,0.8423768210213188,11.0,15.0,515.0,70.36534998149759,True,0,0,115,,
F=0.18,j6032_1.sm,23,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.6231884057971016,0.2138896768828591,0.8359808528144621,9.0,18.0,505.0,72.08082110952351,True,0,0,112,,
F=0.18,j6032_1.sm,24,0.18,0.42000000000000004,0.85,0.135,0.62,0.06666666666666667,1.5797101449275361,0.2056568184018656,0.8363295400071287,7.0,19.0,487.0,69.3063478014287,True,0,0,109,,
F=0.18,j6032_1.sm,25,0.18,0.42000000000000004,0.85,0.135,0.62,0.06666666666666667,1.608695652173913,0.18707551160667824,0.8713877613850362,4.0,10.0,522.0,63.04444741145056,True,0,0,111,,
F=0.18,j6032_1.sm,26,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.6521739130434783,0.18882239737734155,0.8628139755818113,7.0,13.0,526.0,63.633147916164106,True,0,0,114,,
F=0.18,j6032_1.sm,27,0.18,0.42000000000000004,0.85,0.135,0.62,0.05,1.6956521739130435,0.16626670787587103,0.8830031345266758,3.0,10.0,521.0,56.03188055416854,True,0,0,117,,
F=0.18,j6032_1.sm,28,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.608695652173913,0.14952968246138862,0.8818350071581599,7.0,8.0,488.0,50.39150298948796,True,0,0,111,,
F=0.18,j6032_1.sm,29,0.18,0.42000000000000004,0.85,0.135,0.62,0.08333333333333333,1.6376811594202898,0.18361244233615162,0.8585248922490722,9.0,13.0,509.0,61.877393067283094,True,0,0,113,,
F=0.18,j6032_1.sm,30,0.18,0.42000000000000004,0.85,0.135,0.62,0.06666666666666667,1.5797101449275361,0.22124380368963306,0.8449619144716878,4.0,13.0,499.0,74.55916184340634,True,0,0,109,,
F=0.18,j6032_1.sm,31,0.18,0.42000000000000004,0.85,0.135,0.62,0.13333333333333333,1.7536231884057971,0.2054098614363341,0.8604550295939137,7.0,6.0,507.0,69.22312330404459,True,0,0,121,,
F=0.24,j6010_1.sm,0,0.24,0.315,0.85,0.135,0.62,0.1,1.5529411764705883,0.15904859316100756,0.8684560346582557,12.0,6.0,458.0,51.37269559100544,True,0,0,132,,
F=0.24,j6010_1.sm,1,0.24,0.315,0.85,0.135,0.62,0.11666666666666667,1.6823529411764706,0.21363510454504128,0.8413485166731581,6.0,14.0,472.0,69.00413876804834,True,0,0,143,,
F=0.24,j6010_1.sm,2,0.24,0.315,0.85,0.135,0.62,0.1,1.7176470588235293,0.21578035087210007,0.8472828900152247,7.0,10.0,481.0,69.69705333168832,True,0,0,146,,
F=0.24,j6010_1.sm,3,0.24,0.315,0.85,0.135,0.62,0.11666666666666667,1.7176470588235293,0.22961613682628879,0.8495886653940327,11.0,3.0,498.0,74.16601219489128,True,0,0,146,,
F=0.24,j6010_1.sm,4,0.24,0.315,0.85,0.135,0.62,0.15,1.6,0.1812392781571779,0.8602106754813674,15.0,3.0,471.0,58.54028684476847,True,0,0,136,,
