modelo,metrica,termo,ANTES_2x4_pct,DEPOIS_2x5_pct,nota
legado,n_com_erro,SOMA_principais,112.28765571913932,110.19252548131365,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
legado,n_com_erro,SOMA_interacoes,-12.287655719139297,-10.1925254813135,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
legado,retrabalho_sobre_plano,SOMA_principais,107.2357017731302,112.50258710032654,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
legado,retrabalho_sobre_plano,SOMA_interacoes,-7.235701773130199,-12.50258710032584,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
legado,taxa_omissao,SOMA_principais,112.2876557191393,110.1925254813137,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
legado,taxa_omissao,SOMA_interacoes,-12.287655719139304,-10.192525481313504,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,E_total,SOMA_principais,104.49467712364611,121.38588552875625,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,E_total,SOMA_interacoes,-4.494677123646112,-21.385885528754535,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,S_UR_maximo,SOMA_principais,161.6907270827003,164.0522869030337,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,S_UR_maximo,SOMA_interacoes,-61.69072708270035,-64.05228690303356,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,TL,SOMA_principais,99.00695134061569,90.79447060610666,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,TL,SOMA_interacoes,0.9930486593843126,9.205529393893267,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,TR,SOMA_principais,105.46218559163988,160.46900265201938,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,TR,SOMA_interacoes,-5.462185591639849,-60.46900265201842,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,TU,SOMA_principais,102.57120595619428,86.09747745691134,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,TU,SOMA_interacoes,-2.57120595619427,13.902522543088876,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,TW,SOMA_principais,97.23576103606742,134.52300874450987,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,TW,SOMA_interacoes,2.7642389639325957,-34.52300874450913,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,atraso_relativo,SOMA_principais,118.85470614015344,113.77394607911562,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,atraso_relativo,SOMA_interacoes,-18.854706140153407,-13.77394607911512,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,divida_latente_sobre_plano,SOMA_principais,161.83737690168013,163.2432575491982,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,divida_latente_sobre_plano,SOMA_interacoes,-61.83737690168013,-63.243257549198056,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,n_com_erro,SOMA_principais,112.28765571913932,122.2898440471662,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,n_com_erro,SOMA_interacoes,-12.287655719139297,-22.28984404716608,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,retrabalho_sobre_plano,SOMA_principais,107.2357017731302,156.50092961513158,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,retrabalho_sobre_plano,SOMA_interacoes,-7.235701773130199,-56.50092961513067,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,taxa_omissao,SOMA_principais,112.2876557191393,122.2898440471662,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
mvp,taxa_omissao,SOMA_interacoes,-12.287655719139304,-22.289844047166074,"bases diferentes: GN era absorvido em A; mudança de decomposição, não mudança automática de total"
