concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,158,85,0.7109017406493222,8.881784197001252e-16,24.0,206.0,465.0,19.0,96.0,74.09883449614168,43,17,2,14,0.2833333333333333,0.31666666666666665,323.0,0.18660048345435687,0.22940815633480396,0.07430340557275542,0.11328385037288852,34,14,19,82,26,101,10,3,39,0.6863255838987572,0.3910769205246226,9,60,52,33,39,19,0.6863255838987572,nenhuma,74.09883449614168,0.0,80,0,terminal,0.3964593591259849,j6010_1.sm,5,centralizada,0,1.8588235294117648,0.5666666666666667,0.1891891891891892
True,135,85,0.6392119838574153,0.0,7.167682539300583,296.0,388.0,90.0,68.0,60.99738083532004,57,3,11,6,0.05,0.23333333333333334,323.0,0.15884842938936397,0.18884638029510847,0.022190967613933694,0.10049035261301857,20,6,90,62,40,152,8,14,5,0.6863255838987572,0.3910769205246226,9,60,139,49,5,90,0.6863255838987572,nenhuma,60.99738083532003,0.0,66,0,terminal,0.965,j6010_1.sm,5,adaptativa,0,1.588235294117647,0.3333333333333333,0.09090909090909091
True,200,85,0.7188194556990684,3.552713678800501e-15,34.116911457568946,196.0,498.0,21.0,83.0,90.80261691815733,40,20,2,5,0.3333333333333333,0.36666666666666664,323.0,0.21943461255615124,0.2811226529973911,0.10562511287173049,0.13106563788988124,24,5,21,78,36,99,3,22,24,0.7631789564580391,0.24360497938515846,4,60,72,51,24,21,0.7631789564580391,nenhuma,90.80261691815733,0.0,99,0,terminal,0.4235421218118571,j6010_1.sm,6,centralizada,0,2.3529411764705883,0.4,0.07692307692307693
True,134,85,0.7388603978965141,0.0,4.0,301.0,393.0,64.0,36.0,38.90020891476194,57,3,10,5,0.05,0.21666666666666667,323.0,0.10748877164623045,0.12043408332743635,0.01238390092879257,0.07313441179902934,15,5,64,31,45,95,6,1,2,0.7631789564580391,0.24360497938515846,4,60,87,23,2,64,0.7631789564580391,nenhuma,38.90020891476194,0.0,44,0,terminal,0.9616666666666666,j6010_1.sm,6,adaptativa,0,1.576470588235294,0.25,0.07692307692307693
True,196,85,0.7027842007397402,2.6645352591003757e-15,24.86351492008995,265.0,456.0,53.0,83.0,56.84782486575706,51,9,5,9,0.15,0.23333333333333334,323.0,0.14965947188416254,0.17599945778872156,0.07697682637798746,0.08761349377647765,29,9,53,74,31,127,1,1,45,0.5858494645010164,0.43100241340042456,20,60,81,28,45,53,0.5858494645010164,nenhuma,56.84782486575706,0.0,62,0,terminal,0.6197673393993864,j6010_1.sm,7,centralizada,0,2.3058823529411763,0.48333333333333334,0.13043478260869565
True,131,85,0.5795390684588654,0.0,4.085381370331483,308.0,370.0,174.0,69.0,25.43840758470268,56,4,6,9,0.06666666666666667,0.16666666666666666,323.0,0.07300689886926084,0.07875667982880087,0.012648239536629977,0.039844732526258184,31,9,174,60,29,234,16,0,1,0.5858494645010164,0.43100241340042456,20,60,217,43,1,174,0.5858494645010164,nenhuma,25.43840758470268,0.0,30,0,terminal,0.982657058372058,j6010_1.sm,7,adaptativa,0,1.5411764705882354,0.5166666666666667,0.13043478260869565
True,231,85,0.4860924514574182,0.0,28.321543550006375,211.0,395.0,159.0,171.0,87.60262078890173,43,17,3,22,0.2833333333333333,0.3333333333333333,323.0,0.21335134349748788,0.27121554423808586,0.08768279736844078,0.107804994160435,45,22,159,149,15,308,16,6,23,0.5273323364698471,0.27249021043639565,27,60,269,110,23,159,0.5273323364698471,nenhuma,87.60262078890175,0.0,92,0,terminal,0.885329479126676,j6010_1.sm,8,centralizada,0,2.7176470588235295,0.75,0.2682926829268293
True,157,85,0.5408959848305093,0.0,6.189252093645025,299.0,397.0,173.0,87.0,76.96736365939324,57,3,14,8,0.05,0.2833333333333333,323.0,0.19243411001137983,0.23828905157706887,0.019161771187755496,0.10486483114950997,43,8,173,79,17,252,21,6,3,0.5273323364698471,0.27249021043639565,27,60,228,55,3,173,0.5273323364698471,nenhuma,76.96736365939321,0.0,84,0,terminal,0.985,j6010_1.sm,8,adaptativa,0,1.8470588235294119,0.7166666666666667,0.11764705882352941
True,252,85,0.6424731892141083,7.771561172376096e-16,26.331369916907136,235.0,446.0,80.0,106.0,62.19239197445733,45,15,2,11,0.25,0.2833333333333333,323.0,0.16145799675758238,0.19254610518407841,0.08152126909259175,0.08958956147238457,28,11,80,95,32,175,5,7,32,0.6872143627230507,0.3512385487549321,9,60,138,58,32,80,0.6872143627230507,nenhuma,62.19239197445733,0.0,69,0,terminal,0.7198633244304643,j6010_1.sm,9,centralizada,0,2.9647058823529413,0.4666666666666667,0.15492957746478872
True,127,85,0.65159352472838,0.0,4.5,309.0,371.0,99.0,58.0,41.37336839658313,58,2,10,9,0.03333333333333333,0.2,323.0,0.11354663096989144,0.12809092382843074,0.01393188854489164,0.07266474108737295,15,9,99,49,45,148,8,4,3,0.6872143627230507,0.3512385487549321,9,60,137,38,3,99,0.6872143627230507,nenhuma,41.37336839658313,0.0,45,0,terminal,0.9633333333333333,j6010_1.sm,9,adaptativa,0,1.4941176470588236,0.25,0.13043478260869565
True,158,85,0.606369929404602,8.881784197001252e-16,16.378646042487464,259.0,413.0,122.0,112.0,34.102376573203344,49,11,0,10,0.18333333333333332,0.18333333333333332,323.0,0.09549747862350787,0.10558011322973171,0.05070788248448131,0.05006938420150718,33,10,122,102,27,224,22,5,32,0.5820371027673271,0.4175993861121362,20,60,170,48,32,122,0.5820371027673271,nenhuma,34.102376573203344,0.0,38,0,terminal,0.7389510820564743,j6010_1.sm,10,centralizada,0,1.8588235294117648,0.55,0.14285714285714285
True,153,85,0.6202409291226283,0.0,12.139617707342342,281.0,401.0,122.0,55.0,68.52295772747684,53,7,10,5,0.11666666666666667,0.2833333333333333,323.0,0.17501644890814516,0.2121453799612286,0.03758395575028589,0.10598689019232124,26,5,122,50,34,172,18,3,2,0.5820371027673271,0.4175993861121362,20,60,152,30,2,122,0.5820371027673271,nenhuma,68.52295772747682,0.0,75,0,terminal,0.9483333333333333,j6010_1.sm,10,adaptativa,0,1.8,0.43333333333333335,0.07692307692307693
True,223,85,0.7186982592426937,8.881784197001252e-16,19.972928924259588,240.0,497.0,37.0,84.0,73.52804199595322,46,14,6,12,0.23333333333333334,0.3333333333333333,323.0,0.18542961457617066,0.22764099689149603,0.06183569326396157,0.10632691305435665,31,12,37,72,29,109,7,4,19,0.7131697048371954,0.48671389683598903,7,60,83,46,19,37,0.7131697048371954,nenhuma,73.5280419959532,0.0,80,0,terminal,0.5721521486334081,j6010_1.sm,11,centralizada,0,2.623529411764706,0.5166666666666667,0.16666666666666666
True,139,85,0.6539092637142457,0.0,4.5,300.0,395.0,76.0,49.0,84.05934266227577,56,4,21,12,0.06666666666666667,0.4166666666666667,323.0,0.2065039021399323,0.26024564291726243,0.01393188854489164,0.1391574249837778,31,12,76,37,29,113,7,3,0,0.7131697048371954,0.48671389683598903,7,60,106,30,0,76,0.7131697048371954,nenhuma,84.05934266227577,0.0,93,0,terminal,0.9566666666666667,j6010_1.sm,11,adaptativa,0,1.6352941176470588,0.5166666666666667,0.16666666666666666
True,266,69,0.7460245388955971,0.0,34.381200415734924,266.0,494.0,34.0,61.0,73.17660980871995,48,12,1,8,0.2,0.21666666666666667,340.0,0.1771073387784392,0.21522532296682337,0.101121177693338,0.11050920362448041,35,8,34,53,25,87,16,0,16,0.6268507180531939,0.4857196752206667,24,60,55,21,16,34,0.6268507180531939,nenhuma,73.17660980871995,0.0,78,0,terminal,0.5421639667130019,j6013_1.sm,0,centralizada,0,3.8550724637681157,0.5833333333333334,0.11764705882352941
True,201,69,0.6437716885446698,0.0,10.468569847355322,294.0,412.0,118.0,47.0,62.978438522793574,54,6,8,11,0.1,0.23333333333333334,340.0,0.15628240248697906,0.18523070153762816,0.03078991131575095,0.09840712550904249,34,11,118,36,26,154,14,0,2,0.6268507180531939,0.4857196752206667,24,60,138,20,2,118,0.6268507180531939,nenhuma,62.97843852279357,0.0,68,0,terminal,0.96,j6013_1.sm,0,adaptativa,0,2.9130434782608696,0.5666666666666667,0.15492957746478872
True,309,69,0.6928473927403846,3.552713678800501e-15,22.048142837725557,234.0,489.0,48.0,79.0,89.78312789181862,40,20,3,13,0.3333333333333333,0.38333333333333336,340.0,0.2089033330187361,0.26406802321123124,0.06484747893448693,0.12721064636385082,33,13,48,66,27,114,13,0,32,0.6586427040007742,0.39362113220747674,21,60,69,21,32,48,0.6586427040007742,nenhuma,89.78312789181862,0.0,98,0,terminal,0.6566758330667811,j6013_1.sm,1,centralizada,0,4.478260869565218,0.55,0.1780821917808219
True,201,69,0.7267728250348091,0.0,1.7400341223051288,334.0,424.0,80.0,39.0,40.40100977178435,57,3,13,15,0.05,0.26666666666666666,340.0,0.10620636836905956,0.11882649932877751,0.0051177474185444966,0.0692508396370251,36,15,80,24,24,104,12,0,0,0.6586427040007742,0.39362113220747674,21,60,92,12,0,80,0.6586427040007742,nenhuma,40.40100977178435,0.0,47,0,terminal,0.9666666666666667,j6013_1.sm,1,adaptativa,0,2.9130434782608696,0.6,0.2
True,318,69,0.7814371906134123,0.0,36.746063409621165,223.0,562.0,12.0,49.0,96.18767976584452,40,20,2,19,0.3333333333333333,0.36666666666666664,340.0,0.22051902020130476,0.282904940487778,0.10807665708712107,0.1337448936794379,31,19,12,30,29,42,0,0,17,0.7659648859265082,0.2570239140832174,5,60,25,13,17,12,0.7659648859265082,nenhuma,96.1876797658445,0.0,102,0,terminal,0.3391983705927342,j6013_1.sm,2,centralizada,0,4.608695652173913,0.5166666666666667,0.24050632911392406
True,251,69,0.7028318435025223,0.0,8.696781940441882,305.0,468.0,44.0,27.0,126.87762681290695,54,6,19,16,0.1,0.4166666666666667,340.0,0.2717577787546263,0.3731694906261969,0.02557877041306436,0.19054195801739413,36,16,44,11,24,55,0,0,0,0.7659648859265082,0.2570239140832174,5,60,55,11,0,44,0.7659648859265082,nenhuma,126.87762681290695,0.0,136,0,terminal,0.9407965354059535,j6013_1.sm,2,adaptativa,0,3.63768115942029,0.6,0.21052631578947367
True,469,69,0.6365061699644642,8.881784197001252e-16,26.401552754734087,170.0,502.0,61.0,102.0,123.68049311764946,33,27,2,17,0.45,0.48333333333333334,340.0,0.26673645959539655,0.36376615622838077,0.0776516257492179,0.15681951588372775,36,17,61,85,24,146,0,0,42,0.794910294566222,0.24332019624229823,1,60,104,43,42,61,0.794910294566222,nenhuma,123.68049311764946,0.0,133,0,terminal,0.6214951317998613,j6013_1.sm,3,centralizada,0,6.797101449275362,0.6,0.22077922077922077
True,232,69,0.6336741327883347,0.0,5.677912347562571,299.0,429.0,91.0,47.0,110.00412215389929,53,7,15,16,0.11666666666666667,0.36666666666666664,340.0,0.24445136552833263,0.3235415357467626,0.016699742198713445,0.16248663568534774,35,16,91,31,25,122,0,0,3,0.794910294566222,0.24332019624229823,1,60,119,28,3,91,0.794910294566222,nenhuma,110.00412215389929,0.0,119,0,terminal,0.9666666666666667,j6013_1.sm,3,adaptativa,0,3.36231884057971,0.5833333333333334,0.21052631578947367
True,248,69,0.6851824384488137,8.881784197001252e-16,21.070885204688484,249.0,492.0,56.0,73.0,97.05693256505543,45,15,4,14,0.25,0.31666666666666665,340.0,0.222069312561719,0.2854615663678101,0.06197319177849554,0.13516606854326577,35,14,56,59,25,115,3,0,30,0.7496468789669437,0.35303232464984247,9,60,82,26,30,56,0.7496468789669437,nenhuma,97.05693256505545,0.0,104,0,terminal,0.6822291996908025,j6013_1.sm,4,centralizada,0,3.5942028985507246,0.5833333333333334,0.1891891891891892
True,218,69,0.6875440043555981,0.0,7.944977589857942,311.0,453.0,94.0,47.0,64.86691925206306,55,5,7,22,0.08333333333333333,0.2,340.0,0.16021787942540708,0.19078505662371487,0.023367581146641007,0.09845223269928184,34,22,94,25,26,119,0,0,4,0.7496468789669437,0.35303232464984247,9,60,115,21,4,94,0.7496468789669437,nenhuma,64.86691925206306,0.0,68,0,terminal,0.9666666666666667,j6013_1.sm,4,adaptativa,0,3.1594202898550723,0.5666666666666667,0.2682926829268293
True,262,69,0.7122818884966708,0.0,19.427907644935292,253.0,497.0,34.0,79.0,87.75745814477915,47,13,6,22,0.21666666666666667,0.31666666666666665,340.0,0.2051570498043232,0.2581101710140563,0.05714090483804498,0.12577072035619888,42,22,34,57,18,91,11,0,27,0.6863255838987572,0.3910769205246226,14,60,53,19,27,34,0.6863255838987572,nenhuma,87.75745814477915,0.0,95,0,terminal,0.542408247386464,j6013_1.sm,5,centralizada,0,3.7971014492753623,0.7,0.2682926829268293
True,223,69,0.6207547250441553,0.0,8.01252971462894,309.0,438.0,112.0,54.0,101.59269600218396,54,6,16,20,0.1,0.36666666666666664,340.0,0.2300597290714281,0.29880204706524693,0.023566263866555706,0.14398206866057114,40,20,112,34,20,146,8,0,0,0.6863255838987572,0.3910769205246226,14,60,138,26,0,112,0.6863255838987572,nenhuma,101.59269600218394,0.0,109,0,terminal,0.9666666666666667,j6013_1.sm,5,adaptativa,0,3.2318840579710146,0.6666666666666666,0.25
True,290,69,0.840384086895659,0.0,25.563360755986103,238.0,567.0,1.0,15.0,91.69149980513369,45,15,6,8,0.25,0.35,340.0,0.21240052177660065,0.269680881779805,0.07518635516466501,0.13590137096971916,25,8,1,7,35,8,1,0,6,0.7631789564580391,0.24360497938515846,6,60,1,0,6,1,0.7631789564580391,nenhuma,91.69149980513372,0.0,98,0,terminal,0.25647426955317143,j6013_1.sm,6,centralizada,0,4.202898550724638,0.4166666666666667,0.11764705882352941
True,220,69,0.7538646335981192,0.0,5.0,310.0,445.0,26.0,20.0,99.29165206498712,56,4,14,13,0.06666666666666667,0.3,340.0,0.2260267218788357,0.2920342707793739,0.014705882352941176,0.16820778629960326,32,13,26,7,28,33,4,0,1,0.7631789564580391,0.24360497938515846,6,60,28,2,1,26,0.7631789564580391,nenhuma,99.29165206498712,0.0,106,0,terminal,0.9666666666666667,j6013_1.sm,6,adaptativa,0,3.1884057971014492,0.5333333333333333,0.1780821917808219
True,329,69,0.6514292569611806,6.661338147750939e-16,35.46756328234861,242.0,467.0,71.0,91.0,87.88521049620132,41,19,4,11,0.31666666666666665,0.38333333333333336,340.0,0.20539436358242988,0.25848591322412157,0.10431636259514296,0.12259314212294942,52,11,71,80,8,151,10,0,39,0.5858494645010164,0.43100241340042456,29,60,102,31,39,71,0.5858494645010164,nenhuma,87.88521049620134,0.0,98,0,terminal,0.6338210466418245,j6013_1.sm,7,centralizada,0,4.768115942028985,0.8666666666666667,0.15492957746478872
True,216,69,0.6289402350386671,0.0,4.5,329.0,413.0,117.0,43.0,83.66016736011306,58,2,14,12,0.03333333333333333,0.26666666666666666,340.0,0.1974699861009155,0.24605931576503842,0.013235294117647059,0.1274025310480478,43,12,117,31,17,148,19,0,0,0.5858494645010164,0.43100241340042456,29,60,129,12,0,117,0.5858494645010164,nenhuma,83.66016736011306,0.0,89,0,terminal,1.0,j6013_1.sm,7,adaptativa,0,3.130434782608696,0.7166666666666667,0.16666666666666666
True,282,69,0.5618819957957557,4.440892098500626e-15,34.60635491882737,229.0,441.0,112.0,117.0,114.86230792186416,42,18,5,21,0.3,0.38333333333333336,340.0,0.2525210507035353,0.3378303174172475,0.1017833968200805,0.1463470812173326,46,21,112,96,14,208,20,0,24,0.5273323364698471,0.27249021043639565,31,60,164,52,24,112,0.5273323364698471,nenhuma,114.86230792186416,0.0,125,0,terminal,0.875,j6013_1.sm,8,centralizada,0,4.086956521739131,0.7666666666666667,0.25925925925925924
True,250,69,0.550654010125237,0.0,8.0,314.0,410.0,157.0,68.0,109.56917131458366,56,4,21,15,0.06666666666666667,0.4166666666666667,340.0,0.24372038454992995,0.3222622685723049,0.023529411764705882,0.14715781358652333,44,15,157,53,16,210,13,0,4,0.5273323364698471,0.27249021043639565,31,60,193,36,4,157,0.5273323364698471,nenhuma,109.56917131458366,0.0,118,0,terminal,0.9633333333333333,j6013_1.sm,8,adaptativa,0,3.6231884057971016,0.7333333333333333,0.2
True,310,69,0.6826405599707751,5.329070518200751e-15,44.66517116850849,205.0,499.0,33.0,78.0,120.98498574617797,41,19,3,15,0.31666666666666665,0.36666666666666664,340.0,0.26244886381786253,0.35583819337111167,0.1313681504956132,0.1655095359074693,37,15,33,63,23,96,3,0,34,0.6872143627230507,0.3512385487549321,14,60,59,26,34,33,0.6872143627230507,nenhuma,120.98498574617795,0.0,131,0,terminal,0.5399451128873748,j6013_1.sm,9,centralizada,0,4.492753623188406,0.6166666666666667,0.2
True,241,69,0.6037124171796168,0.0,8.593326283443252,299.0,426.0,108.0,65.0,106.63398710624224,55,5,19,22,0.08333333333333333,0.4,340.0,0.23875027468717216,0.31362937384188894,0.02527448906895074,0.15111798617232297,41,22,108,43,19,151,5,0,1,0.6872143627230507,0.3512385487549321,14,60,145,37,1,108,0.6872143627230507,nenhuma,106.63398710624224,0.0,116,0,terminal,0.9666666666666667,j6013_1.sm,9,adaptativa,0,3.4927536231884058,0.6833333333333333,0.2682926829268293
True,284,69,0.6258227245282266,2.6645352591003757e-15,19.465767398324473,229.0,473.0,113.0,89.0,80.80508898357554,42,18,3,15,0.3,0.35,340.0,0.1920249804458269,0.23766202642228101,0.05725225705389551,0.1069126024174356,41,15,113,74,19,187,22,0,20,0.5820371027673271,0.4175993861121362,29,60,145,32,20,113,0.5820371027673271,nenhuma,80.80508898357554,0.0,88,0,terminal,0.875,j6013_1.sm,10,centralizada,0,4.115942028985507,0.6833333333333333,0.2
True,225,69,0.5733607080425832,0.0,7.267343715309458,317.0,416.0,151.0,61.0,97.5467529684714,55,5,16,23,0.08333333333333333,0.35,340.0,0.22294018252147876,0.2869022146131512,0.021374540339145466,0.13444585420494642,42,23,151,38,18,189,17,0,1,0.5820371027673271,0.4175993861121362,29,60,171,20,1,151,0.5820371027673271,nenhuma,97.54675296847141,0.0,105,0,terminal,0.9983333333333334,j6013_1.sm,10,adaptativa,0,3.260869565217391,0.7,0.27710843373493976
True,278,69,0.7988789324538375,3.552713678800501e-15,23.135391748758423,249.0,561.0,6.0,38.0,97.23406477478605,45,15,3,16,0.25,0.3,340.0,0.22238446774468532,0.2859825434552531,0.06804526984928948,0.13846389637331258,35,16,6,22,25,28,2,0,8,0.7131697048371954,0.48671389683598903,13,60,18,12,8,6,0.7131697048371954,nenhuma,97.23406477478602,0.0,104,0,terminal,0.27244804947211965,j6013_1.sm,11,centralizada,0,4.028985507246377,0.5833333333333334,0.21052631578947367
True,212,69,0.7532096518814446,0.0,8.0,316.0,427.0,32.0,28.0,79.90723350848654,54,6,17,17,0.1,0.38333333333333336,340.0,0.19029734934745193,0.23502127502496042,0.023529411764705882,0.14095292630851627,33,17,32,11,27,43,1,0,0,0.7131697048371954,0.48671389683598903,13,60,42,10,0,32,0.7131697048371954,nenhuma,79.90723350848654,0.0,86,0,terminal,0.987306641064888,j6013_1.sm,11,adaptativa,0,3.072463768115942,0.55,0.22077922077922077
True,224,64,0.6674782752955913,3.4416913763379853e-15,50.986099159839995,266.0,563.0,55.0,113.0,112.47314487602856,44,16,3,22,0.26666666666666666,0.31666666666666665,365.0,0.23555910124585366,0.3081456024000782,0.13968794290367123,0.1333452588968432,50,22,55,91,10,146,19,6,21,0.6268507180531939,0.4857196752206667,27,60,106,51,21,55,0.6268507180531939,nenhuma,112.47314487602857,0.0,122,0,terminal,0.6518453724077714,j6016_1.sm,0,centralizada,0,3.5,0.8333333333333334,0.2682926829268293
True,166,64,0.6157327437998446,0.0,12.088606786181906,318.0,506.0,122.0,68.0,125.78510903504055,54,6,17,21,0.1,0.38333333333333336,365.0,0.25629365422751627,0.3446167370823029,0.03311947064707371,0.15306326149270383,46,21,122,47,14,169,21,8,1,0.6268507180531939,0.4857196752206667,27,60,147,25,1,122,0.6268507180531939,nenhuma,125.78510903504053,0.0,136,0,terminal,0.9733333333333333,j6016_1.sm,0,adaptativa,0,2.59375,0.7666666666666667,0.25925925925925924
True,355,64,0.7269458943155308,5.329070518200751e-15,43.845346127693375,257.0,609.0,23.0,93.0,112.75148159192109,42,18,5,12,0.3,0.38333333333333336,365.0,0.2360044624377105,0.3089081687449893,0.12012423596628322,0.13458822105293955,45,12,23,81,15,104,9,15,33,0.6586427040007742,0.39362113220747674,18,60,62,39,33,23,0.6586427040007742,nenhuma,112.75148159192109,0.0,125,0,terminal,0.43227519396219444,j6016_1.sm,1,centralizada,0,5.546875,0.75,0.16666666666666666
True,148,64,0.6481611488570581,0.0,8.949217683011497,317.0,504.0,112.0,57.0,104.58440302806453,52,8,13,12,0.13333333333333333,0.35,365.0,0.22271694364988115,0.28653261103579325,0.024518404610990405,0.13449910083174582,37,12,112,45,23,157,18,10,0,0.6586427040007742,0.39362113220747674,18,60,139,27,0,112,0.6586427040007742,nenhuma,104.58440302806451,0.0,115,0,terminal,0.9550000000000001,j6016_1.sm,1,adaptativa,0,2.3125,0.6166666666666667,0.16666666666666666
