etapa,canal,tau_sat,s_transicao,cenario,arquivo,semente,atraso_relativo,taxa_omissao,divida_latente_sobre_plano,taxa_falha_efetiva,fracao_porta1,n_executadas,N_req,N_blocked,motivo_termino,TW,TL,TU,TR,concluiu,violacoes
nominal,ativo,1.0,0.25,centralizada,j6013_1.sm,2,4.188405797101449,0.38333333333333336,0.11986737902107407,0.4166666666666667,0.7,60,0,13,terminal,576.0,0.0,13.0,126.37568486044064,True,0
nominal,ativo,1.0,0.25,centralizada,j6013_1.sm,3,4.27536231884058,0.25,0.09069554549513766,0.3333333333333333,0.7166666666666667,60,0,124,terminal,573.0,0.0,124.0,124.95069545134857,True,0
nominal,ativo,1.0,0.25,centralizada,j6013_1.sm,4,4.739130434782608,0.3333333333333333,0.06112226941406612,0.35,0.6833333333333333,60,0,101,terminal,560.0,0.0,109.0,91.08532732657585,True,0
nominal,ativo,1.0,0.25,centralizada,j6013_1.sm,5,4.333333333333333,0.38333333333333336,0.07323491644965098,0.4666666666666667,0.7666666666666667,60,0,56,terminal,553.0,0.0,63.0,130.82056025592274,True,0
nominal,ativo,1.0,0.25,centralizada,j6013_1.sm,6,4.579710144927536,0.3333333333333333,0.08651915632566771,0.4,0.6833333333333333,60,0,2,terminal,581.0,0.0,3.0,133.00886136040052,True,0
nominal,ativo,1.0,0.25,centralizada,j6013_1.sm,7,3.898550724637681,0.35,0.12351918735259798,0.38333333333333336,0.8833333333333333,60,0,112,terminal,550.0,0.0,129.0,99.50261344679976,True,0
nominal,ativo,1.0,0.25,centralizada,j6013_1.sm,8,4.449275362318841,0.4,0.10238523101316398,0.4166666666666667,0.8,60,0,146,terminal,561.0,0.0,166.0,115.18357762960858,True,0
nominal,ativo,1.0,0.25,centralizada,j6013_1.sm,9,4.942028985507246,0.3333333333333333,0.07786699586881143,0.4,0.65,60,0,81,terminal,558.0,0.0,81.0,129.64579549942565,True,0
nominal,ativo,1.0,0.25,centralizada,j6013_1.sm,10,5.63768115942029,0.43333333333333335,0.08237678881640101,0.45,0.8333333333333334,60,0,121,terminal,563.0,0.0,146.0,137.51231985635619,True,0
nominal,ativo,1.0,0.25,centralizada,j6013_1.sm,11,4.405797101449275,0.21666666666666667,0.095787407351481,0.3,0.5333333333333333,60,0,29,terminal,567.0,0.0,31.0,103.26010946373776,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,0,3.46875,0.36666666666666664,0.13877758956864267,0.38333333333333336,0.8333333333333334,60,0,134,terminal,616.0,0.0,151.0,111.78518807945787,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,1,4.46875,0.26666666666666666,0.1547755701472645,0.31666666666666665,0.7666666666666667,60,0,126,terminal,644.0,0.0,134.0,103.47004151645092,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,2,3.28125,0.36666666666666664,0.14968277973954197,0.4,0.8,60,0,126,terminal,634.0,0.0,132.0,124.47790872928152,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,3,3.0625,0.3333333333333333,0.14260400606922172,0.36666666666666664,0.8166666666666667,60,0,155,terminal,650.0,0.0,155.0,120.74470315553268,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,4,3.75,0.36666666666666664,0.1498960593587791,0.4666666666666667,0.85,60,0,200,terminal,669.0,0.0,210.0,155.72194404902893,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,5,3.328125,0.43333333333333335,0.12270851760415187,0.5,0.8666666666666667,60,0,179,terminal,622.0,0.0,193.0,148.85661790414554,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,6,3.171875,0.4,0.11869191939237135,0.45,0.7666666666666667,60,0,68,terminal,636.0,0.0,79.0,125.5673662692673,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,7,3.578125,0.31666666666666665,0.13178132191786843,0.4166666666666667,0.8833333333333333,60,0,151,terminal,647.0,0.0,156.0,145.21170038545253,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,8,3.40625,0.5333333333333333,0.1637975792382154,0.6166666666666667,0.9166666666666666,60,0,164,terminal,676.0,0.0,194.0,208.45637483503012,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,9,4.359375,0.38333333333333336,0.19174202458405384,0.45,0.7166666666666667,60,0,137,terminal,647.0,0.0,145.0,156.8491546084968,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,10,3.875,0.4166666666666667,0.17830543318649744,0.4666666666666667,0.8666666666666667,60,0,166,terminal,696.0,0.0,196.0,174.28555742145028,True,0
nominal,ativo,1.0,0.25,centralizada,j6016_1.sm,11,3.5,0.35,0.12104588149627311,0.45,0.8,60,0,111,terminal,651.0,0.0,114.0,132.09028722509962,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,0,2.8870967741935485,0.2,0.054389695632364156,0.21666666666666667,0.6,60,0,91,terminal,562.0,0.0,106.0,47.801815538745686,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,1,4.548387096774194,0.26666666666666666,0.13953457534025918,0.35,0.6333333333333333,60,0,84,terminal,575.0,0.0,88.0,102.1415277282218,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,2,3.2096774193548385,0.3333333333333333,0.13506718748075594,0.38333333333333336,0.6333333333333333,60,0,120,terminal,580.0,0.0,121.0,103.64669875807414,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,3,3.8225806451612905,0.26666666666666666,0.10570395798726985,0.3333333333333333,0.6,60,0,101,terminal,579.0,0.0,101.0,88.99617799697839,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,4,3.3870967741935485,0.31666666666666665,0.08485603703328685,0.36666666666666664,0.65,60,0,112,terminal,589.0,0.0,119.0,95.54315444535581,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,5,3.435483870967742,0.3,0.09029906381128869,0.4166666666666667,0.7333333333333333,60,0,114,terminal,577.0,0.0,139.0,100.45603572352809,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,6,3.0161290322580645,0.25,0.0906121756755703,0.3,0.6166666666666667,60,0,114,terminal,569.0,0.0,115.0,80.28557479996154,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,7,2.838709677419355,0.2833333333333333,0.12108203030000497,0.31666666666666665,0.6833333333333333,60,0,31,terminal,555.0,0.0,31.0,75.61977515936864,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,8,3.5,0.38333333333333336,0.14239847350091311,0.4166666666666667,0.9166666666666666,60,0,192,terminal,611.0,0.0,204.0,117.21268019333235,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,9,5.225806451612903,0.4166666666666667,0.15035046055573603,0.43333333333333335,0.65,60,0,118,terminal,573.0,0.0,131.0,123.1039794746903,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,10,3.129032258064516,0.43333333333333335,0.13748979465553213,0.48333333333333334,0.7,60,0,111,terminal,588.0,0.0,134.0,124.02407621195934,True,0
nominal,ativo,1.0,0.25,centralizada,j6019_1.sm,11,4.112903225806452,0.31666666666666665,0.08821778503326415,0.4166666666666667,0.6333333333333333,60,0,101,terminal,582.0,0.0,108.0,105.37082325290176,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,0,3.5,0.2833333333333333,0.07528251860987722,0.3,0.5333333333333333,60,0,111,terminal,531.0,0.0,121.0,72.91508796032242,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,1,4.092105263157895,0.2833333333333333,0.10180891915996569,0.3,0.5666666666666667,60,0,81,terminal,540.0,0.0,86.0,75.55507246772123,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,2,3.4210526315789473,0.2,0.07318080412579829,0.25,0.5166666666666667,60,0,21,terminal,525.0,0.0,23.0,56.66461519537095,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,3,3.8421052631578947,0.31666666666666665,0.12867547013828065,0.38333333333333336,0.5666666666666667,60,0,82,terminal,541.0,0.0,82.0,118.83749212091763,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,4,3.513157894736842,0.3333333333333333,0.12085050464336122,0.4,0.5166666666666667,60,0,64,terminal,557.0,0.0,68.0,110.99035961921862,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,5,3.276315789473684,0.3333333333333333,0.09045939727843166,0.4,0.6166666666666667,60,0,112,terminal,530.0,0.0,116.0,102.32191301820235,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,6,4.0394736842105265,0.2833333333333333,0.07479213304226778,0.35,0.48333333333333334,60,0,34,terminal,542.0,0.0,34.0,91.64552029468169,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,7,3.8684210526315788,0.21666666666666667,0.10484784498965512,0.2833333333333333,0.6833333333333333,60,0,139,terminal,538.0,0.0,140.0,82.67162577807468,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,8,3.6315789473684212,0.38333333333333336,0.11838941939270711,0.4666666666666667,0.8,60,0,162,terminal,549.0,0.0,177.0,113.95824083151781,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,9,4.092105263157895,0.3,0.08991357101705491,0.38333333333333336,0.6166666666666667,60,0,127,terminal,520.0,0.0,129.0,100.28669014658516,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,10,4.394736842105263,0.4166666666666667,0.08581106189296517,0.45,0.6333333333333333,60,0,128,terminal,540.0,0.0,143.0,118.49430972322034,True,0
nominal,ativo,1.0,0.25,centralizada,j6021_1.sm,11,4.921052631578948,0.35,0.07073048846477517,0.43333333333333335,0.48333333333333334,60,0,6,terminal,558.0,0.0,6.0,114.41980190356635,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,0,2.707692307692308,0.3,0.13868876111196934,0.3,0.31666666666666665,60,0,69,terminal,463.0,0.0,71.0,75.09227432741014,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,1,2.4,0.18333333333333332,0.07245701711721791,0.25,0.31666666666666665,60,0,83,terminal,458.0,0.0,88.0,57.3710743677645,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,2,4.2,0.25,0.07233760657269649,0.25,0.55,60,0,163,terminal,472.0,0.0,168.0,61.10314247591547,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,3,2.276923076923077,0.2,0.07949190935817976,0.25,0.43333333333333335,60,0,142,terminal,464.0,0.0,142.0,53.71262034869175,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,4,2.769230769230769,0.18333333333333332,0.1082174776650668,0.21666666666666667,0.4166666666666667,60,0,116,terminal,468.0,0.0,117.0,56.38145064529786,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,5,2.707692307692308,0.3,0.08827204378173693,0.3333333333333333,0.4166666666666667,60,0,114,terminal,445.0,0.0,120.0,70.23591110502156,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,6,3.4307692307692306,0.3,0.10812771387354769,0.31666666666666665,0.4166666666666667,60,0,56,terminal,495.0,0.0,56.0,72.91528069582785,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,7,2.6615384615384614,0.2833333333333333,0.1451032504545163,0.35,0.55,60,0,179,terminal,442.0,0.0,179.0,72.46853457857578,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,8,2.769230769230769,0.26666666666666666,0.07423255641155468,0.3,0.65,60,0,265,terminal,485.0,0.0,280.0,70.19413317777585,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,9,3.246153846153846,0.3,0.12130478763109126,0.31666666666666665,0.4,60,0,126,terminal,461.0,0.0,134.0,74.57015668784665,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,10,2.4153846153846152,0.25,0.13642417898464268,0.2833333333333333,0.6333333333333333,60,0,168,terminal,485.0,0.0,186.0,72.4116536082697,True,0
nominal,ativo,1.0,0.25,centralizada,j6024_1.sm,11,2.3692307692307693,0.2,0.05864012681903264,0.2833333333333333,0.3333333333333333,60,0,47,terminal,462.0,0.0,49.0,66.10987373234451,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,0,2.0833333333333335,0.23333333333333334,0.06392148112553976,0.25,0.43333333333333335,60,0,173,terminal,518.0,0.0,173.0,66.54236426581141,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,1,2.4375,0.18333333333333332,0.045922328749537715,0.25,0.36666666666666664,60,0,149,terminal,504.0,0.0,173.0,59.45619381778315,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,2,2.9375,0.26666666666666666,0.1022338370297344,0.3,0.38333333333333336,60,0,119,terminal,536.0,0.0,119.0,87.61555885654934,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,3,2.375,0.25,0.07230838167538793,0.31666666666666665,0.45,60,0,166,terminal,534.0,0.0,168.0,76.67740552062422,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,4,2.6875,0.25,0.07462465938651323,0.26666666666666666,0.43333333333333335,60,0,166,terminal,531.0,0.0,176.0,73.44204237617538,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,5,2.1979166666666665,0.38333333333333336,0.0805847962818181,0.4666666666666667,0.5,60,0,160,terminal,525.0,0.0,162.0,116.70094107507087,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,6,2.1875,0.26666666666666666,0.05420419637392919,0.3,0.38333333333333336,60,0,79,terminal,558.0,0.0,80.0,74.52079888706126,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,7,2.3958333333333335,0.31666666666666665,0.12577417040958513,0.3333333333333333,0.65,60,0,205,terminal,525.0,0.0,211.0,83.8751892610679,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,8,3.3541666666666665,0.38333333333333336,0.11560687184650918,0.4666666666666667,0.7666666666666667,60,0,291,terminal,565.0,0.0,307.0,132.89386103108058,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,9,2.3958333333333335,0.2833333333333333,0.08219224481082042,0.31666666666666665,0.38333333333333336,60,0,119,terminal,508.0,0.0,131.0,63.99917321776772,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,10,2.1770833333333335,0.2833333333333333,0.06939402723520811,0.3333333333333333,0.7,60,0,174,terminal,562.0,0.0,190.0,73.08504141235866,True,0
nominal,ativo,1.0,0.25,centralizada,j6027_1.sm,11,2.6875,0.38333333333333336,0.0660574569765487,0.4,0.4,60,0,33,terminal,559.0,0.0,33.0,95.5841800641702,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,0,2.923076923076923,0.3333333333333333,0.11217242197827866,0.35,0.7,60,0,81,terminal,560.0,0.0,101.0,79.60423940392627,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,1,4.0,0.35,0.15918734036732884,0.38333333333333336,0.6166666666666667,60,0,85,terminal,576.0,0.0,95.0,108.9959913073564,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,2,3.0923076923076924,0.23333333333333334,0.08819600416889481,0.3333333333333333,0.7,60,0,79,terminal,553.0,0.0,85.0,72.76488214950692,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,3,3.2153846153846155,0.35,0.11825977411958541,0.38333333333333336,0.7,60,0,196,terminal,557.0,0.0,208.0,101.25218279622707,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,4,3.0615384615384613,0.36666666666666664,0.11047518422299782,0.4,0.6833333333333333,60,0,170,terminal,581.0,0.0,175.0,116.13092709049113,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,5,2.5846153846153848,0.3,0.08611719090450869,0.45,0.6333333333333333,60,0,79,terminal,544.0,0.0,86.0,112.20480167426098,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,6,2.9846153846153847,0.35,0.1266380031556722,0.4,0.65,60,0,107,terminal,552.0,0.0,109.0,114.51595435517444,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,7,3.0923076923076924,0.3333333333333333,0.18003703727252915,0.35,0.6666666666666666,60,0,126,terminal,515.0,0.0,137.0,84.63629702024761,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,8,3.169230769230769,0.4166666666666667,0.1769094538415493,0.4666666666666667,0.95,60,0,162,terminal,566.0,0.0,178.0,139.06497096576246,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,9,3.6769230769230767,0.31666666666666665,0.10169248590761569,0.4,0.7166666666666667,60,0,94,terminal,557.0,0.0,101.0,81.25025616107975,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,10,2.830769230769231,0.31666666666666665,0.06826073660096744,0.36666666666666664,0.8166666666666667,60,0,155,terminal,587.0,0.0,175.0,90.17714313138069,True,0
nominal,ativo,1.0,0.25,centralizada,j602_1.sm,11,3.6615384615384614,0.31666666666666665,0.07845213017380012,0.4166666666666667,0.6,60,0,91,terminal,533.0,0.0,96.0,104.8631544043683,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,0,2.463768115942029,0.31666666666666665,0.11761381668178554,0.36666666666666664,0.65,60,0,106,terminal,600.0,0.0,123.0,99.87695663387204,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,1,4.884057971014493,0.3333333333333333,0.15935100909713734,0.36666666666666664,0.6166666666666667,60,0,117,terminal,585.0,0.0,128.0,94.0257936140988,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,2,3.9565217391304346,0.2833333333333333,0.08192236705737872,0.31666666666666665,0.5333333333333333,60,0,106,terminal,560.0,0.0,106.0,87.00716173258073,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,3,3.1884057971014492,0.3,0.09124377311585785,0.31666666666666665,0.55,60,0,165,terminal,557.0,0.0,165.0,77.3133163150021,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,4,2.5072463768115942,0.16666666666666666,0.08248196791853855,0.18333333333333332,0.5,60,0,123,terminal,595.0,0.0,123.0,47.38598674257672,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,5,2.463768115942029,0.18333333333333332,0.06736820487742279,0.2833333333333333,0.6,60,0,116,terminal,561.0,0.0,117.0,72.20404094230182,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,6,2.753623188405797,0.4,0.1542568823573794,0.45,0.5,60,0,100,terminal,587.0,0.0,100.0,124.17306793997184,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,7,2.579710144927536,0.25,0.08526597611569303,0.31666666666666665,0.6333333333333333,60,0,192,terminal,547.0,0.0,206.0,80.28421661613152,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,8,3.971014492753623,0.2833333333333333,0.15470538038336207,0.35,0.8,60,0,195,terminal,559.0,0.0,219.0,112.36269998024753,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,9,3.1159420289855073,0.2833333333333333,0.10966730029313876,0.3333333333333333,0.6333333333333333,60,0,129,terminal,564.0,0.0,132.0,86.50073226432589,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,10,3.0,0.26666666666666666,0.12580588055778863,0.31666666666666665,0.75,60,0,198,terminal,605.0,0.0,209.0,88.28095530111777,True,0
nominal,ativo,1.0,0.25,centralizada,j6032_1.sm,11,2.9855072463768115,0.4,0.07761529038105189,0.45,0.5833333333333334,60,0,84,terminal,570.0,0.0,85.0,99.20659373836627,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,0,2.7435897435897436,0.16666666666666666,0.05183968081839714,0.18333333333333332,0.5333333333333333,60,0,125,terminal,553.0,0.0,145.0,48.133896625646834,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,1,2.782051282051282,0.4166666666666667,0.17671604204738747,0.4666666666666667,0.6333333333333333,60,0,116,terminal,603.0,0.0,128.0,128.29458242057524,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,2,2.5384615384615383,0.3333333333333333,0.11093349630092865,0.36666666666666664,0.7666666666666667,60,0,113,terminal,610.0,0.0,122.0,98.85341911757746,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,3,3.282051282051282,0.4,0.08381470288966616,0.4166666666666667,0.7333333333333333,60,0,201,terminal,590.0,0.0,208.0,109.33769477420608,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,4,2.6153846153846154,0.3333333333333333,0.13127078878360188,0.35,0.5833333333333334,60,0,117,terminal,608.0,0.0,135.0,100.67542238771695,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,5,2.5,0.3,0.06586261944556894,0.35,0.65,60,0,137,terminal,594.0,0.0,150.0,86.88027279865115,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,6,2.6538461538461537,0.3,0.10132543500230944,0.3333333333333333,0.5333333333333333,60,0,89,terminal,599.0,0.0,104.0,102.44821054595907,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,7,2.4358974358974357,0.23333333333333334,0.12073167370250792,0.2833333333333333,0.6333333333333333,60,0,150,terminal,560.0,0.0,155.0,72.12026890667158,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,8,2.5384615384615383,0.3333333333333333,0.12695143168721298,0.4,0.8666666666666667,60,0,247,terminal,594.0,0.0,256.0,135.72114921355538,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,9,2.8076923076923075,0.35,0.09348453502018979,0.36666666666666664,0.6166666666666667,60,0,127,terminal,583.0,0.0,136.0,94.58229168398685,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,10,2.3461538461538463,0.35,0.14762501591771404,0.36666666666666664,0.7,60,0,153,terminal,643.0,0.0,179.0,110.94105731224332,True,0
nominal,ativo,1.0,0.25,centralizada,j6035_1.sm,11,2.9871794871794872,0.31666666666666665,0.07932011331444759,0.4166666666666667,0.6333333333333333,60,0,72,terminal,604.0,0.0,82.0,101.6713954708725,True,0
nominal,ativo,1.0,0.25,centralizada,j6038_1.sm,0,2.547945205479452,0.3,0.08026534239544776,0.31666666666666665,0.55,60,0,78,terminal,576.0,0.0,82.0,83.66294129184783,True,0
nominal,ativo,1.0,0.25,centralizada,j6038_1.sm,1,3.3698630136986303,0.2,0.05074887783674463,0.23333333333333334,0.6,60,0,65,terminal,574.0,0.0,75.0,45.30823094828568,True,0
nominal,ativo,1.0,0.25,centralizada,j6038_1.sm,2,3.0684931506849313,0.31666666666666665,0.13811087846181228,0.36666666666666664,0.6166666666666667,60,0,92,terminal,569.0,0.0,94.0,111.25856547815306,True,0
nominal,ativo,1.0,0.25,centralizada,j6038_1.sm,3,2.506849315068493,0.25,0.10835777011952867,0.2833333333333333,0.6,60,0,152,terminal,565.0,0.0,160.0,81.80436469153331,True,0
nominal,ativo,1.0,0.25,centralizada,j6038_1.sm,4,2.4246575342465753,0.16666666666666666,0.08563712673102335,0.21666666666666667,0.45,60,0,81,terminal,574.0,0.0,83.0,60.39080220965222,True,0
nominal,ativo,1.0,0.25,centralizada,j6038_1.sm,5,2.219178082191781,0.23333333333333334,0.050651280246169404,0.3,0.6,60,0,108,terminal,574.0,0.0,113.0,76.78781340118036,True,0
nominal,ativo,1.0,0.25,centralizada,j6038_1.sm,6,3.0547945205479454,0.3333333333333333,0.09467850777938107,0.36666666666666664,0.45,60,0,48,terminal,588.0,0.0,59.0,99.74996883353688,True,0
nominal,ativo,1.0,0.25,centralizada,j6038_1.sm,7,2.4383561643835616,0.2833333333333333,0.08511210008408976,0.3333333333333333,0.5666666666666667,60,0,118,terminal,561.0,0.0,134.0,66.06026212631868,True,0
nominal,ativo,1.0,0.25,centralizada,j6038_1.sm,8,3.2054794520547945,0.36666666666666664,0.11843367557941081,0.43333333333333335,0.9,60,0,224,terminal,591.0,0.0,242.0,135.7202736575232,True,0
nominal,ativo,1.0,0.25,centralizada,j6038_1.sm,9,3.2739726027397262,0.3,0.13616498675965322,0.3333333333333333,0.6333333333333333,60,0,121,terminal,589.0,0.0,128.0,88.85623662886597,True,0
nominal,ativo,1.0,0.25,centralizada,j6038_1.sm,10,3.4246575342465753,0.38333333333333336,0.09936647658939667,0.45,0.7666666666666667,60,0,198,terminal,603.0,0.0,214.0,141.59803896500514,True,0
