concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1
True,168,68,0.6910312576414316,0.0,30.331730680915726,247.0,527.0,47.0,90.0,98.62830975072112,42,18,5,21,0.3,0.38333333333333336,356.0,0.21694273681460877,0.27704581390652,0.08520149067672957,0.12932684046696297,37,21,47,69,23,116,18,4,20,0.6986299421651817,0.3918361557534374,16,60,78,31,20,47,0.6986299421651817,nenhuma,98.62830975072112,0.0,108,0,terminal,0.7448559140792943,j6016_10.sm,110,centralizada,0,2.4705882352941178,0.6166666666666667
True,225,68,0.7132959045273455,9.769962616701378e-15,42.34568793000028,247.0,582.0,35.0,102.0,96.93066258477015,42,18,3,23,0.3,0.35,356.0,0.2140077291998942,0.27227714209205095,0.11894856160112438,0.1187976712110628,43,23,35,79,17,114,1,9,39,0.8426514186620844,0.4493611720345523,4,60,74,39,39,35,0.8426514186620844,nenhuma,96.93066258477015,0.0,107,0,terminal,0.5015697869870893,j6016_10.sm,111,centralizada,0,3.3088235294117645,0.7166666666666667
True,278,67,0.6536950795842477,0.0,18.5,205.0,440.0,44.0,128.0,61.096698662381776,47,13,2,12,0.21666666666666667,0.25,297.0,0.1706150849493995,0.20571279010902954,0.06228956228956229,0.0907695711237283,21,12,44,116,39,160,14,6,43,0.6785210398721897,0.41109404234558594,8,60,103,59,43,44,0.6785210398721897,nenhuma,61.09669866238177,0.0,65,0,terminal,0.5294524837275061,j6017_6.sm,100,centralizada,0,4.149253731343284,0.35
True,298,67,0.6900082461054903,0.0,29.537755162283673,208.0,399.0,32.0,90.0,57.25395892297766,44,16,2,2,0.26666666666666666,0.3,297.0,0.16161840250718523,0.19277427246793824,0.09945372108513022,0.09901178891989874,26,2,32,88,34,120,13,3,41,0.6393153435855895,0.3058449421801753,12,60,66,34,41,32,0.6393153435855895,nenhuma,57.25395892297766,0.0,66,0,terminal,0.535843480535566,j6017_6.sm,101,centralizada,0,4.447761194029851,0.43333333333333335
True,223,67,0.7809273157674405,4.440892098500626e-16,28.475982076055647,231.0,493.0,12.0,77.0,49.300749821402036,48,12,1,7,0.2,0.21666666666666667,297.0,0.14236397075902363,0.1659957906444513,0.0958787275288069,0.07809391931713917,18,7,12,70,42,82,0,2,38,0.80971904307432,0.42037210923704227,1,60,44,32,38,12,0.80971904307432,nenhuma,49.300749821402036,0.0,54,0,terminal,0.2939396169138037,j6017_6.sm,102,centralizada,0,3.328358208955224,0.3
True,213,67,0.733664423071064,0.0,15.330793656831815,246.0,482.0,40.0,87.0,47.97611175199734,48,12,2,8,0.2,0.23333333333333334,297.0,0.1390708229284214,0.16153572980470485,0.05161883386138658,0.0730256563272241,25,8,40,79,35,119,3,1,39,0.682401763500029,0.3632714158106943,8,60,77,37,39,40,0.682401763500029,nenhuma,47.97611175199734,0.0,53,0,terminal,0.47719448476307963,j6017_6.sm,103,centralizada,0,3.1791044776119404,0.4166666666666667
True,193,67,0.7031819700558967,8.881784197001252e-16,19.53071247379065,222.0,437.0,38.0,100.0,46.460757825264565,48,12,1,5,0.2,0.21666666666666667,297.0,0.13527239070759123,0.1564335280311938,0.06575997465922778,0.07476056571592553,20,5,38,95,40,133,24,1,38,0.6174539985625742,0.4753051929556708,15,60,71,33,38,38,0.6174539985625742,nenhuma,46.46075782526457,0.0,50,0,terminal,0.5132036108267529,j6017_6.sm,104,centralizada,0,2.8805970149253732,0.3333333333333333
True,170,67,0.8322704335585404,8.881784197001252e-16,14.786230161123468,206.0,483.0,5.0,35.0,57.340212176991486,45,15,2,9,0.25,0.2833333333333333,297.0,0.16182248078677078,0.1930646874646178,0.04978528673778945,0.0988044787761561,19,9,5,26,41,31,0,2,17,0.7885613443465458,0.5213010960898347,2,60,14,9,17,5,0.7885613443465458,nenhuma,57.34021217699148,0.0,65,0,terminal,0.2675757261378551,j6017_6.sm,105,centralizada,0,2.537313432835821,0.31666666666666665
True,200,67,0.723766239766084,0.0,12.507407407407406,245.0,435.0,42.0,87.0,37.022783461948755,51,9,2,3,0.15,0.18333333333333332,297.0,0.11083909629825094,0.12465583657221803,0.04211248285322359,0.061599633958456586,17,3,42,84,43,126,7,2,29,0.6649030651029196,0.3670304499655417,8,60,90,48,29,42,0.6649030651029196,nenhuma,37.02278346194876,0.0,42,0,terminal,0.6319490464266307,j6017_6.sm,106,centralizada,0,2.985074626865672,0.2833333333333333
True,184,67,0.80474269302919,0.0,10.022877546499632,241.0,472.0,19.0,66.0,29.522877546499636,50,10,1,3,0.16666666666666666,0.18333333333333332,297.0,0.09041595421532242,0.09940362810269238,0.033747062446126706,0.050335423692248145,19,3,19,63,41,82,0,3,33,0.7634951179286306,0.32348807353957354,4,60,49,30,33,19,0.7634951179286306,nenhuma,29.522877546499636,0.0,32,0,terminal,0.40091131604636865,j6017_6.sm,107,centralizada,0,2.746268656716418,0.31666666666666665
True,216,67,0.8308542601382374,0.0,23.94464599754113,218.0,488.0,7.0,38.0,54.34729231430633,45,15,2,4,0.25,0.2833333333333333,297.0,0.15468254204073564,0.18298751620978562,0.08062170369542468,0.09253008062770389,12,4,7,34,48,41,0,2,12,0.900978086937479,0.4075346872281833,1,60,29,22,12,7,0.900978086937479,nenhuma,54.34729231430632,0.0,61,0,terminal,0.2764691188414157,j6017_6.sm,108,centralizada,0,3.2238805970149254,0.2
True,232,67,0.8620775308677174,8.881784197001252e-16,9.083403631686327,223.0,480.0,4.0,28.0,44.79446779787861,48,12,1,6,0.2,0.21666666666666667,297.0,0.13105673736172926,0.15082312389858119,0.030583850611738475,0.0804506337411014,14,6,4,22,46,26,6,2,7,0.6841356270768235,0.3982340110055644,8,60,13,9,7,4,0.6841356270768235,nenhuma,44.79446779787861,0.0,49,0,terminal,0.2644046455204003,j6017_6.sm,109,centralizada,0,3.462686567164179,0.23333333333333334
True,213,67,0.6812389515884242,8.881784197001252e-16,14.697922162230935,217.0,412.0,46.0,95.0,51.780450441584534,48,12,2,6,0.2,0.23333333333333334,297.0,0.14846144724002236,0.1743449509817661,0.049487953408184966,0.08561859167864419,23,6,46,89,37,135,17,1,29,0.6986299421651817,0.3918361557534374,8,60,89,43,29,46,0.6986299421651817,nenhuma,51.78045044158453,0.0,57,0,terminal,0.7244231923887945,j6017_6.sm,110,centralizada,0,3.1791044776119404,0.38333333333333336
True,202,67,0.6630780292395239,1.7763568394002505e-15,15.818842285552623,237.0,428.0,74.0,90.0,53.47456125317266,49,11,4,3,0.18333333333333332,0.25,297.0,0.15257758241273375,0.18004902778846013,0.05326209523755092,0.08284534273411666,20,3,74,87,40,161,0,0,51,0.8426514186620844,0.4493611720345523,1,60,110,36,51,74,0.8426514186620844,nenhuma,53.47456125317265,0.0,60,0,terminal,0.7502091149963638,j6017_6.sm,111,centralizada,0,3.014925373134328,0.3333333333333333
True,220,97,0.697663119233831,1.3322676295501878e-15,39.58047542189369,284.0,570.0,53.0,114.0,80.01323215418093,46,14,1,10,0.23333333333333334,0.25,383.0,0.17280981751194738,0.20891183330073348,0.10334327786395218,0.09793382653450268,27,10,53,104,33,157,23,19,21,0.6785210398721897,0.41109404234558594,13,60,113,60,21,53,0.6785210398721897,nenhuma,80.01323215418093,0.0,86,0,terminal,0.6249722259698842,j6018_10.sm,100,centralizada,0,2.268041237113402,0.45
True,282,97,0.6553714960278768,0.0,31.58945049239143,321.0,490.0,93.0,115.0,49.66754881746867,51,9,2,9,0.15,0.18333333333333332,383.0,0.1147937924931415,0.12968028411871715,0.08247898300885491,0.06642999137253479,25,9,93,106,35,199,17,3,26,0.6393153435855895,0.3058449421801753,19,60,156,63,26,93,0.6393153435855895,nenhuma,49.66754881746867,0.0,53,0,terminal,0.8134737586287498,j6018_10.sm,101,centralizada,0,2.9072164948453607,0.4166666666666667
True,225,97,0.7297554387573497,0.0,22.136168182827493,303.0,581.0,42.0,111.0,62.157135860946646,48,12,2,12,0.2,0.23333333333333334,383.0,0.1396296517649503,0.1622901719606962,0.057796783767173614,0.07807144225835683,23,12,42,99,37,141,0,6,50,0.80971904307432,0.42037210923704227,3,60,91,49,50,42,0.80971904307432,nenhuma,62.157135860946646,0.0,67,0,terminal,0.5436154111919903,j6018_10.sm,102,centralizada,0,2.3195876288659796,0.38333333333333336
True,204,97,0.6231816255659816,0.0,33.72434045248133,288.0,495.0,85.0,155.0,59.31096760985947,44,16,1,19,0.26666666666666666,0.2833333333333333,383.0,0.13409336858717627,0.15485892326334064,0.08805310823102175,0.07466970749293637,35,19,85,136,25,221,24,7,31,0.682401763500029,0.3632714158106943,13,60,166,81,31,85,0.682401763500029,nenhuma,59.31096760985946,0.0,64,0,terminal,0.8313447884444636,j6018_10.sm,103,centralizada,0,2.1030927835051547,0.5833333333333334
True,167,97,0.6620940914786609,0.0,18.5131911636932,298.0,519.0,74.0,123.0,67.87650136087522,49,11,4,13,0.18333333333333332,0.25,383.0,0.15054344406063386,0.17722324115111024,0.048337313743324284,0.08659081021440998,29,13,74,110,31,184,30,20,26,0.6174539985625742,0.4753051929556708,19,60,128,54,26,74,0.6174539985625742,nenhuma,67.87650136087524,0.0,72,0,terminal,0.7238237548904846,j6018_10.sm,104,centralizada,0,1.7216494845360826,0.48333333333333334
True,283,97,0.783791682258629,0.0,27.142893376099394,258.0,629.0,12.0,70.0,91.50915420208281,43,17,3,14,0.2833333333333333,0.3333333333333333,383.0,0.1928501344846787,0.23892729556679584,0.07086917330574255,0.11402879795566738,32,14,12,56,28,68,5,10,25,0.7885613443465458,0.5213010960898347,4,60,38,26,25,12,0.7885613443465458,nenhuma,91.5091542020828,0.0,99,0,terminal,0.31616404237165147,j6018_10.sm,105,centralizada,0,2.917525773195876,0.5333333333333333
True,176,97,0.6500683383305066,0.0,18.914006706611207,286.0,526.0,79.0,131.0,73.14569897507003,44,16,3,20,0.26666666666666666,0.31666666666666665,383.0,0.16035599840012457,0.19098093727172333,0.049383829521178084,0.09039867488354983,33,20,79,111,27,190,15,20,32,0.6649030651029196,0.3670304499655417,14,60,143,64,32,79,0.6649030651029196,nenhuma,73.14569897507003,0.0,80,0,terminal,0.810074808954958,j6018_10.sm,106,centralizada,0,1.8144329896907216,0.55
True,407,97,0.655443469089406,1.7763568394002505e-15,24.49185686805776,256.0,548.0,44.0,157.0,87.07515498068045,42,18,1,12,0.3,0.31666666666666665,383.0,0.18523666706924585,0.22735027410099334,0.06394740696620825,0.10414752126283734,31,12,44,145,29,189,10,26,39,0.7634951179286306,0.32348807353957354,6,60,140,96,39,44,0.7634951179286306,nenhuma,87.07515498068045,0.0,94,0,terminal,0.5100996327072623,j6018_10.sm,107,centralizada,0,4.195876288659794,0.5166666666666667
True,224,97,0.844638472887252,0.0,16.8213462232599,302.0,640.0,5.0,49.0,63.720634974475615,48,12,4,12,0.2,0.26666666666666666,383.0,0.14264090347677008,0.16637241507695982,0.04391996402939922,0.0840951559628861,20,12,5,37,40,42,0,11,12,0.900978086937479,0.4075346872281833,1,60,30,25,12,5,0.900978086937479,nenhuma,63.720634974475615,0.0,67,0,terminal,0.24324819416090918,j6018_10.sm,108,centralizada,0,2.3092783505154637,0.3333333333333333
True,206,97,0.6974105527872895,5.662137425588298e-15,23.205600268087494,284.0,558.0,34.0,131.0,77.10260494321807,46,14,5,13,0.23333333333333334,0.31666666666666665,383.0,0.16757697981895453,0.20131228444704458,0.060589034642526095,0.09636589665732924,38,13,34,118,22,152,16,29,22,0.6841356270768235,0.3982340110055644,13,60,114,80,22,34,0.6841356270768235,nenhuma,77.10260494321808,0.0,84,0,terminal,0.5077800549261894,j6018_10.sm,109,centralizada,0,2.1237113402061856,0.6333333333333333
True,204,97,0.6258186219246406,0.0,30.632966183657526,286.0,527.0,77.0,121.0,117.09702545965457,45,15,8,20,0.25,0.38333333333333336,383.0,0.2341486141654754,0.30573635890249234,0.07998163494427553,0.13905407799741096,36,20,77,101,24,178,16,19,29,0.6986299421651817,0.3918361557534374,11,60,133,56,29,77,0.6986299421651817,nenhuma,117.09702545965455,0.0,127,0,terminal,0.7776696384917704,j6018_10.sm,110,centralizada,0,2.1030927835051547,0.6
True,265,97,0.7061894810111303,5.329070518200751e-15,32.48584193301426,266.0,575.0,52.0,116.0,71.22906381543417,45,15,1,6,0.25,0.26666666666666666,383.0,0.15681309165275367,0.1859766679254156,0.08481943063450198,0.08748037497170459,31,6,52,110,29,162,0,5,52,0.8426514186620844,0.4493611720345523,2,60,110,58,52,52,0.8426514186620844,nenhuma,71.22906381543416,0.0,78,0,terminal,0.6326286208291586,j6018_10.sm,111,centralizada,0,2.731958762886598,0.5166666666666667
True,223,60,0.616417951238559,4.884981308350689e-15,76.79601002404303,175.0,491.0,58.0,133.0,114.53747755632573,38,22,1,19,0.36666666666666664,0.38333333333333336,313.0,0.26790043813465697,0.3659344330873026,0.245354664613556,0.14379421029593226,38,19,58,114,22,172,15,6,25,0.6785210398721897,0.41109404234558594,11,60,132,74,25,58,0.6785210398721897,nenhuma,114.53747755632573,0.0,124,0,terminal,0.6707695070775461,j6023_7.sm,100,centralizada,0,3.716666666666667,0.6333333333333333
True,294,60,0.6790914144157807,1.0658141036401503e-14,62.499282059577745,210.0,513.0,33.0,109.0,100.42112462330512,44,16,4,19,0.26666666666666666,0.3333333333333333,313.0,0.24290274164099704,0.3208342639722208,0.1996782174427404,0.1329339640500266,39,19,33,90,21,123,12,18,28,0.6393153435855895,0.3058449421801753,15,60,83,50,28,33,0.6393153435855895,nenhuma,100.42112462330513,0.0,109,0,terminal,0.435294533929258,j6023_7.sm,101,centralizada,0,4.9,0.65
True,194,60,0.7636327898834306,8.881784197001252e-16,27.116947498938607,219.0,519.0,25.0,75.0,60.64603782824188,43,17,2,11,0.2833333333333333,0.31666666666666665,313.0,0.16230879412167012,0.19375730935540536,0.0866356150125834,0.08923179780762315,31,11,25,64,29,89,0,2,34,0.80971904307432,0.42037210923704227,3,60,55,30,34,25,0.80971904307432,nenhuma,60.64603782824188,0.0,68,0,terminal,0.48797644258747114,j6023_7.sm,102,centralizada,0,3.2333333333333334,0.5166666666666667
True,154,60,0.6839631153498952,5.773159728050814e-15,37.786855677367726,220.0,502.0,48.0,115.0,68.95770727079592,44,16,1,12,0.26666666666666666,0.2833333333333333,313.0,0.1805375463255336,0.2203121638044598,0.12072477852194162,0.09395324361019859,42,12,48,103,18,151,12,7,45,0.682401763500029,0.3632714158106943,10,60,94,46,45,48,0.682401763500029,nenhuma,68.95770727079592,0.0,76,0,terminal,0.5775268938764067,j6023_7.sm,103,centralizada,0,2.566666666666667,0.7
True,203,60,0.6398587586166529,7.105427357601002e-15,52.805908170573815,209.0,472.0,72.0,98.0,95.66279455241616,42,18,3,16,0.3,0.35,313.0,0.2340873596217387,0.30563193147736795,0.16870897179097066,0.12968363764429852,35,16,72,82,25,154,19,1,29,0.6174539985625742,0.4753051929556708,19,60,106,34,29,72,0.6174539985625742,nenhuma,95.66279455241616,0.0,104,0,terminal,0.8666666666666667,j6023_7.sm,104,centralizada,0,3.3833333333333333,0.5833333333333334
True,176,60,0.8387979158522253,0.0,26.989023353854947,229.0,547.0,4.0,42.0,59.12369947801274,46,14,0,4,0.23333333333333334,0.23333333333333334,313.0,0.15888184375503908,0.18889360855595125,0.08622691167365798,0.09066331974338279,29,4,4,38,31,42,0,3,19,0.7885613443465458,0.5213010960898347,3,60,23,19,19,4,0.7885613443465458,nenhuma,59.12369947801274,0.0,64,0,terminal,0.24568079439907156,j6023_7.sm,105,centralizada,0,2.933333333333333,0.48333333333333334
True,167,60,0.7197400193410358,0.0,35.3856632731264,225.0,514.0,21.0,85.0,94.14675603365383,46,14,5,10,0.23333333333333334,0.31666666666666665,313.0,0.23123543203638314,0.30078835793499625,0.11305323729433353,0.13183110507501516,35,10,21,75,25,96,8,26,21,0.6649030651029196,0.3670304499655417,11,60,67,46,21,21,0.6649030651029196,nenhuma,94.14675603365383,0.0,103,0,terminal,0.3770291198794691,j6023_7.sm,106,centralizada,0,2.783333333333333,0.5833333333333334
True,231,60,0.6197547106894862,5.329070518200751e-15,47.91916637612123,169.0,503.0,50.0,130.0,128.61141871822983,35,25,2,24,0.4166666666666667,0.45,313.0,0.2912320951562404,0.41089910133619756,0.15309637819847038,0.1584642795210356,44,24,50,106,16,156,0,25,42,0.7634951179286306,0.32348807353957354,5,60,114,64,42,50,0.7634951179286306,nenhuma,128.61141871822986,0.0,140,0,terminal,0.5286773218861208,j6023_7.sm,107,centralizada,0,3.85,0.7333333333333333
True,182,60,0.7781239513677004,0.0,39.43318622003763,223.0,556.0,11.0,73.0,74.53911555186615,45,15,2,17,0.25,0.2833333333333333,313.0,0.19233959247112498,0.23814413914334231,0.12598462051130235,0.10431775382135197,27,17,11,56,33,67,0,18,20,0.900978086937479,0.4075346872281833,0,60,47,36,20,11,0.900978086937479,nenhuma,74.53911555186616,0.0,84,0,terminal,0.28115029938258185,j6023_7.sm,108,centralizada,0,3.033333333333333,0.45
True,128,60,0.8047920496137266,0.0,19.55658909986846,242.0,505.0,20.0,55.0,47.49128826804777,49,11,1,13,0.18333333333333332,0.2,313.0,0.13174046034847597,0.1517293554889705,0.062481115335043004,0.07568437866146237,26,13,20,42,34,62,5,7,17,0.6841356270768235,0.3982340110055644,9,60,40,20,17,20,0.6841356270768235,nenhuma,47.49128826804777,0.0,53,0,terminal,0.40515119068384253,j6023_7.sm,109,centralizada,0,2.1333333333333333,0.43333333333333335
True,178,60,0.6669706408809059,0.0,36.9887124003992,231.0,485.0,60.0,108.0,74.1684393175584,44,16,2,17,0.26666666666666666,0.3,313.0,0.1915663359552014,0.23695987002414823,0.1181748000012754,0.10199622990673916,38,17,60,91,22,151,3,20,38,0.6986299421651817,0.3918361557534374,9,60,110,50,38,60,0.6986299421651817,nenhuma,74.1684393175584,0.0,83,0,terminal,0.6220655473659603,j6023_7.sm,110,centralizada,0,2.966666666666667,0.6333333333333333
True,187,60,0.6641651623419212,4.440892098500626e-15,33.94968432582677,201.0,503.0,47.0,114.0,93.34174045860111,40,20,2,19,0.3333333333333333,0.36666666666666664,313.0,0.2297124099366576,0.29821642319041886,0.10846544513043697,0.12324916939356717,38,19,47,95,22,142,0,10,44,0.8426514186620844,0.4493611720345523,2,60,98,51,44,47,0.8426514186620844,nenhuma,93.3417404586011,0.0,103,0,terminal,0.6018931216132385,j6023_7.sm,111,centralizada,0,3.1166666666666667,0.6333333333333333
True,276,80,0.689583931743896,0.0,25.500999747244432,273.0,487.0,30.0,137.0,52.22295210449668,51,9,3,6,0.15,0.2,330.0,0.1366295556479804,0.1582513700136263,0.0772757568098316,0.07394683498868991,25,6,30,131,35,161,14,15,38,0.6785210398721897,0.41109404234558594,10,60,109,79,38,30,0.6785210398721897,nenhuma,52.222952104496684,0.0,57,0,terminal,0.43180005741557287,j6024_9.sm,100,centralizada,0,3.45,0.4166666666666667
True,245,80,0.6347218817948185,3.552713678800501e-15,37.5721683942894,232.0,464.0,57.0,131.0,79.02883847006493,46,14,4,25,0.23333333333333334,0.3,330.0,0.19321092069122828,0.23948132869716643,0.11385505574027091,0.10810632127107404,32,25,57,106,28,163,9,12,38,0.6393153435855895,0.3058449421801753,16,60,116,59,38,57,0.6393153435855895,nenhuma,79.02883847006495,0.0,88,0,terminal,0.6275444046252849,j6024_9.sm,101,centralizada,0,3.0625,0.5333333333333333
True,167,80,0.769902486478192,0.0,30.81450595623548,234.0,513.0,16.0,79.0,58.31814938882009,44,16,0,13,0.26666666666666666,0.26666666666666666,330.0,0.15018136412271207,0.17672166481460633,0.09337729077647115,0.08752297898880944,21,13,16,66,39,82,8,5,27,0.80971904307432,0.42037210923704227,5,60,47,31,27,16,0.80971904307432,nenhuma,58.31814938882009,0.0,64,0,terminal,0.36197520679160244,j6024_9.sm,102,centralizada,0,2.0875,0.35
True,154,80,0.6005175891209591,8.881784197001252e-16,22.5,242.0,466.0,84.0,169.0,56.997253772588614,42,18,2,10,0.3,0.3333333333333333,330.0,0.14728077064361272,0.1727189508260261,0.06818181818181818,0.0734503292318249,29,10,84,159,31,243,7,11,68,0.682401763500029,0.3632714158106943,10,60,168,84,68,84,0.682401763500029,nenhuma,56.997253772588614,0.0,65,0,terminal,0.552949035160151,j6024_9.sm,103,centralizada,0,1.925,0.48333333333333334
True,247,80,0.7394075133908904,3.552713678800501e-15,30.912495621334237,220.0,505.0,16.0,89.0,72.97926495782026,45,15,1,8,0.25,0.26666666666666666,330.0,0.18109930535869875,0.22114928775097048,0.0936742291555583,0.10685429075555807,27,8,16,81,33,97,6,9,43,0.6174539985625742,0.4753051929556708,21,60,48,32,43,16,0.6174539985625742,nenhuma,72.97926495782026,0.0,80,0,terminal,0.31363019618699034,j6024_9.sm,104,centralizada,0,3.0875,0.45
True,168,80,0.7396117651117766,8.881784197001252e-16,19.053159388112295,245.0,507.0,15.0,96.0,67.4947743068659,47,13,2,10,0.21666666666666667,0.25,330.0,0.16980040662059107,0.20452961911171486,0.05773684663064332,0.09846139873949128,24,10,15,86,36,101,12,13,35,0.7885613443465458,0.5213010960898347,5,60,54,39,35,15,0.7885613443465458,nenhuma,67.4947743068659,0.0,74,0,terminal,0.31320935129538624,j6024_9.sm,105,centralizada,0,2.1,0.4
