modelo,arquivo,celula,semente,atraso_relativo,E_total,TW,TL,TU,TR,taxa_omissao,retrabalho_sobre_plano,divida_latente_sobre_plano,S_UR_maximo,n_com_erro,concluiu,divida_pendente,reparo_pendente,violacoes,p2_ajuda
mvp,j6013_1.sm,00000,10,4.927536231884058,0.6842697996788317,561.0,0.0,169.0,89.85205289391763,0.26666666666666666,0.2642707438056401,0.08066956991610728,27.42765377147648,16,True,0,0.0,0,0
mvp,j6013_1.sm,00000,11,4.826086956521739,0.8125288215010622,562.0,0.0,35.0,94.66777242653829,0.23333333333333334,0.27843462478393616,0.07114947423658771,24.190821240439824,14,True,0,0.0,0,0
mvp,j6016_1.sm,00000,0,2.515625,0.7858399544264196,626.0,0.0,124.0,46.599862954173815,0.15,0.12767085740869538,0.04375483653989048,15.970515337060023,9,True,0,0.0,0,0
mvp,j6016_1.sm,00000,1,2.625,0.7585726719174444,638.0,0.0,135.0,68.05323539711387,0.13333333333333333,0.1864472202660654,0.09241362921171375,33.73097466227552,8,True,0,0.0,0,0
mvp,j6016_1.sm,00000,2,3.765625,0.7752103736517055,641.0,0.0,122.0,63.87231980721027,0.23333333333333334,0.17499265700605554,0.06396649096490983,23.34776920219209,14,True,0,0.0,0,0
mvp,j6016_1.sm,00000,3,3.0,0.7177228265229936,650.0,0.0,155.0,100.64208909019013,0.3,0.27573175093202773,0.12585882506338147,45.93847114813424,18,True,0,0.0,0,0
mvp,j6016_1.sm,00000,4,3.546875,0.7099592528412281,670.0,0.0,190.0,83.71613204375771,0.2,0.2293592658733088,0.07794699838533932,28.450654410648852,12,True,0,0.0,0,0
mvp,j6016_1.sm,00000,5,3.9375,0.6987392717926972,626.0,0.0,182.0,87.89926496320132,0.26666666666666666,0.24081990400877074,0.08800959190380021,32.12350104488708,16,True,0,0.0,0,0
mvp,j6016_1.sm,00000,6,2.9375,0.7684023755381482,636.0,0.0,99.0,92.69135058253742,0.25,0.253948905705582,0.10917208376671748,39.847810574851884,15,True,0,0.0,0,0
mvp,j6016_1.sm,00000,7,2.953125,0.7267971693884087,645.0,0.0,157.0,85.45530000173223,0.21666666666666667,0.23412410959378693,0.09165000569335102,33.45225207807312,13,True,0,0.0,0,0
mvp,j6016_1.sm,00000,8,3.140625,0.7354873724839204,665.0,0.0,173.0,66.1623621002936,0.21666666666666667,0.18126674548025645,0.06939819549926915,25.33034135723324,13,True,0,0.0,0,0
mvp,j6016_1.sm,00000,9,3.71875,0.709637491892012,641.0,0.0,144.0,118.27809243982732,0.3,0.324049568328294,0.11272797178435798,41.14570970129066,18,True,0,0.0,0,0
mvp,j6016_1.sm,00000,10,3.53125,0.7019767000977281,693.0,0.0,196.0,98.21225348864381,0.2833333333333333,0.2690746670921748,0.07964240807004284,29.06947894556564,17,True,0,0.0,0,0
mvp,j6016_1.sm,00000,11,2.859375,0.7804872945250584,648.0,0.0,111.0,71.25054289233574,0.25,0.19520696682831712,0.0564102267329759,20.589732757536204,15,True,0,0.0,0,0
mvp,j6019_1.sm,00000,0,3.096774193548387,0.8013446472137584,558.0,0.0,106.0,32.32960292446261,0.11666666666666667,0.09621905632280539,0.04749922930466863,15.95974104636866,7,True,0,0.0,0,0
mvp,j6019_1.sm,00000,1,5.387096774193548,0.8138029597685899,570.0,0.0,88.0,42.4152456782452,0.15,0.12623585023287262,0.0466410010654274,15.671376357983608,9,True,0,0.0,0,0
mvp,j6019_1.sm,00000,2,4.645161290322581,0.7656311166875199,573.0,0.0,105.0,70.40218417332262,0.2,0.20953031003965067,0.07365779702002931,24.749019798729847,12,True,0,0.0,0,0
mvp,j6019_1.sm,00000,3,3.1774193548387095,0.7835912513020608,561.0,0.0,106.0,48.93448633813847,0.16666666666666666,0.14563835219684068,0.04731124380947556,15.896577919983788,10,True,0,0.0,0,0
mvp,j6019_1.sm,00000,4,3.564516129032258,0.7574041256819911,588.0,0.0,114.0,74.33588207688445,0.2833333333333333,0.2212377442764418,0.06933768002555483,23.297460488586424,17,True,0,0.0,0,0
mvp,j6019_1.sm,00000,5,2.903225806451613,0.7341230516080676,581.0,0.0,140.0,70.42045564070283,0.2,0.20958468940685365,0.07622831827963902,25.612714941958714,12,True,0,0.0,0,0
mvp,j6019_1.sm,00000,6,2.8225806451612905,0.7786486469065357,562.0,0.0,117.0,42.763278254895795,0.13333333333333333,0.12727166147290414,0.07626116477037848,25.62375136284717,8,True,0,0.0,0,0
mvp,j6019_1.sm,00000,7,4.725806451612903,0.8506367425357337,556.0,0.0,33.0,64.62800852285481,0.2,0.1923452634608774,0.09115365520830117,30.627628149989192,12,True,0,0.0,0,0
mvp,j6019_1.sm,00000,8,2.838709677419355,0.7112409646556465,604.0,0.0,185.0,60.21992688150614,0.16666666666666666,0.17922597286162542,0.06493688922686297,21.818794780225957,10,True,0,0.0,0,0
mvp,j6019_1.sm,00000,9,4.096774193548387,0.7510184852462349,572.0,0.0,126.0,63.632384870606074,0.23333333333333334,0.18938209782918475,0.08663572348389686,29.109603090589346,14,True,0,0.0,0,0
mvp,j6019_1.sm,00000,10,3.4193548387096775,0.7562895945923601,586.0,0.0,124.0,64.83546539583661,0.3,0.1929626946304661,0.08175737047556438,27.47047647978963,18,True,0,0.0,0,0
mvp,j6019_1.sm,00000,11,3.274193548387097,0.7565158877147264,585.0,0.0,113.0,75.28184311787633,0.2,0.22405310451748908,0.05700416126375322,19.153398184621082,12,True,0,0.0,0,0
mvp,j6021_1.sm,00000,0,4.276315789473684,0.7416468016038325,537.0,0.0,118.0,69.06433741603432,0.25,0.20802511269889856,0.07528251860987722,24.993796178479236,15,True,0,0.0,0,0
mvp,j6021_1.sm,00000,1,4.9605263157894735,0.7525496231621587,532.0,0.0,87.0,87.93012610195026,0.23333333333333334,0.26484977741551285,0.12842789662031523,42.638061677944656,14,True,0,0.0,0,0
mvp,j6021_1.sm,00000,2,4.671052631578948,0.8342126015526915,531.0,0.0,27.0,78.52838498443654,0.25,0.23653128007360405,0.07061185536535261,23.44313598129707,15,True,0,0.0,0,0
mvp,j6021_1.sm,00000,3,4.368421052631579,0.7682236260513243,558.0,0.0,135.0,33.351001293886924,0.11666666666666667,0.10045482317435821,0.023515982686833175,7.8073062520286145,7,True,0,0.0,0,0
mvp,j6021_1.sm,00000,4,5.381578947368421,0.7999167473343023,553.0,0.0,63.0,75.32194299326191,0.26666666666666666,0.22687332226886117,0.045478967961481376,15.099017363211818,16,True,0,0.0,0,0
mvp,j6021_1.sm,00000,5,3.1973684210526314,0.7384794999489723,527.0,0.0,116.0,70.62847585669579,0.25,0.2127363730623367,0.04830189993592167,16.036230778725994,15,True,0,0.0,0,0
mvp,j6021_1.sm,00000,6,3.1184210526315788,0.8715588632207999,535.0,0.0,30.0,48.84264744085755,0.25,0.1471164079543902,0.04752716076234044,15.779017373097027,15,True,0,0.0,0,0
mvp,j6021_1.sm,00000,7,4.644736842105263,0.7275919628374572,536.0,0.0,132.0,68.67663659960122,0.2,0.20685733915542537,0.091939827728537,30.52402280587428,12,True,0,0.0,0,0
mvp,j6021_1.sm,00000,8,4.2368421052631575,0.6264034617102947,534.0,0.0,205.0,113.48571031519873,0.3333333333333333,0.34182442866023716,0.11215367066534622,37.235018660894944,20,True,0,0.0,0,0
mvp,j6021_1.sm,00000,9,4.328947368421052,0.6888704174924056,515.0,0.0,160.0,72.60069081595825,0.25,0.2186767795661393,0.08393212364347068,27.865465049632267,15,True,0,0.0,0,0
mvp,j6021_1.sm,00000,10,3.263157894736842,0.7544379589469931,543.0,0.0,136.0,40.74109144493782,0.16666666666666666,0.12271413085824645,0.033550355067522034,11.138717882417314,10,True,0,0.0,0,0
mvp,j6021_1.sm,00000,11,3.3815789473684212,0.8381612301977197,543.0,0.0,21.0,83.8467154486589,0.26666666666666666,0.2525503477369244,0.06481743089684694,21.519387057753185,16,True,0,0.0,0,0
mvp,j6024_1.sm,00000,0,2.5538461538461537,0.7672253768737355,460.0,0.0,75.0,64.56306694962666,0.2833333333333333,0.22733474278037555,0.10865634076766134,30.85840077801582,17,True,0,0.0,0,0
mvp,j6024_1.sm,00000,1,2.2,0.7811303059919077,459.0,0.0,82.0,46.61002675110024,0.16666666666666666,0.16411981250387409,0.06754337263191595,19.182317827464132,10,True,0,0.0,0,0
mvp,j6024_1.sm,00000,2,4.446153846153846,0.718888503708891,480.0,0.0,147.0,40.697421121054255,0.18333333333333332,0.14330077859526147,0.07631103619667176,21.67233427985478,11,True,0,0.0,0,0
mvp,j6024_1.sm,00000,3,2.5076923076923077,0.7056841772766228,460.0,0.0,154.0,37.8496727179466,0.18333333333333332,0.13327349548572748,0.06803024425049965,19.320589367141903,11,True,0,0.0,0,0
mvp,j6024_1.sm,00000,4,3.353846153846154,0.7352181572879063,469.0,0.0,116.0,52.905899563281466,0.25,0.18628837874394882,0.06539107403242037,18.571065025207382,15,True,0,0.0,0,0
mvp,j6024_1.sm,00000,5,2.0615384615384613,0.7158064476408158,441.0,0.0,137.0,38.08833149445056,0.2,0.13411384329031886,0.047846237656516036,13.588331494450554,12,True,0,0.0,0,0
mvp,j6024_1.sm,00000,6,2.4615384615384617,0.8080400989518332,480.0,0.0,62.0,52.02992577056814,0.23333333333333334,0.18320396398087374,0.08964850638623323,25.46017581369024,14,True,0,0.0,0,0
mvp,j6024_1.sm,00000,7,3.0,0.653544364343627,445.0,0.0,175.0,60.902512940993844,0.2833333333333333,0.214445468102091,0.11251308065838887,31.95371490698244,17,True,0,0.0,0,0
mvp,j6024_1.sm,00000,8,4.107692307692307,0.5796413446635403,490.0,0.0,287.0,68.35032656172287,0.2833333333333333,0.2406701639497284,0.0757718985985999,21.519219202002372,17,True,0,0.0,0,0
mvp,j6024_1.sm,00000,9,3.246153846153846,0.6885014145200591,461.0,0.0,134.0,74.57015668784665,0.3,0.26257097425298115,0.12130478763109126,34.45055968722992,18,True,0,0.0,0,0
mvp,j6024_1.sm,00000,10,2.230769230769231,0.6678105677333038,488.0,0.0,197.0,45.74614805270236,0.18333333333333332,0.16107798610106464,0.13290897201655763,37.74614805270237,11,True,0,0.0,0,0
mvp,j6024_1.sm,00000,11,2.1384615384615384,0.8350882676080094,465.0,0.0,45.0,46.827365485478424,0.18333333333333332,0.16488508973760008,0.051056338028169015,14.5,11,True,0,0.0,0,0
mvp,j6027_1.sm,00000,0,2.2395833333333335,0.6858307236754001,518.0,0.0,173.0,64.28841464554534,0.21666666666666667,0.1858046666056224,0.05910493406904092,20.450307187888157,13,True,0,0.0,0,0
mvp,j6027_1.sm,00000,1,3.53125,0.7202843784277392,505.0,0.0,148.0,48.11197066682314,0.16666666666666666,0.13905193834341947,0.045922328749537715,15.88912574734005,10,True,0,0.0,0,0
mvp,j6027_1.sm,00000,2,2.9375,0.7237728517308538,536.0,0.0,119.0,85.56383673163796,0.26666666666666666,0.24729432581398256,0.10489545575080067,36.29382768977703,16,True,0,0.0,0,0
mvp,j6027_1.sm,00000,3,1.875,0.7038540269294807,528.0,0.0,162.0,60.155543335266685,0.18333333333333332,0.1738599518360309,0.0426938755204581,14.772080930078502,11,True,0,0.0,0,0
mvp,j6027_1.sm,00000,4,2.0104166666666665,0.7153801823295072,525.0,0.0,165.0,43.87551538041179,0.18333333333333332,0.12680784792026528,0.036127167630057806,12.5,11,True,0,0.0,0,0
mvp,j6027_1.sm,00000,5,2.8333333333333335,0.676642635947212,518.0,0.0,180.0,67.54442844835981,0.2833333333333333,0.1952151111224272,0.04369718831415547,15.119227156697793,17,True,0,0.0,0,0
mvp,j6027_1.sm,00000,6,2.71875,0.7606353979128018,545.0,0.0,91.0,80.50622820800945,0.3,0.23267696013875563,0.08407158905205792,29.08876981201204,18,True,0,0.0,0,0
mvp,j6027_1.sm,00000,7,1.9375,0.7056972698670407,530.0,0.0,179.0,42.030254233315134,0.21666666666666667,0.1214747232176738,0.06690147720749827,23.1479111137944,13,True,0,0.0,0,0
mvp,j6027_1.sm,00000,8,2.4166666666666665,0.6015803293832289,557.0,0.0,304.0,64.89463583535886,0.23333333333333334,0.18755675096924523,0.06520071247597595,22.55944651668768,14,True,0,0.0,0,0
mvp,j6027_1.sm,00000,9,2.3333333333333335,0.7925242015792935,513.0,0.0,94.0,40.29884460023446,0.18333333333333332,0.1164706491336256,0.05722209422033081,19.79884460023446,11,True,0,0.0,0,0
mvp,j6027_1.sm,00000,10,2.3020833333333335,0.6603457508609629,569.0,0.0,189.0,103.66981351532021,0.3333333333333333,0.2996237384835844,0.1271655124090005,43.99926729351417,20,True,0,0.0,0,0
mvp,j6027_1.sm,00000,11,2.8541666666666665,0.7690728785797566,553.0,0.0,73.0,93.04759015975527,0.3333333333333333,0.26892367098195163,0.0653449855747347,22.609365008858205,20,True,0,0.0,0,0
mvp,j602_1.sm,00000,0,2.753846153846154,0.7413354843266514,555.0,0.0,101.0,92.64890691709127,0.2833333333333333,0.28595341641077554,0.1409528354909483,45.668718699067256,17,True,0,0.0,0,0
mvp,j602_1.sm,00000,1,4.246153846153846,0.791411026323921,568.0,0.0,95.0,54.70544142952093,0.26666666666666666,0.1688439550293856,0.09821182005323925,31.82062969724952,16,True,0,0.0,0,0
mvp,j602_1.sm,00000,2,4.107692307692307,0.8017016092305951,552.0,0.0,75.0,61.53547709572716,0.18333333333333332,0.18992431202384927,0.0966593107117251,31.31761667059893,11,True,0,0.0,0,0
mvp,j602_1.sm,00000,3,3.8153846153846156,0.6776840134514699,558.0,0.0,190.0,75.392597322881,0.25,0.23269320161383025,0.0851843365931416,27.59972505617788,15,True,0,0.0,0,0
mvp,j602_1.sm,00000,4,2.9846153846153847,0.7162240334011876,573.0,0.0,171.0,56.02900388437299,0.18333333333333332,0.17292902433448454,0.08171772794857063,26.476543855336885,11,True,0,0.0,0,0
mvp,j602_1.sm,00000,5,2.5692307692307694,0.7840135075820966,545.0,0.0,88.0,62.141084597871256,0.2,0.19179347098108412,0.05553116698161324,17.99209810204269,12,True,0,0.0,0,0
mvp,j602_1.sm,00000,6,2.246153846153846,0.7580905597932303,547.0,0.0,111.0,63.54967890537327,0.15,0.19614098427584342,0.08362009635907401,27.092911220339982,9,True,0,0.0,0,0
mvp,j602_1.sm,00000,7,4.492307692307692,0.7378315268213733,513.0,0.0,136.0,46.28067228305862,0.18333333333333332,0.1428415811205513,0.07449365104422614,24.135942938329272,11,True,0,0.0,0,0
mvp,j602_1.sm,00000,8,3.723076923076923,0.6743349561746302,547.0,0.0,207.0,57.16957528499421,0.23333333333333334,0.17644930643516732,0.08123119054896309,26.318905737864043,14,True,0,0.0,0,0
mvp,j602_1.sm,00000,9,3.6615384615384614,0.7859743480538532,553.0,0.0,101.0,49.585303221765756,0.23333333333333334,0.15304105932643752,0.07077856302921584,22.932254421465935,14,True,0,0.0,0,0
mvp,j602_1.sm,00000,10,2.876923076923077,0.7438764399913094,579.0,0.0,169.0,30.35507198852053,0.15,0.09368849379173003,0.042762567865804096,13.855071988520528,9,True,0,0.0,0,0
mvp,j602_1.sm,00000,11,3.1384615384615384,0.7593063458849599,532.0,0.0,103.0,65.63947559922221,0.2833333333333333,0.20259097407167348,0.07790952854356037,25.242687248113562,17,True,0,0.0,0,0
mvp,j6032_1.sm,00000,0,3.028985507246377,0.7854878798810885,589.0,0.0,127.0,33.852435774268244,0.15,0.10045233167438648,0.06357576056992131,21.42503131206348,9,True,0,0.0,0,0
mvp,j6032_1.sm,00000,1,3.550724637681159,0.768171178192659,581.0,0.0,129.0,46.34183694182278,0.16666666666666666,0.13751286926356907,0.0653904414430606,22.036578766311422,10,True,0,0.0,0,0
mvp,j6032_1.sm,00000,2,1.9565217391304348,0.7949168018194926,558.0,0.0,97.0,46.960253856489764,0.16666666666666666,0.1393479342922545,0.04599406528189911,15.5,10,True,0,0.0,0,0
mvp,j6032_1.sm,00000,3,3.3768115942028984,0.6963366887710407,553.0,0.0,166.0,75.15605829413565,0.26666666666666666,0.22301500977488323,0.11960981921486108,40.30850907540818,16,True,0,0.0,0,0
mvp,j6032_1.sm,00000,4,2.4782608695652173,0.7705311757089021,597.0,0.0,128.0,49.79019515433569,0.18333333333333332,0.14774538621464597,0.05489614243323442,18.5,11,True,0,0.0,0,0
mvp,j6032_1.sm,00000,5,2.36231884057971,0.7664791182604871,559.0,0.0,113.0,57.308844406149156,0.18333333333333332,0.17005591811913695,0.06168468544751064,20.787738995811086,11,True,0,0.0,0,0
mvp,j6032_1.sm,00000,6,2.6231884057971016,0.7440576014186864,591.0,0.0,121.0,82.29334351688215,0.25,0.24419389767620814,0.07295634037771558,24.58628670729015,15,True,0,0.0,0,0
mvp,j6032_1.sm,00000,7,2.971014492753623,0.6645017112086914,541.0,0.0,209.0,64.14387784788592,0.2,0.19033791646256948,0.05470805669215364,18.436615105255775,12,True,0,0.0,0,0
mvp,j6032_1.sm,00000,8,2.579710144927536,0.6628270045553915,558.0,0.0,211.0,72.84862138242705,0.21666666666666667,0.21616801597159363,0.08365781947686116,28.19268516370221,13,True,0,0.0,0,0
mvp,j6032_1.sm,00000,9,3.753623188405797,0.7256649029119387,547.0,0.0,149.0,57.79145085425174,0.21666666666666667,0.17148798473071733,0.09934071272075502,33.47782018689444,13,True,0,0.0,0,0
mvp,j6032_1.sm,00000,10,2.869565217391304,0.7024444971729494,603.0,0.0,209.0,46.43081186745335,0.2,0.13777688981440164,0.054657778017683394,18.419671191959303,12,True,0,0.0,0,0
mvp,j6032_1.sm,00000,11,3.5652173913043477,0.7628853210006893,569.0,0.0,84.0,92.85259977690131,0.31666666666666665,0.27552700230534516,0.0849499882577697,28.628146042868387,19,True,0,0.0,0,0
mvp,j6035_1.sm,00000,0,2.41025641025641,0.7726539311633411,572.0,0.0,94.0,74.30555845198647,0.25,0.21049733272517415,0.07586139700754883,26.77907314366474,15,True,0,0.0,0,0
mvp,j6035_1.sm,00000,1,2.371794871794872,0.7573214285303134,592.0,0.0,132.0,57.70242871492174,0.25,0.16346297086380096,0.06321118618803254,22.313548724375487,15,True,0,0.0,0,0
mvp,j6035_1.sm,00000,2,3.3205128205128207,0.684300855267084,605.0,0.0,145.0,134.1140491690126,0.31666666666666665,0.37992648489805264,0.14914832717675355,52.649359493394,19,True,0,0.0,0,0
mvp,j6035_1.sm,00000,3,3.08974358974359,0.6715617321715507,594.0,0.0,208.0,82.50543195671928,0.26666666666666666,0.23372643613801494,0.10146628316916133,35.81759795871395,16,True,0,0.0,0,0
mvp,j6035_1.sm,00000,4,2.717948717948718,0.7247172165018102,591.0,0.0,161.0,63.490492764530394,0.21666666666666667,0.17985975287402378,0.07095519408687993,25.047183512668617,13,True,0,0.0,0,0
mvp,j6035_1.sm,00000,5,2.1538461538461537,0.7479692356251396,585.0,0.0,143.0,54.117729094923604,0.2,0.15330801443321135,0.05823787871338855,20.55797118582616,12,True,0,0.0,0,0
mvp,j6035_1.sm,00000,6,2.7051282051282053,0.7653537017445137,592.0,0.0,101.0,80.49857804387858,0.2833333333333333,0.22804129757472685,0.06808651501946285,24.034539801870388,17,True,0,0.0,0,0
mvp,j6035_1.sm,00000,7,3.1538461538461537,0.7371028381572733,569.0,0.0,146.0,56.941132966570216,0.18333333333333332,0.1613063256843349,0.06988709717183926,24.670145301659257,11,True,0,0.0,0,0
mvp,j6035_1.sm,00000,8,2.3461538461538463,0.6649658087386405,614.0,0.0,240.0,69.35574540995343,0.25,0.19647519946162445,0.06619270998276955,23.36602662391765,15,True,0,0.0,0,0
mvp,j6035_1.sm,00000,9,3.423076923076923,0.7420256422849554,587.0,0.0,148.0,56.07778296235509,0.2,0.1588605749641787,0.0794124870819752,28.032607939937243,12,True,0,0.0,0,0
mvp,j6035_1.sm,00000,10,2.3205128205128207,0.707502663920455,615.0,0.0,193.0,61.25467756139045,0.21666666666666667,0.17352599875748004,0.0749486213986974,26.456863353740182,13,True,0,0.0,0,0
mvp,j6035_1.sm,00000,11,3.782051282051282,0.7877938755265659,586.0,0.0,86.0,71.84939792571292,0.26666666666666666,0.20353937089437088,0.07932011331444759,28.0,16,True,0,0.0,0,0
mvp,j6038_1.sm,00000,0,2.863013698630137,0.8161104276622322,573.0,0.0,81.0,48.11086708127505,0.23333333333333334,0.1410875867486072,0.07449651710169958,25.403312331679558,14,True,0,0.0,0,0
mvp,j6038_1.sm,00000,1,3.4794520547945207,0.8246704266505772,574.0,0.0,66.0,56.035630053229404,0.18333333333333332,0.1643273608599103,0.0744389297418333,25.383675041965155,11,True,0,0.0,0,0
mvp,j6038_1.sm,00000,2,2.5753424657534247,0.7740239916856603,563.0,0.0,96.0,68.36763465678278,0.18333333333333332,0.20049159723396712,0.06523572755836574,22.245383097402716,11,True,0,0.0,0,0
mvp,j6038_1.sm,00000,3,2.6027397260273974,0.759354484849754,575.0,0.0,144.0,38.222103078471434,0.15,0.11208827882249688,0.05392726779798113,18.389198319111564,9,True,0,0.0,0,0
mvp,j6038_1.sm,00000,4,2.547945205479452,0.8076004964817676,587.0,0.0,85.0,54.84452592241824,0.13333333333333333,0.16083438686926171,0.06763848783438102,23.064724351523928,8,True,0,0.0,0,0
mvp,j6038_1.sm,00000,5,2.232876712328767,0.7577414005152551,570.0,0.0,112.0,70.23552469537341,0.2,0.2059692806315936,0.08541098711429716,29.12514660597533,12,True,0,0.0,0,0
mvp,j6038_1.sm,00000,6,2.1232876712328768,0.8541468402295858,585.0,0.0,57.0,42.893946154221126,0.13333333333333333,0.12578869839947546,0.0799683914725256,27.26922149213123,8,True,0,0.0,0,0
mvp,j6038_1.sm,00000,7,2.9726027397260273,0.7280886870313218,571.0,0.0,140.0,73.24512036874428,0.2,0.21479507439514453,0.12137436207880267,41.38865746887171,12,True,0,0.0,0,0
mvp,j6038_1.sm,00000,8,3.73972602739726,0.6469660984544292,592.0,0.0,237.0,86.04021835805536,0.2833333333333333,0.2523173558887254,0.11148237511287502,38.015489913490384,17,True,0,0.0,0,0
mvp,j6038_1.sm,00000,9,2.493150684931507,0.7458912451121675,590.0,0.0,130.0,71.00003367283858,0.18333333333333332,0.20821124244234188,0.07951880130868617,27.115911246261984,11,True,0,0.0,0,0
mvp,j6038_1.sm,00000,10,2.5616438356164384,0.6747107247734415,601.0,0.0,227.0,62.75210743360789,0.2,0.18402377546512577,0.07529162584044592,25.67444441159206,12,True,0,0.0,0,0
mvp,j6038_1.sm,00000,11,3.7260273972602738,0.8322043205227073,573.0,0.0,59.0,56.53283486932489,0.2833333333333333,0.16578543949948646,0.08096909060656052,27.61045989683714,17,True,0,0.0,0,0
mvp,j6040_1.sm,00000,0,2.3488372093023258,0.7205769267599772,605.0,0.0,173.0,61.60501305577369,0.25,0.1642800348153965,0.05956912696434957,22.33842261163109,15,True,0,0.0,0,0
mvp,j6040_1.sm,00000,1,4.046511627906977,0.7964703109979134,625.0,0.0,98.0,61.71223769398897,0.2,0.16456596718397057,0.07570989415744864,28.391210309043238,12,True,0,0.0,0,0
mvp,j6040_1.sm,00000,2,4.046511627906977,0.7364036430150225,612.0,0.0,142.0,77.06595928058894,0.23333333333333334,0.20550922474823718,0.085194949954016,31.948106232755997,14,True,0,0.0,0,0
