concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,variante,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,232,85,0.656932134379139,0.0,28.758505925030892,186.0,533.0,0.0,175.0,103.34712720931793,38,22,2,20,0.36666666666666664,0.4,323.0,0.24240136877614982,0.319960146158879,0.08903562205891917,0.12737720236317002,37,20,0,155,23,155,8,1,147,0.6863255838987572,0.3910769205246226,9,60,0,0,147,0,0.6863255838987572,nenhuma,103.34712720931793,0.0,111,0,terminal,0.25,j6010_1.sm,5,centralizada,F1,0,2.7294117647058824,0.6166666666666667,0.25
True,129,85,0.6528047235681689,0.0,4.6141911321673765,300.0,373.0,90.0,43.0,65.380669492122,56,4,16,7,0.06666666666666667,0.3333333333333333,323.0,0.1683417189058844,0.2024169334121424,0.014285421461818503,0.11442576373862336,17,7,90,36,43,126,9,2,0,0.6863255838987572,0.3910769205246226,9,60,117,27,0,90,0.6863255838987572,nenhuma,65.380669492122,0.0,71,0,terminal,0.9983333333333334,j6010_1.sm,5,adaptativa,F1,0,1.5176470588235293,0.2833333333333333,0.1044776119402985
True,172,85,0.743724033853562,3.219646771412954e-15,31.423614122972726,233.0,533.0,0.0,115.0,68.66367595826118,45,15,3,9,0.25,0.3,323.0,0.17531285174777997,0.21258104011845566,0.09728673103087532,0.09581018023056632,28,9,0,106,32,106,3,41,103,0.7631789564580391,0.24360497938515846,4,60,0,0,103,0,0.7631789564580391,nenhuma,68.66367595826118,0.0,74,0,terminal,0.25,j6010_1.sm,6,centralizada,F1,0,2.023529411764706,0.4666666666666667,0.13043478260869565
True,133,85,0.7809008282315172,0.0,5.0,297.0,428.0,27.0,44.0,49.084961017750246,55,5,9,5,0.08333333333333333,0.23333333333333334,323.0,0.13191869105241438,0.15196582358436608,0.015479876160990712,0.08955721194503014,16,5,27,39,44,66,1,24,0,0.7631789564580391,0.24360497938515846,4,60,65,38,0,27,0.7631789564580391,nenhuma,49.084961017750246,0.0,53,0,terminal,0.8784314930582556,j6010_1.sm,6,adaptativa,F1,0,1.5647058823529412,0.26666666666666666,0.07692307692307693
True,193,85,0.6912771265827421,0.0,41.61801437293025,230.0,492.0,0.0,151.0,68.72613859242213,46,14,1,14,0.23333333333333334,0.25,323.0,0.17544435211643963,0.21277442288675583,0.12884834171185836,0.09656261708800176,34,14,0,137,26,137,1,3,136,0.5858494645010164,0.43100241340042456,20,60,0,0,136,0,0.5858494645010164,nenhuma,68.72613859242213,0.0,76,0,terminal,0.25,j6010_1.sm,7,centralizada,F1,0,2.2705882352941176,0.5666666666666667,0.1891891891891892
True,138,85,0.6477120047879483,0.0,6.5,290.0,377.0,104.0,47.0,54.048807515038135,54,6,10,8,0.1,0.26666666666666666,323.0,0.14334697905889138,0.1673337693964029,0.020123839009287926,0.09285957950122886,30,8,104,39,30,143,6,2,0,0.5858494645010164,0.43100241340042456,20,60,137,33,0,104,0.5858494645010164,nenhuma,54.04880751503815,0.0,60,0,terminal,0.9716666666666667,j6010_1.sm,7,adaptativa,F1,0,1.6235294117647059,0.5,0.11764705882352941
True,233,85,0.6077832784783208,1.7763568394002505e-15,30.135415736572863,198.0,522.0,0.0,244.0,92.85877167747604,34,26,1,24,0.43333333333333335,0.45,323.0,0.22329400748938322,0.2874884572058082,0.09329850073242373,0.10811879058545255,47,24,0,220,13,220,21,6,199,0.5273323364698471,0.27249021043639565,27,60,0,0,199,0,0.5273323364698471,nenhuma,92.85877167747608,0.0,104,0,terminal,0.25,j6010_1.sm,8,centralizada,F1,0,2.7411764705882353,0.7833333333333333,0.2857142857142857
True,165,85,0.5171116456168902,0.0,9.5,289.0,405.0,167.0,84.0,127.19644013596682,55,5,24,26,0.08333333333333333,0.48333333333333334,323.0,0.28253541964381457,0.393797028284727,0.029411764705882353,0.1624068159884446,51,26,167,58,9,225,14,6,0,0.5273323364698471,0.27249021043639565,27,60,211,44,0,167,0.5273323364698471,nenhuma,127.19644013596681,0.0,139,0,terminal,0.9666666666666667,j6010_1.sm,8,adaptativa,F1,0,1.9411764705882353,0.85,0.3023255813953488
True,263,85,0.6904026599671023,0.0,24.10579161994329,230.0,508.0,0.0,165.0,62.80249534989665,44,16,3,19,0.26666666666666666,0.31666666666666665,323.0,0.16278405688625486,0.19443497012351904,0.07463093380787396,0.08535238157901617,36,19,0,146,24,146,13,5,133,0.6872143627230507,0.3512385487549321,9,60,0,0,133,0,0.6872143627230507,nenhuma,62.80249534989667,0.0,71,0,terminal,0.25,j6010_1.sm,9,centralizada,F1,0,3.0941176470588236,0.6,0.24050632911392406
True,132,85,0.6316218060674097,0.0,3.0,315.0,363.0,139.0,47.0,25.711000337532496,58,2,8,3,0.03333333333333333,0.16666666666666666,323.0,0.07373154363540498,0.0796006202400387,0.009287925696594427,0.04473726850961999,18,3,139,44,42,183,13,1,0,0.6872143627230507,0.3512385487549321,9,60,170,31,0,139,0.6872143627230507,nenhuma,25.711000337532496,0.0,27,0,terminal,1.0,j6010_1.sm,9,adaptativa,F1,0,1.5529411764705883,0.3,0.047619047619047616
True,251,85,0.633776356021275,2.6645352591003757e-15,31.690207973960185,207.0,525.0,0.0,210.0,93.3679171874573,41,19,2,15,0.31666666666666665,0.35,323.0,0.22424378376257353,0.289064759094295,0.0981120989905888,0.11271310157021495,32,15,0,195,28,195,26,6,169,0.5820371027673271,0.4175993861121362,20,60,0,0,169,0,0.5820371027673271,nenhuma,93.3679171874573,0.0,102,0,terminal,0.25,j6010_1.sm,10,centralizada,F1,0,2.9529411764705884,0.5333333333333333,0.2
True,136,85,0.6237077290333748,0.0,5.924407924652723,308.0,378.0,127.0,48.0,53.05309571171454,58,2,12,5,0.03333333333333333,0.23333333333333334,323.0,0.14107873679727792,0.1642510703149057,0.018341820200163228,0.08753869271043321,24,5,127,43,36,170,19,6,0,0.5820371027673271,0.4175993861121362,20,60,151,24,0,127,0.5820371027673271,nenhuma,53.05309571171454,0.0,58,0,terminal,0.9633333333333333,j6010_1.sm,10,adaptativa,F1,0,1.6,0.4,0.07692307692307693
True,263,85,0.7525365563298252,0.0,16.921022995470516,231.0,517.0,0.0,102.0,68.00981454169627,45,15,2,14,0.25,0.2833333333333333,323.0,0.17393377867358845,0.21055670136748073,0.05238706809743194,0.09899394899775277,25,14,0,88,35,88,8,3,80,0.7131697048371954,0.48671389683598903,7,60,0,0,80,0,0.7131697048371954,nenhuma,68.00981454169627,0.0,75,0,terminal,0.25,j6010_1.sm,11,centralizada,F1,0,3.0941176470588236,0.4166666666666667,0.1891891891891892
True,127,85,0.6516709229621372,0.0,5.0,312.0,377.0,102.0,42.0,57.51284554229542,57,3,14,10,0.05,0.2833333333333333,323.0,0.15114560839681998,0.17805834533218398,0.015479876160990712,0.0994149844475504,15,10,102,32,45,134,7,0,0,0.7131697048371954,0.48671389683598903,7,60,127,25,0,102,0.7131697048371954,nenhuma,57.51284554229542,0.0,62,0,terminal,0.9899999999999999,j6010_1.sm,11,adaptativa,F1,0,1.4941176470588236,0.25,0.14285714285714285
True,278,69,0.7709973212380765,4.440892098500626e-15,25.737210400624637,242.0,545.0,0.0,80.0,81.87664533624132,45,15,2,17,0.25,0.2833333333333333,340.0,0.1940772172182808,0.24081366275365096,0.07569767764889598,0.11582876004807727,40,17,0,63,20,63,10,0,53,0.6268507180531939,0.4857196752206667,24,60,0,0,53,0,0.6268507180531939,nenhuma,81.87664533624132,0.0,88,0,terminal,0.25,j6013_1.sm,0,centralizada,F1,0,4.028985507246377,0.6666666666666666,0.22077922077922077
True,207,69,0.6945029318037185,0.0,9.094991782230231,316.0,415.0,95.0,36.0,51.54967329250667,56,4,8,14,0.06666666666666667,0.2,340.0,0.13165551348576035,0.15161668615443138,0.026749975830088916,0.08626843189197524,38,14,95,22,22,117,15,0,0,0.6268507180531939,0.4857196752206667,24,60,102,7,0,95,0.6268507180531939,nenhuma,51.54967329250667,0.0,56,0,terminal,0.9876696540404638,j6013_1.sm,0,adaptativa,F1,0,3.0,0.6333333333333333,0.1891891891891892
True,285,69,0.7146115622650592,0.0,21.212032305717678,245.0,557.0,0.0,145.0,77.44442745162446,43,17,3,23,0.2833333333333333,0.3333333333333333,340.0,0.18552032883610384,0.2277777277988955,0.062388330310934347,0.09935849782751956,39,23,0,122,21,122,14,0,108,0.6586427040007742,0.39362113220747674,21,60,0,0,108,0,0.6586427040007742,nenhuma,77.44442745162446,0.0,85,0,terminal,0.25,j6013_1.sm,1,centralizada,F1,0,4.130434782608695,0.65,0.27710843373493976
True,198,69,0.686805760046311,0.0,6.0,289.0,403.0,78.0,35.0,70.77434500960779,52,8,11,16,0.13333333333333333,0.31666666666666665,340.0,0.17229494945199758,0.2081598382635523,0.01764705882352941,0.1206159499158896,32,16,78,19,28,97,6,0,0,0.6586427040007742,0.39362113220747674,21,60,91,13,0,78,0.6586427040007742,nenhuma,70.77434500960779,0.0,77,0,terminal,0.9666666666666667,j6013_1.sm,1,adaptativa,F1,0,2.869565217391304,0.5333333333333333,0.21052631578947367
True,315,69,0.7796747560860292,1.4210854715202004e-14,38.42228747712168,214.0,572.0,0.0,55.0,106.63924576889292,40,20,2,14,0.3333333333333333,0.36666666666666664,340.0,0.23875923752583056,0.3136448404967439,0.11300672787388728,0.14535651736723726,37,14,0,41,23,41,0,0,41,0.7659648859265082,0.2570239140832174,5,60,0,0,41,0,0.7659648859265082,nenhuma,106.63924576889292,0.0,114,0,terminal,0.25,j6013_1.sm,2,centralizada,F1,0,4.565217391304348,0.6166666666666667,0.1891891891891892
True,225,69,0.7441714604171735,0.0,9.31982947517784,316.0,463.0,45.0,26.0,88.16844454159502,55,5,17,15,0.08333333333333333,0.36666666666666664,340.0,0.20591999636028707,0.25931895453410303,0.027411263162287765,0.14171153377371348,33,15,45,11,27,56,0,0,0,0.7659648859265082,0.2570239140832174,5,60,56,11,0,45,0.7659648859265082,nenhuma,88.16844454159502,0.0,97,0,terminal,0.915,j6013_1.sm,2,adaptativa,F1,0,3.260869565217391,0.55,0.2
True,331,69,0.6736226464771508,7.993605777301127e-15,31.181772613343014,204.0,556.0,0.0,169.0,100.38792736217704,37,23,1,21,0.38333333333333336,0.4,340.0,0.22795340454375707,0.295258609888756,0.0917110959215971,0.12162514623033395,44,21,0,148,16,148,0,0,148,0.794910294566222,0.24332019624229823,1,60,0,0,148,0,0.794910294566222,nenhuma,100.38792736217705,0.0,110,0,terminal,0.25,j6013_1.sm,3,centralizada,F1,0,4.797101449275362,0.7333333333333333,0.25925925925925924
True,228,69,0.6635276148979152,0.0,12.434096981732171,313.0,439.0,109.0,48.0,65.61526686050715,57,3,10,18,0.05,0.21666666666666667,340.0,0.161767251436008,0.19298607900149162,0.03657087347568286,0.09917435426160029,30,18,109,30,30,139,0,0,0,0.794910294566222,0.24332019624229823,1,60,139,30,0,109,0.794910294566222,nenhuma,65.61526686050715,0.0,71,0,terminal,0.9516666666666667,j6013_1.sm,3,adaptativa,F1,0,3.3043478260869565,0.5,0.23076923076923078
True,286,69,0.7088608959872087,0.0,25.862715410327088,234.0,546.0,0.0,129.0,95.24985168578479,41,19,1,14,0.31666666666666665,0.3333333333333333,340.0,0.21883948108625084,0.28014662260524936,0.07606681003037379,0.12366098023559369,37,14,0,115,23,115,5,0,110,0.7496468789669437,0.35303232464984247,9,60,0,0,110,0,0.7496468789669437,nenhuma,95.24985168578479,0.0,104,0,terminal,0.25,j6013_1.sm,4,centralizada,F1,0,4.144927536231884,0.6166666666666667,0.1891891891891892
True,218,69,0.6581211055612435,0.0,15.177512913586822,294.0,425.0,100.0,43.0,77.7778004818147,53,7,12,16,0.11666666666666667,0.31666666666666665,340.0,0.18617025699334702,0.2287582367112197,0.04463974386349066,0.12044049892050283,37,16,100,27,23,127,3,0,0,0.7496468789669437,0.35303232464984247,9,60,124,24,0,100,0.7496468789669437,nenhuma,77.77780048181468,0.0,84,0,terminal,0.9516666666666667,j6013_1.sm,4,adaptativa,F1,0,3.1594202898550723,0.6166666666666667,0.21052631578947367
True,365,69,0.7133774069555168,3.552713678800501e-15,28.637507163677114,224.0,564.0,0.0,125.0,101.6053576983672,42,18,2,20,0.3,0.3333333333333333,340.0,0.23008180477685106,0.2988392873481388,0.08422796224610916,0.12851589824051232,36,20,0,105,24,105,8,0,97,0.6863255838987572,0.3910769205246226,14,60,0,0,97,0,0.6863255838987572,nenhuma,101.60535769836723,0.0,109,0,terminal,0.25,j6013_1.sm,5,centralizada,F1,0,5.2898550724637685,0.6,0.25
True,216,69,0.62005390268774,0.0,9.451794806939745,311.0,417.0,108.0,44.0,103.52217620506102,54,6,18,19,0.1,0.4,340.0,0.23340924481124004,0.30447698883841473,0.02779939649099925,0.15393124549322776,39,19,108,25,21,133,7,0,0,0.6863255838987572,0.3910769205246226,14,60,126,18,0,108,0.6863255838987572,nenhuma,103.52217620506103,0.0,112,0,terminal,0.9900065848760814,j6013_1.sm,5,adaptativa,F1,0,3.130434782608696,0.65,0.24050632911392406
True,309,69,0.8228325717760552,0.0,30.481952898355708,206.0,575.0,0.0,15.0,108.80558903846351,39,21,4,12,0.35,0.4166666666666667,340.0,0.2424336766205883,0.3200164383484221,0.08965280264222267,0.15570223069935216,35,12,0,3,25,3,1,0,2,0.7631789564580391,0.24360497938515846,6,60,0,0,2,0,0.7631789564580391,nenhuma,108.80558903846351,0.0,118,0,terminal,0.25,j6013_1.sm,6,centralizada,F1,0,4.478260869565218,0.5833333333333334,0.16666666666666666
True,220,69,0.7598941360735176,8.881784197001252e-16,17.787424332525198,291.0,445.0,29.0,17.0,94.60788782945347,52,8,15,10,0.13333333333333333,0.38333333333333336,340.0,0.21768562071422642,0.2782584936160396,0.05231595391919176,0.16155500941101755,32,10,29,7,28,36,3,0,0,0.7631789564580391,0.24360497938515846,6,60,33,4,0,29,0.7631789564580391,nenhuma,94.60788782945347,0.0,104,0,terminal,0.9666666666666667,j6013_1.sm,6,adaptativa,F1,0,3.1884057971014492,0.5333333333333333,0.14285714285714285
True,274,69,0.6661995294763916,0.0,32.661796726375464,251.0,527.0,0.0,173.0,91.05429632200837,43,17,3,18,0.2833333333333333,0.3333333333333333,340.0,0.21123625747135233,0.2678067538882599,0.09606410801875136,0.11510498931029585,43,18,0,155,17,155,17,0,138,0.5858494645010164,0.43100241340042456,29,60,0,0,138,0,0.5858494645010164,nenhuma,91.05429632200835,0.0,96,0,terminal,0.25,j6013_1.sm,7,centralizada,F1,0,3.971014492753623,0.7166666666666667,0.23076923076923078
True,197,69,0.6664981790147003,0.0,4.5,316.0,409.0,105.0,45.0,54.65508995783623,53,7,10,12,0.11666666666666667,0.2833333333333333,340.0,0.13848824289501857,0.16075026458187128,0.013235294117647059,0.08906483601658309,40,12,105,33,20,138,15,0,0,0.5858494645010164,0.43100241340042456,29,60,123,18,0,105,0.5858494645010164,nenhuma,54.65508995783623,0.0,61,0,terminal,1.0,j6013_1.sm,7,adaptativa,F1,0,2.8550724637681157,0.6666666666666666,0.16666666666666666
True,358,69,0.6298536899275801,2.6645352591003757e-15,34.13766368487768,202.0,552.0,0.0,219.0,105.39400836640075,36,24,3,23,0.4,0.45,340.0,0.23663095234029058,0.3099823775482375,0.1004048931908167,0.12025870482941262,47,23,0,196,13,196,22,0,174,0.5273323364698471,0.27249021043639565,31,60,0,0,174,0,0.5273323364698471,nenhuma,105.39400836640077,0.0,115,0,terminal,0.25,j6013_1.sm,8,centralizada,F1,0,5.188405797101449,0.7833333333333333,0.27710843373493976
True,227,69,0.5561090144527281,0.0,5.0,319.0,411.0,167.0,64.0,97.06372548999012,57,3,22,22,0.05,0.4166666666666667,340.0,0.22208140330376863,0.28548154555879446,0.014705882352941176,0.1313333642855196,47,22,167,42,13,209,18,0,0,0.5273323364698471,0.27249021043639565,31,60,191,24,0,167,0.5273323364698471,nenhuma,97.0637254899901,0.0,107,0,terminal,0.96,j6013_1.sm,8,adaptativa,F1,0,3.289855072463768,0.7833333333333333,0.2682926829268293
True,297,69,0.7157719292618965,3.3306690738754696e-16,23.961267715539627,234.0,550.0,0.0,124.0,94.40118690762242,42,18,5,27,0.3,0.38333333333333336,340.0,0.21731337241419024,0.2776505497283012,0.07047431681041066,0.12285403577723959,40,27,0,97,20,97,11,0,86,0.6872143627230507,0.3512385487549321,14,60,0,0,86,0,0.6872143627230507,nenhuma,94.40118690762245,0.0,104,0,terminal,0.25,j6013_1.sm,9,centralizada,F1,0,4.304347826086956,0.6666666666666666,0.3103448275862069
True,211,69,0.6503621292539754,0.0,8.5,298.0,427.0,113.0,48.0,68.55729445656354,54,6,13,17,0.1,0.31666666666666665,340.0,0.1678033788327143,0.20163910134283394,0.025,0.1044193629945256,31,17,113,31,29,144,7,0,0,0.6872143627230507,0.3512385487549321,14,60,137,24,0,113,0.6872143627230507,nenhuma,68.55729445656355,0.0,76,0,terminal,0.9666666666666667,j6013_1.sm,9,adaptativa,F1,0,3.0579710144927534,0.5166666666666667,0.22077922077922077
True,270,69,0.6667218653526262,4.440892098500626e-15,22.150553391447698,248.0,543.0,0.0,190.0,81.4325665887825,47,13,2,16,0.21666666666666667,0.25,340.0,0.193227987214954,0.2395075487905368,0.06514868644543441,0.09998687421091164,41,16,0,174,19,174,26,0,148,0.5820371027673271,0.4175993861121362,29,60,0,0,148,0,0.5820371027673271,nenhuma,81.4325665887825,0.0,87,0,terminal,0.25,j6013_1.sm,10,centralizada,F1,0,3.9130434782608696,0.6833333333333333,0.21052631578947367
True,213,69,0.5900014212482453,0.0,13.28743126357599,284.0,422.0,160.0,54.0,79.25251431969342,52,8,11,17,0.13333333333333333,0.31666666666666665,340.0,0.18903288975688967,0.23309563035203945,0.0390806801869882,0.11080354522776309,40,17,160,37,20,197,23,0,0,0.5820371027673271,0.4175993861121362,29,60,174,14,0,160,0.5820371027673271,nenhuma,79.25251431969342,0.0,85,0,terminal,1.0,j6013_1.sm,10,adaptativa,F1,0,3.0869565217391304,0.6666666666666666,0.22077922077922077
True,272,69,0.7782996016558644,2.220446049250313e-16,29.08726945197881,206.0,546.0,0.0,62.0,93.52933245547406,37,23,2,22,0.38333333333333336,0.4166666666666667,340.0,0.2157393409247114,0.2750862719278649,0.08555079250582003,0.13332205529896407,37,22,0,40,23,40,2,0,38,0.7131697048371954,0.48671389683598903,13,60,0,0,38,0,0.7131697048371954,nenhuma,93.52933245547408,0.0,101,0,terminal,0.25,j6013_1.sm,11,centralizada,F1,0,3.9420289855072466,0.6166666666666667,0.2682926829268293
True,223,69,0.6863005328244883,0.0,8.068112297752915,298.0,433.0,63.0,37.0,97.91893316471254,52,8,16,28,0.13333333333333333,0.4,340.0,0.2236005930528761,0.28799686224915455,0.023729742052214457,0.1552004988557683,30,28,63,9,30,72,1,0,0,0.7131697048371954,0.48671389683598903,13,60,71,8,0,63,0.7131697048371954,nenhuma,97.91893316471254,0.0,106,0,terminal,1.0,j6013_1.sm,11,adaptativa,F1,0,3.2318840579710146,0.5,0.3181818181818182
True,223,64,0.6375181984777094,0.0,38.21588407061995,235.0,615.0,0.0,197.0,152.67834403554417,40,20,8,19,0.3333333333333333,0.4666666666666667,365.0,0.29492897625453146,0.41829683297409365,0.10470105224827383,0.15826865501804885,49,19,0,178,11,178,17,8,161,0.6268507180531939,0.4857196752206667,27,60,0,0,161,0,0.6268507180531939,nenhuma,152.67834403554414,0.0,166,0,terminal,0.25,j6016_1.sm,0,centralizada,F1,0,3.484375,0.8166666666666667,0.24050632911392406
True,153,64,0.6539322666894295,0.0,9.344788464926324,342.0,490.0,98.0,71.0,90.31307867809268,55,5,15,21,0.08333333333333333,0.3333333333333333,365.0,0.19835379853418228,0.24743309226874707,0.02560216017788034,0.12052782908503253,48,21,98,50,12,148,16,10,0,0.6268507180531939,0.4857196752206667,27,60,132,34,0,98,0.6268507180531939,nenhuma,90.3130786780927,0.0,99,0,terminal,0.9565871189497632,j6016_1.sm,0,adaptativa,F1,0,2.390625,0.8,0.25925925925925924
True,215,64,0.7144759996366564,0.0,32.87615928982928,278.0,636.0,0.0,161.0,93.16286106662085,45,15,2,21,0.25,0.2833333333333333,365.0,0.20334005434166819,0.25524071525101605,0.09007166928720352,0.10465822058110828,43,21,0,140,17,140,8,7,132,0.6586427040007742,0.39362113220747674,18,60,0,0,132,0,0.6586427040007742,nenhuma,93.16286106662082,0.0,101,0,terminal,0.25,j6016_1.sm,1,centralizada,F1,0,3.359375,0.7166666666666667,0.25925925925925924
True,141,64,0.6620026080667454,0.0,8.338430945273291,342.0,478.0,108.0,70.0,66.05153601420007,56,4,15,20,0.06666666666666667,0.31666666666666665,365.0,0.15323350109121092,0.18096311236767143,0.022845016288419978,0.09147759227660043,34,20,108,50,26,158,18,20,0,0.6586427040007742,0.39362113220747674,18,60,140,32,0,108,0.6586427040007742,nenhuma,66.05153601420005,0.0,73,0,terminal,0.9366666666666666,j6016_1.sm,1,adaptativa,F1,0,2.203125,0.5666666666666667,0.25
