concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,variante,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,184,85,0.6643944921096218,2.6645352591003757e-15,33.57707870535104,184.0,532.0,0.0,166.0,102.72909441311668,38,22,3,14,0.36666666666666664,0.4166666666666667,323.0,0.2413015595157586,0.31804673192915384,0.10395380404133449,0.12829444456293992,30,14,0,152,30,152,8,1,144,0.6863255838987572,0.3910769205246226,9,60,0,0,144,0,0.6863255838987572,nenhuma,102.72909441311668,0.0,111,0,terminal,0.25,j6010_1.sm,5,centralizada,F2,0,2.164705882352941,0.5,0.1891891891891892
True,128,85,0.6767033871672276,0.0,4.5,303.0,375.0,75.0,40.0,64.15711981256808,57,3,16,6,0.05,0.31666666666666665,323.0,0.1657133926495477,0.19862885390887952,0.01393188854489164,0.11577424076815591,17,6,75,34,43,109,9,2,0,0.6863255838987572,0.3910769205246226,9,60,100,25,0,75,0.6863255838987572,nenhuma,64.15711981256808,0.0,70,0,terminal,1.0,j6010_1.sm,5,adaptativa,F2,0,1.5058823529411764,0.2833333333333333,0.09090909090909091
True,227,85,0.7182994879758274,8.881784197001252e-16,37.93291539423449,209.0,530.0,0.0,121.0,86.85379061530915,41,19,2,9,0.31666666666666665,0.35,323.0,0.21191408400765668,0.2688971845675206,0.11743936654561762,0.11771138363723828,26,9,0,112,34,112,3,41,109,0.7631789564580391,0.24360497938515846,4,60,0,0,109,0,0.7631789564580391,nenhuma,86.85379061530914,0.0,94,0,terminal,0.25,j6010_1.sm,6,centralizada,F2,0,2.6705882352941175,0.43333333333333335,0.13043478260869565
True,134,85,0.7978456071494048,0.0,5.0,298.0,430.0,24.0,43.0,41.95139128024057,56,4,9,4,0.06666666666666667,0.21666666666666667,323.0,0.11495062707687212,0.12988046835987793,0.015479876160990712,0.07783891452731578,17,4,24,39,43,63,1,24,0,0.7631789564580391,0.24360497938515846,4,60,62,38,0,24,0.7631789564580391,nenhuma,41.95139128024057,0.0,46,0,terminal,0.8784314930582556,j6010_1.sm,6,adaptativa,F2,0,1.576470588235294,0.2833333333333333,0.0625
True,201,85,0.6928801756732605,4.440892098500626e-15,28.147859693497537,237.0,490.0,0.0,155.0,62.192985459390336,47,13,1,10,0.21666666666666667,0.23333333333333334,323.0,0.16145928873865004,0.1925479425987317,0.08714507645045677,0.08794344222601412,33,10,0,145,27,145,1,3,144,0.5858494645010164,0.43100241340042456,20,60,0,0,144,0,0.5858494645010164,nenhuma,62.192985459390336,0.0,68,0,terminal,0.25,j6010_1.sm,7,centralizada,F2,0,2.364705882352941,0.55,0.14285714285714285
True,143,85,0.5785013281411159,0.0,8.571264522269605,260.0,386.0,133.0,67.0,81.24133761338858,51,9,13,10,0.15,0.36666666666666664,323.0,0.20097236490714068,0.2515211690816984,0.02653642266956534,0.12175705106037846,29,10,133,57,31,190,7,2,0,0.5858494645010164,0.43100241340042456,20,60,183,50,0,133,0.5858494645010164,nenhuma,81.24133761338858,0.0,90,0,terminal,0.9892828103094775,j6010_1.sm,7,adaptativa,F2,0,1.6823529411764706,0.48333333333333334,0.14285714285714285
True,256,85,0.5944401615676211,0.0,41.7527400409288,177.0,528.0,0.0,257.0,103.23069862505707,35,25,1,24,0.4166666666666667,0.43333333333333335,323.0,0.24219442418873297,0.3195996861456875,0.1292654490431232,0.11622059312389647,45,24,0,233,15,233,21,6,212,0.5273323364698471,0.27249021043639565,27,60,0,0,212,0,0.5273323364698471,nenhuma,103.23069862505709,0.0,113,0,terminal,0.25,j6010_1.sm,8,centralizada,F2,0,3.011764705882353,0.75,0.2857142857142857
True,164,85,0.532048870205022,0.0,9.5,291.0,398.0,171.0,79.0,100.05158377017693,56,4,18,22,0.06666666666666667,0.36666666666666664,323.0,0.2364997262946781,0.30975722529466543,0.029411764705882353,0.13374957815865768,50,22,171,57,10,228,14,3,0,0.5273323364698471,0.27249021043639565,27,60,214,43,0,171,0.5273323364698471,nenhuma,100.05158377017693,0.0,107,0,terminal,0.9666666666666667,j6010_1.sm,8,adaptativa,F2,0,1.9294117647058824,0.8333333333333334,0.2682926829268293
True,263,85,0.6998440758937553,0.0,23.352250676035744,235.0,503.0,0.0,160.0,55.73152510097329,47,13,1,18,0.21666666666666667,0.23333333333333334,323.0,0.14715311878543716,0.1725434213652424,0.07229798970908899,0.07754150632691904,35,18,0,142,25,142,13,5,129,0.6872143627230507,0.3512385487549321,9,60,0,0,129,0,0.6872143627230507,nenhuma,55.73152510097329,0.0,63,0,terminal,0.25,j6010_1.sm,9,centralizada,F2,0,3.0941176470588236,0.5833333333333334,0.23076923076923078
True,132,85,0.6316218060674097,0.0,3.0,315.0,363.0,139.0,47.0,25.711000337532496,58,2,8,3,0.03333333333333333,0.16666666666666666,323.0,0.07373154363540498,0.0796006202400387,0.009287925696594427,0.04473726850961999,18,3,139,44,42,183,13,1,0,0.6872143627230507,0.3512385487549321,9,60,170,31,0,139,0.6872143627230507,nenhuma,25.711000337532496,0.0,27,0,terminal,1.0,j6010_1.sm,9,adaptativa,F2,0,1.5529411764705883,0.3,0.047619047619047616
True,191,85,0.663588080968893,0.0,29.65991259181153,220.0,513.0,0.0,196.0,64.06994310533426,40,20,0,14,0.3333333333333333,0.3333333333333333,323.0,0.16552549286395704,0.198358956982459,0.09182635477341031,0.08287729160439555,34,14,0,182,26,182,26,6,156,0.5820371027673271,0.4175993861121362,20,60,0,0,156,0,0.5820371027673271,nenhuma,64.06994310533427,0.0,71,0,terminal,0.25,j6010_1.sm,10,centralizada,F2,0,2.2470588235294118,0.5666666666666667,0.1891891891891892
True,134,85,0.6279983939095167,0.0,5.924407924652723,308.0,375.0,127.0,49.0,46.135285116717526,58,2,11,6,0.03333333333333333,0.21666666666666667,323.0,0.12498205123395324,0.14283370005175705,0.018341820200163228,0.07726102654894997,24,6,127,43,36,170,19,6,0,0.5820371027673271,0.4175993861121362,20,60,151,24,0,127,0.5820371027673271,nenhuma,46.135285116717526,0.0,51,0,terminal,0.9633333333333333,j6010_1.sm,10,adaptativa,F2,0,1.576470588235294,0.4,0.09090909090909091
True,263,85,0.7527252179803068,0.0,16.921022995470516,231.0,517.0,0.0,102.0,67.83762367786915,45,15,2,14,0.25,0.2833333333333333,323.0,0.17356983966769113,0.21002360271786114,0.05238706809743194,0.09876806589978739,25,14,0,88,35,88,8,3,80,0.7131697048371954,0.48671389683598903,7,60,0,0,80,0,0.7131697048371954,nenhuma,67.83762367786915,0.0,75,0,terminal,0.25,j6010_1.sm,11,centralizada,F2,0,3.0941176470588236,0.4166666666666667,0.1891891891891892
True,121,85,0.6487455197132617,0.0,5.0,312.0,362.0,114.0,44.0,38.0,57,3,9,11,0.05,0.2,323.0,0.10526315789473684,0.11764705882352941,0.015479876160990712,0.06810035842293907,16,11,114,33,44,147,8,0,0,0.7131697048371954,0.48671389683598903,7,60,139,25,0,114,0.7131697048371954,nenhuma,38.0,0.0,40,0,terminal,1.0,j6010_1.sm,11,adaptativa,F2,0,1.423529411764706,0.26666666666666666,0.15492957746478872
True,253,69,0.7600279516402607,0.0,23.153189447408806,260.0,523.0,0.0,96.0,69.13258627039063,45,15,3,18,0.25,0.3,340.0,0.1689735518272841,0.20333113608938422,0.06809761602179061,0.1004640495882956,38,18,0,78,22,78,10,0,68,0.6268507180531939,0.4857196752206667,24,60,0,0,68,0,0.6268507180531939,nenhuma,69.13258627039065,0.0,76,0,terminal,0.25,j6013_1.sm,0,centralizada,F2,0,3.6666666666666665,0.6333333333333333,0.23076923076923078
True,208,69,0.6880885916893006,0.0,20.977756924095285,307.0,411.0,87.0,32.0,67.3068075303636,55,5,8,9,0.08333333333333333,0.21666666666666667,340.0,0.1652484227761061,0.19796119861871647,0.061699285070868484,0.11268381120357834,34,9,87,23,26,110,15,0,0,0.6268507180531939,0.4857196752206667,24,60,95,8,0,87,0.6268507180531939,nenhuma,67.30680753036361,0.0,72,0,terminal,0.9860029873737971,j6013_1.sm,0,adaptativa,F2,0,3.0144927536231885,0.5666666666666667,0.13043478260869565
True,297,69,0.7229362696026781,0.0,20.547742555235352,249.0,554.0,0.0,139.0,73.31927777600015,45,15,3,22,0.25,0.3,340.0,0.17739138171952334,0.21564493463529455,0.0604345369271628,0.09567719343924926,40,22,0,117,20,117,14,0,103,0.6586427040007742,0.39362113220747674,21,60,0,0,103,0,0.6586427040007742,nenhuma,73.31927777600013,0.0,80,0,terminal,0.25,j6013_1.sm,1,centralizada,F2,0,4.304347826086956,0.6666666666666666,0.2682926829268293
True,217,69,0.6776055709143466,0.0,6.0,284.0,409.0,73.0,30.0,91.59598202255648,51,9,13,11,0.15,0.36666666666666664,340.0,0.2122262158079345,0.26939994712516613,0.01764705882352941,0.15175048335416774,31,11,73,19,29,92,6,0,0,0.6586427040007742,0.39362113220747674,21,60,86,13,0,73,0.6586427040007742,nenhuma,91.59598202255648,0.0,98,0,terminal,0.9666666666666667,j6013_1.sm,1,adaptativa,F2,0,3.1449275362318843,0.5166666666666667,0.15492957746478872
True,306,69,0.7737295494047749,0.0,40.69687260537687,204.0,571.0,0.0,63.0,103.98396408572805,39,21,1,18,0.35,0.36666666666666664,340.0,0.23420657613131715,0.3058351884874354,0.11969668413346138,0.1409027419918961,35,18,0,45,25,45,0,0,45,0.7659648859265082,0.2570239140832174,5,60,0,0,45,0,0.7659648859265082,nenhuma,103.98396408572803,0.0,113,0,terminal,0.25,j6013_1.sm,2,centralizada,F2,0,4.434782608695652,0.5833333333333334,0.23076923076923078
True,227,69,0.7703284128211293,0.0,5.0,320.0,464.0,32.0,25.0,81.34049825673648,57,3,15,17,0.05,0.3,340.0,0.19305169712685216,0.23923675957863672,0.014705882352941176,0.13504072612110268,32,17,32,8,28,40,0,0,0,0.7659648859265082,0.2570239140832174,5,60,40,8,0,32,0.7659648859265082,nenhuma,81.34049825673648,0.0,87,0,terminal,0.9666666666666667,j6013_1.sm,2,adaptativa,F2,0,3.289855072463768,0.5333333333333333,0.22077922077922077
True,282,69,0.712831098608662,0.0,17.791444787969624,265.0,539.0,0.0,147.0,70.13985003186039,45,15,4,16,0.25,0.31666666666666665,340.0,0.17101447232306688,0.20629367656429526,0.05232777878814595,0.09276041995261194,42,16,0,131,18,131,0,0,131,0.794910294566222,0.24332019624229823,1,60,0,0,131,0,0.794910294566222,nenhuma,70.1398500318604,0.0,79,0,terminal,0.25,j6013_1.sm,3,centralizada,F2,0,4.086956521739131,0.7,0.21052631578947367
True,222,69,0.66446144238418,0.0,10.384458105386587,307.0,436.0,101.0,41.0,78.17050469560942,54,6,14,17,0.1,0.3333333333333333,340.0,0.1869345250749106,0.2299132491047336,0.030542523839372313,0.11913139060078888,35,17,101,24,25,125,0,0,0,0.794910294566222,0.24332019624229823,1,60,125,24,0,101,0.794910294566222,nenhuma,78.17050469560942,0.0,85,0,terminal,0.9349548061118288,j6013_1.sm,3,adaptativa,F2,0,3.217391304347826,0.5833333333333334,0.22077922077922077
True,297,69,0.7110708079034584,4.440892098500626e-15,25.518871767175135,243.0,545.0,0.0,134.0,87.44968959827455,44,16,2,16,0.26666666666666666,0.3,340.0,0.20458475401037596,0.25720496940668985,0.07505550519757392,0.11409710354780137,34,16,0,118,26,118,5,0,113,0.7496468789669437,0.35303232464984247,9,60,0,0,113,0,0.7496468789669437,nenhuma,87.44968959827456,0.0,93,0,terminal,0.25,j6013_1.sm,4,centralizada,F2,0,4.304347826086956,0.5666666666666667,0.21052631578947367
True,222,69,0.6668076768417766,0.0,14.936839577329492,296.0,441.0,99.0,38.0,83.36011224214309,53,7,11,11,0.11666666666666667,0.3,340.0,0.1969011955346063,0.24517680071218556,0.043931881109792625,0.1260434530282385,33,11,99,27,27,126,4,0,0,0.7496468789669437,0.35303232464984247,9,60,122,23,0,99,0.7496468789669437,nenhuma,83.36011224214309,0.0,88,0,terminal,0.9666666666666667,j6013_1.sm,4,adaptativa,F2,0,3.217391304347826,0.55,0.15492957746478872
True,273,69,0.7141489324287628,4.440892098500626e-15,27.149676685702566,256.0,555.0,0.0,115.0,107.14881980218038,45,15,8,18,0.25,0.38333333333333336,340.0,0.23962675301163328,0.3151435876534717,0.07985199025206637,0.13787426175266485,39,18,0,97,21,97,9,0,88,0.6863255838987572,0.3910769205246226,14,60,0,0,88,0,0.6863255838987572,nenhuma,107.14881980218038,0.0,115,0,terminal,0.25,j6013_1.sm,5,centralizada,F2,0,3.9565217391304346,0.65,0.23076923076923078
True,238,69,0.616432698322557,0.0,7.606077301237498,300.0,425.0,102.0,38.0,124.45077241443292,53,7,20,14,0.11666666666666667,0.45,340.0,0.26795255774358917,0.3660316835718615,0.022370815591874996,0.18050711870060077,38,14,102,24,22,126,7,0,0,0.6863255838987572,0.3910769205246226,14,60,119,17,0,102,0.6863255838987572,nenhuma,124.45077241443292,0.0,135,0,terminal,0.9900065848760814,j6013_1.sm,5,adaptativa,F2,0,3.449275362318841,0.6333333333333333,0.1891891891891892
True,313,69,0.800774714854648,0.0,30.481952898355708,191.0,570.0,0.0,13.0,128.8106871087496,37,23,4,10,0.38333333333333336,0.45,340.0,0.27476056039411384,0.3788549620845576,0.08965280264222267,0.18096200217498287,38,10,0,3,22,3,1,0,2,0.7631789564580391,0.24360497938515846,6,60,0,0,2,0,0.7631789564580391,nenhuma,128.81068710874956,0.0,138,0,terminal,0.25,j6013_1.sm,6,centralizada,F2,0,4.536231884057971,0.6333333333333333,0.14285714285714285
True,215,69,0.7639410805557029,0.0,4.5,316.0,439.0,29.0,19.0,87.65164680064649,56,4,16,12,0.06666666666666667,0.3333333333333333,340.0,0.204960386464982,0.25779896117837203,0.013235294117647059,0.15253005414435694,33,12,29,7,27,36,3,0,0,0.7631789564580391,0.24360497938515846,6,60,33,4,0,29,0.7631789564580391,nenhuma,87.65164680064649,0.0,95,0,terminal,0.9666666666666667,j6013_1.sm,6,adaptativa,F2,0,3.1159420289855073,0.55,0.16666666666666666
True,313,69,0.6694123455680339,3.552713678800501e-15,25.27773986742739,241.0,529.0,0.0,166.0,95.24535998229001,42,18,3,14,0.3,0.35,340.0,0.2188314195610621,0.2801334117126177,0.07434629372772761,0.12052631347867014,45,14,0,152,15,152,17,0,135,0.5858494645010164,0.43100241340042456,29,60,0,0,135,0,0.5858494645010164,nenhuma,95.24535998229001,0.0,103,0,terminal,0.25,j6013_1.sm,7,centralizada,F2,0,4.536231884057971,0.75,0.1891891891891892
True,212,69,0.6454398693909749,0.0,8.586989634150171,303.0,408.0,100.0,44.0,80.12704908511665,53,7,13,14,0.11666666666666667,0.3333333333333333,340.0,0.19072099561217046,0.23566779142681368,0.025255851865147564,0.12675782376515177,40,14,100,30,20,130,15,0,0,0.5858494645010164,0.43100241340042456,29,60,115,15,0,100,0.5858494645010164,nenhuma,80.12704908511665,0.0,87,0,terminal,0.9983333333333334,j6013_1.sm,7,adaptativa,F2,0,3.072463768115942,0.6666666666666666,0.1891891891891892
True,390,69,0.616580738955968,5.329070518200751e-15,33.0821854748083,183.0,556.0,0.0,216.0,129.7472731007671,33,27,3,22,0.45,0.5,340.0,0.2762065487774201,0.3816096267669621,0.09730054551414205,0.14388429770862007,43,22,0,194,17,194,21,0,173,0.5273323364698471,0.27249021043639565,31,60,0,0,173,0,0.5273323364698471,nenhuma,129.74727310076713,0.0,139,0,terminal,0.25,j6013_1.sm,8,centralizada,F2,0,5.6521739130434785,0.7166666666666667,0.2682926829268293
True,232,69,0.5716621050172185,0.0,5.0,314.0,410.0,153.0,61.0,93.20688917739406,55,5,21,20,0.08333333333333333,0.43333333333333335,340.0,0.21515560233675496,0.27413790934527665,0.014705882352941176,0.12995816212013583,44,20,153,41,16,194,21,0,0,0.5273323364698471,0.27249021043639565,31,60,173,20,0,153,0.5273323364698471,nenhuma,93.20688917739406,0.0,101,0,terminal,0.9666666666666667,j6013_1.sm,8,adaptativa,F2,0,3.36231884057971,0.7333333333333333,0.25
True,290,69,0.7063228142891468,0.0,22.039766759519996,224.0,539.0,0.0,135.0,89.1071644520745,43,17,2,23,0.2833333333333333,0.31666666666666665,340.0,0.20765713517241116,0.26207989544727794,0.06482284341035292,0.11676887415420237,43,23,0,112,17,112,13,0,99,0.6872143627230507,0.3512385487549321,14,60,0,0,99,0,0.6872143627230507,nenhuma,89.1071644520745,0.0,95,0,terminal,0.25,j6013_1.sm,9,centralizada,F2,0,4.202898550724638,0.7166666666666667,0.27710843373493976
True,213,69,0.6567088781717545,0.0,8.5,296.0,435.0,112.0,48.0,67.39396855882137,53,7,12,18,0.11666666666666667,0.31666666666666665,340.0,0.16542701600917473,0.19821755458476872,0.025,0.10174302870760017,37,18,112,30,23,142,7,0,0,0.6872143627230507,0.3512385487549321,14,60,135,23,0,112,0.6872143627230507,nenhuma,67.39396855882137,0.0,74,0,terminal,0.9499999999999998,j6013_1.sm,9,adaptativa,F2,0,3.0869565217391304,0.6166666666666667,0.23076923076923078
True,300,69,0.6511365118370784,4.440892098500626e-16,36.45829081125459,211.0,549.0,0.0,191.0,103.14116935492306,42,18,0,16,0.3,0.3,340.0,0.2327501403335303,0.30335638045565605,0.10723026709192528,0.12232965617588702,43,16,0,175,17,175,20,0,155,0.5820371027673271,0.4175993861121362,29,60,0,0,155,0,0.5820371027673271,nenhuma,103.14116935492308,0.0,109,0,terminal,0.25,j6013_1.sm,10,centralizada,F2,0,4.3478260869565215,0.7166666666666667,0.21052631578947367
True,217,69,0.6106516653910814,0.0,13.28743126357599,286.0,427.0,156.0,48.0,68.25298529487378,53,7,10,11,0.11666666666666667,0.2833333333333333,340.0,0.1671830647988425,0.2007440743966876,0.0390806801869882,0.09760842889514676,34,11,156,37,26,193,23,0,0,0.5820371027673271,0.4175993861121362,29,60,170,14,0,156,0.5820371027673271,nenhuma,68.25298529487378,0.0,74,0,terminal,1.0,j6013_1.sm,10,adaptativa,F2,0,3.1449275362318843,0.5666666666666667,0.15492957746478872
True,378,69,0.7905086595164942,0.0,21.451432793810582,245.0,535.0,0.0,65.0,76.77943000298926,44,16,2,19,0.26666666666666666,0.3,340.0,0.1842207759688106,0.2258218529499684,0.06309244939356054,0.11344823231795052,30,19,0,46,30,46,2,0,44,0.7131697048371954,0.48671389683598903,13,60,0,0,44,0,0.7131697048371954,nenhuma,76.77943000298926,0.0,82,0,terminal,0.25,j6013_1.sm,11,centralizada,F2,0,5.478260869565218,0.5,0.24050632911392406
True,221,69,0.7283916792507482,0.0,9.451794806939745,296.0,425.0,39.0,29.0,90.47728578828821,51,9,16,19,0.15,0.4166666666666667,340.0,0.21017900078654925,0.26610966408320064,0.02779939649099925,0.15506565206913203,31,19,39,10,29,49,1,0,0,0.7131697048371954,0.48671389683598903,13,60,48,9,0,39,0.7131697048371954,nenhuma,90.47728578828824,0.0,98,0,terminal,0.9666666666666667,j6013_1.sm,11,adaptativa,F2,0,3.2028985507246377,0.5166666666666667,0.24050632911392406
True,226,64,0.643566730017611,0.0,34.883399081492,217.0,610.0,0.0,203.0,134.84265803067163,37,23,4,20,0.38333333333333336,0.45,365.0,0.26977020841305893,0.3694319398100593,0.09557095638764931,0.14226270245193817,48,20,0,183,12,183,17,8,166,0.6268507180531939,0.4857196752206667,27,60,0,0,166,0,0.6268507180531939,nenhuma,134.8426580306716,0.0,146,0,terminal,0.25,j6016_1.sm,0,centralizada,F2,0,3.53125,0.8,0.25
True,160,64,0.6337297910440027,1.7763568394002505e-15,13.210087827899224,314.0,490.0,97.0,65.0,121.20019813614401,53,7,17,21,0.11666666666666667,0.4,365.0,0.24928043756618537,0.33205533735929865,0.036192021446299245,0.15675138008022504,48,21,97,44,12,141,16,7,0,0.6268507180531939,0.4857196752206667,27,60,125,28,0,97,0.6268507180531939,nenhuma,121.200198136144,0.0,132,0,terminal,0.9665871189497631,j6016_1.sm,0,adaptativa,F2,0,2.5,0.8,0.25925925925925924
True,237,64,0.7123967092002598,0.0,38.040668115391,274.0,633.0,0.0,163.0,92.54986529992406,44,16,3,21,0.26666666666666666,0.31666666666666665,365.0,0.2022727407847833,0.2535612747943125,0.10422100853531781,0.10415832460757223,43,21,0,142,17,142,8,7,134,0.6586427040007742,0.39362113220747674,18,60,0,0,134,0,0.6586427040007742,nenhuma,92.54986529992408,0.0,100,0,terminal,0.25,j6016_1.sm,1,centralizada,F2,0,3.703125,0.7166666666666667,0.25925925925925924
True,162,64,0.6514423434076168,0.0,10.037035976211765,340.0,480.0,108.0,66.0,82.82652786918577,56,4,15,16,0.06666666666666667,0.31666666666666665,365.0,0.18495225877592528,0.22692199416215278,0.02749872870195004,0.1124098071071222,32,16,108,50,28,158,18,20,0,0.6586427040007742,0.39362113220747674,18,60,140,32,0,108,0.6586427040007742,nenhuma,82.82652786918575,0.0,91,0,terminal,0.9366666666666666,j6016_1.sm,1,adaptativa,F2,0,2.53125,0.5333333333333333,0.21052631578947367
