concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,variante,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,161,85,0.6897931260916184,2.4424906541753444e-15,24.0,207.0,459.0,19.0,110.0,77.41689477351436,42,18,4,23,0.3,0.36666666666666664,323.0,0.19334073008408714,0.23968078877249027,0.07430340557275542,0.1163434463140051,32,23,19,87,28,106,11,3,41,0.6863255838987572,0.3910769205246226,9,60,54,35,41,19,0.6863255838987572,nenhuma,77.41689477351434,0.0,87,0,terminal,0.3964593591259849,j6010_1.sm,5,centralizada,GF,0,1.8941176470588235,0.5333333333333333,0.27710843373493976
True,135,85,0.6392119838574153,0.0,7.167682539300583,296.0,388.0,90.0,68.0,60.99738083532004,57,3,11,6,0.05,0.23333333333333334,323.0,0.15884842938936397,0.18884638029510847,0.022190967613933694,0.10049035261301857,20,6,90,62,40,152,8,14,5,0.6863255838987572,0.3910769205246226,9,60,139,49,5,90,0.6863255838987572,nenhuma,60.99738083532003,0.0,66,0,terminal,0.965,j6010_1.sm,5,adaptativa,GF,0,1.588235294117647,0.3333333333333333,0.09090909090909091
True,204,85,0.7275032019821344,1.7763568394002505e-15,36.31607099314683,215.0,494.0,23.0,81.0,81.03481201740661,42,18,3,5,0.3,0.35,323.0,0.2005639355994787,0.25088177095172326,0.11243365632553198,0.11933822917952157,25,5,23,76,35,99,3,20,24,0.7631789564580391,0.24360497938515846,4,60,72,49,24,23,0.7631789564580391,nenhuma,81.03481201740661,0.0,87,0,terminal,0.4835372936539792,j6010_1.sm,6,centralizada,GF,0,2.4,0.4166666666666667,0.07692307692307693
True,124,85,0.7436097370946783,0.0,4.0,301.0,391.0,64.0,36.0,34.81344823113436,57,3,10,5,0.05,0.21666666666666667,323.0,0.09729496865821026,0.10778157347100421,0.01238390092879257,0.0662087444667852,15,5,64,31,45,95,6,1,2,0.7631789564580391,0.24360497938515846,4,60,87,23,2,64,0.7631789564580391,nenhuma,34.81344823113436,0.0,39,0,terminal,0.9616666666666666,j6010_1.sm,6,adaptativa,GF,0,1.4588235294117646,0.25,0.07692307692307693
True,201,85,0.7018962880267909,3.552713678800501e-15,24.834896459184495,265.0,454.0,53.0,83.0,56.81920640485161,51,9,5,9,0.15,0.23333333333333334,323.0,0.1495954007767782,0.17591085574257465,0.07688822433184055,0.08784403097839957,29,9,53,74,31,127,1,1,45,0.5858494645010164,0.43100241340042456,20,60,81,28,45,53,0.5858494645010164,nenhuma,56.81920640485161,0.0,62,0,terminal,0.6197673393993864,j6010_1.sm,7,centralizada,GF,0,2.364705882352941,0.48333333333333334,0.13043478260869565
True,124,85,0.5940737063821876,0.0,4.085381370331483,308.0,367.0,162.0,68.0,20.768462157617527,56,4,5,11,0.06666666666666667,0.15,323.0,0.06041409973232276,0.06429864445082825,0.012648239536629977,0.033618521225705855,30,11,162,57,30,219,16,0,1,0.5858494645010164,0.43100241340042456,20,60,202,40,1,162,0.5858494645010164,nenhuma,20.768462157617527,0.0,25,0,terminal,0.9919092931464618,j6010_1.sm,7,adaptativa,GF,0,1.4588235294117646,0.5,0.15492957746478872
True,231,85,0.49805345645911264,0.0,34.20405612858952,223.0,394.0,156.0,170.0,71.07974232550112,45,15,3,21,0.25,0.3,323.0,0.18036893220152084,0.22006112175077744,0.10589491061482824,0.08985155164832212,47,21,156,149,13,305,16,6,24,0.5273323364698471,0.27249021043639565,27,60,265,109,24,156,0.5273323364698471,nenhuma,71.07974232550112,0.0,77,0,terminal,0.8886628124600094,j6010_1.sm,8,centralizada,GF,0,2.7176470588235295,0.7833333333333333,0.25925925925925924
True,174,85,0.48667274900930235,0.0,5.0,300.0,403.0,213.0,121.0,91.0718425684792,56,4,19,21,0.06666666666666667,0.38333333333333336,323.0,0.21994212889135956,0.28195616894266007,0.015479876160990712,0.10998060540978703,46,21,213,100,14,313,16,4,4,0.5273323364698471,0.27249021043639565,27,60,293,80,4,213,0.5273323364698471,nenhuma,91.0718425684792,0.0,99,0,terminal,0.9116666666666666,j6010_1.sm,8,adaptativa,GF,0,2.0470588235294116,0.7666666666666667,0.25925925925925924
True,260,85,0.6300873443234568,2.6645352591003757e-15,26.331369916907136,226.0,445.0,77.0,105.0,79.2512904108707,43,17,3,10,0.2833333333333333,0.3333333333333333,323.0,0.19701935655674643,0.2453600322317978,0.08152126909259175,0.11221401148133157,28,10,77,95,32,172,5,7,32,0.6872143627230507,0.3512385487549321,9,60,135,58,32,77,0.6872143627230507,nenhuma,79.2512904108707,0.0,87,0,terminal,0.7198633244304643,j6010_1.sm,9,centralizada,GF,0,3.0588235294117645,0.4666666666666667,0.14285714285714285
True,143,85,0.6128905686664592,0.0,3.0,317.0,377.0,144.0,63.0,31.11796603476037,59,1,8,6,0.016666666666666666,0.15,323.0,0.08787457576130385,0.09634045212000115,0.009287925696594427,0.050588615116148136,14,6,144,57,46,201,9,4,5,0.6872143627230507,0.3512385487549321,9,60,187,43,5,144,0.6872143627230507,nenhuma,31.11796603476037,0.0,33,0,terminal,0.9603639808103872,j6010_1.sm,9,adaptativa,GF,0,1.6823529411764706,0.23333333333333334,0.09090909090909091
True,152,85,0.6002103558866471,0.0,16.112698794418463,250.0,409.0,122.0,112.0,38.42776276462946,48,12,0,10,0.2,0.2,323.0,0.1063221111479877,0.11897140174807884,0.04988451639138843,0.0563930101830951,33,10,122,102,27,224,22,5,32,0.5820371027673271,0.4175993861121362,20,60,170,48,32,122,0.5820371027673271,nenhuma,38.42776276462946,0.0,43,0,terminal,0.7389510820564743,j6010_1.sm,10,centralizada,GF,0,1.7882352941176471,0.55,0.14285714285714285
True,153,85,0.6202409291226283,0.0,12.139617707342342,281.0,401.0,122.0,55.0,68.52295772747684,53,7,10,5,0.11666666666666667,0.2833333333333333,323.0,0.17501644890814516,0.2121453799612286,0.03758395575028589,0.10598689019232124,26,5,122,50,34,172,18,3,2,0.5820371027673271,0.4175993861121362,20,60,152,30,2,122,0.5820371027673271,nenhuma,68.52295772747682,0.0,75,0,terminal,0.9483333333333333,j6010_1.sm,10,adaptativa,GF,0,1.8,0.43333333333333335,0.07692307692307693
True,263,85,0.7078799401032306,1.7763568394002505e-15,26.60622666647263,220.0,497.0,32.0,82.0,91.09645992726136,43,17,6,9,0.2833333333333333,0.38333333333333336,323.0,0.2199885020588271,0.2820323836757318,0.082372218781649,0.12974920844451937,28,9,32,73,32,105,7,4,18,0.7131697048371954,0.48671389683598903,7,60,80,48,18,32,0.7131697048371954,nenhuma,91.09645992726135,0.0,99,0,terminal,0.49557395241956775,j6010_1.sm,11,centralizada,GF,0,3.0941176470588236,0.4666666666666667,0.13043478260869565
True,126,85,0.7170537773245332,0.0,4.5,301.0,395.0,69.0,38.0,48.865238411854776,56,4,15,4,0.06666666666666667,0.31666666666666665,323.0,0.13140577113511934,0.15128556783855968,0.01393188854489164,0.08870633869135276,30,4,69,34,30,103,7,3,0,0.7131697048371954,0.48671389683598903,7,60,96,27,0,69,0.7131697048371954,nenhuma,48.865238411854776,0.0,56,0,terminal,0.9583333333333334,j6010_1.sm,11,adaptativa,GF,0,1.4823529411764707,0.5,0.0625
True,248,69,0.7401112911509997,0.0,19.502586888101384,282.0,491.0,40.0,71.0,61.41374043410557,49,11,2,14,0.18333333333333332,0.21666666666666667,340.0,0.15299361792570973,0.18062864833560463,0.05736054967088642,0.09257230697983346,37,14,40,57,23,97,16,0,17,0.6268507180531939,0.4857196752206667,24,60,64,24,17,40,0.6268507180531939,nenhuma,61.41374043410557,0.0,66,0,terminal,0.6196013340488938,j6013_1.sm,0,centralizada,GF,0,3.5942028985507246,0.6166666666666667,0.1891891891891892
True,201,69,0.6437716885446698,0.0,10.468569847355322,294.0,412.0,118.0,47.0,62.978438522793574,54,6,8,11,0.1,0.23333333333333334,340.0,0.15628240248697906,0.18523070153762816,0.03078991131575095,0.09840712550904249,34,11,118,36,26,154,14,0,2,0.6268507180531939,0.4857196752206667,24,60,138,20,2,118,0.6268507180531939,nenhuma,62.97843852279357,0.0,68,0,terminal,0.96,j6013_1.sm,0,adaptativa,GF,0,2.9130434782608696,0.5666666666666667,0.15492957746478872
True,285,69,0.6919964951290277,1.7763568394002505e-15,18.36221437703869,228.0,485.0,47.0,79.0,89.8706018222942,41,19,3,13,0.31666666666666665,0.36666666666666664,340.0,0.20906431247291052,0.2643252994773359,0.054006512873643206,0.12822709582714228,33,13,47,66,27,113,13,0,32,0.6586427040007742,0.39362113220747674,21,60,68,21,32,47,0.6586427040007742,nenhuma,89.8706018222942,0.0,98,0,terminal,0.6566758330667811,j6013_1.sm,1,centralizada,GF,0,4.130434782608695,0.55,0.1780821917808219
True,204,69,0.6995747784622868,0.0,1.0,335.0,422.0,81.0,40.0,60.22357665264159,56,4,15,15,0.06666666666666667,0.31666666666666665,340.0,0.15047483498182387,0.17712816662541644,0.0029411764705882353,0.09983624477483007,33,15,81,25,27,106,12,0,0,0.6586427040007742,0.39362113220747674,21,60,94,13,0,81,0.6586427040007742,nenhuma,60.22357665264159,0.0,67,0,terminal,0.965,j6013_1.sm,1,adaptativa,GF,0,2.9565217391304346,0.55,0.2
True,359,69,0.786683925758692,0.0,28.030220244756872,236.0,558.0,14.0,49.0,88.30647205210764,41,19,1,18,0.31666666666666665,0.3333333333333333,340.0,0.20617589930176047,0.2597249178003166,0.08244182424928492,0.12449692133306856,28,18,14,31,32,45,1,0,19,0.7659648859265082,0.2570239140832174,5,60,25,11,19,14,0.7659648859265082,nenhuma,88.30647205210764,0.0,96,0,terminal,0.39048976848495015,j6013_1.sm,2,centralizada,GF,0,5.202898550724638,0.4666666666666667,0.23076923076923078
True,230,69,0.7313410802301346,0.0,8.696781940441882,312.0,470.0,47.0,26.0,99.65499738111647,55,5,16,16,0.08333333333333333,0.35,340.0,0.22666635879207395,0.293102933473872,0.02557877041306436,0.1550676456064616,32,16,47,10,28,57,0,0,0,0.7659648859265082,0.2570239140832174,5,60,57,10,0,47,0.7659648859265082,nenhuma,99.65499738111646,0.0,106,0,terminal,0.9666666666666667,j6013_1.sm,2,adaptativa,GF,0,3.3333333333333335,0.5333333333333333,0.21052631578947367
True,252,69,0.659054998460689,0.0,20.37889282011682,241.0,497.0,66.0,108.0,83.11005327447621,44,16,4,21,0.26666666666666666,0.3333333333333333,340.0,0.19642656238319584,0.24444133316022415,0.05993792005916712,0.11020944875830524,35,21,66,87,25,153,0,0,42,0.794910294566222,0.24332019624229823,1,60,111,45,42,66,0.794910294566222,nenhuma,83.11005327447621,0.0,88,0,terminal,0.653538435524002,j6013_1.sm,3,centralizada,GF,0,3.652173913043478,0.5833333333333334,0.25925925925925924
True,247,69,0.6013060164757079,0.0,11.21168331751285,318.0,445.0,132.0,55.0,108.05579157210622,55,5,16,11,0.08333333333333333,0.35,340.0,0.2411659297896089,0.3178111516826653,0.032975539169155445,0.14601033165697205,34,11,132,44,26,176,0,0,3,0.794910294566222,0.24332019624229823,1,60,173,41,3,132,0.794910294566222,nenhuma,108.05579157210622,0.0,118,0,terminal,0.9616666666666666,j6013_1.sm,3,adaptativa,GF,0,3.579710144927536,0.5666666666666667,0.15492957746478872
True,288,69,0.6824511003096038,1.7763568394002505e-15,21.070885204688484,244.0,491.0,56.0,74.0,98.46546760236859,44,16,3,14,0.26666666666666666,0.31666666666666665,340.0,0.22456835230560057,0.2896043164775547,0.06197319177849554,0.13685919899742582,33,14,56,60,27,116,3,0,30,0.7496468789669437,0.35303232464984247,9,60,83,27,30,56,0.7496468789669437,nenhuma,98.46546760236859,0.0,106,0,terminal,0.6788958663574692,j6013_1.sm,4,centralizada,GF,0,4.173913043478261,0.55,0.1891891891891892
True,207,69,0.6949782210053309,0.0,17.701979201329372,290.0,441.0,91.0,46.0,56.55225886368781,52,8,6,19,0.13333333333333333,0.23333333333333334,340.0,0.14260985179037214,0.16633017312849357,0.052064644709792274,0.08912151532634628,35,19,91,27,25,118,0,0,4,0.7496468789669437,0.35303232464984247,9,60,114,23,4,91,0.7496468789669437,nenhuma,56.55225886368781,0.0,62,0,terminal,0.937276730143218,j6013_1.sm,4,adaptativa,GF,0,3.0,0.5833333333333334,0.24050632911392406
True,245,69,0.7103448184510789,0.0,26.559211632139245,238.0,503.0,36.0,80.0,89.10680522285155,45,15,6,22,0.25,0.35,340.0,0.2076564718580377,0.26207883889073985,0.0781153283298213,0.12583808624012352,35,22,36,58,25,94,11,0,27,0.6863255838987572,0.3910769205246226,14,60,56,20,27,36,0.6863255838987572,nenhuma,89.10680522285156,0.0,95,0,terminal,0.5580340992478555,j6013_1.sm,5,centralizada,GF,0,3.550724637681159,0.5833333333333334,0.2682926829268293
True,231,69,0.6340095507624534,0.0,10.78334171965296,302.0,439.0,107.0,49.0,97.418591284726,54,6,16,15,0.1,0.36666666666666664,340.0,0.2227125074830529,0.2865252684844882,0.03171571094015576,0.14069320568642413,35,15,107,34,25,141,8,0,0,0.6863255838987572,0.3910769205246226,14,60,133,26,0,107,0.6863255838987572,nenhuma,97.418591284726,0.0,105,0,terminal,0.9666666666666667,j6013_1.sm,5,adaptativa,GF,0,3.347826086956522,0.5833333333333334,0.2
True,289,69,0.8411056313306615,0.0,25.563360755986103,238.0,567.0,1.0,15.0,91.11271412246298,45,15,6,8,0.25,0.35,340.0,0.21134313866832807,0.26797857094842054,0.07518635516466501,0.13515946549245908,25,8,1,7,35,8,1,0,6,0.7631789564580391,0.24360497938515846,6,60,1,0,6,1,0.7631789564580391,nenhuma,91.11271412246298,0.0,97,0,terminal,0.25647426955317143,j6013_1.sm,6,centralizada,GF,0,4.188405797101449,0.4166666666666667,0.11764705882352941
True,211,69,0.7684796037430424,0.0,5.0,317.0,444.0,26.0,20.0,87.76419548079627,57,3,16,13,0.05,0.31666666666666665,340.0,0.2051695686735808,0.25812998670822435,0.014705882352941176,0.15190314001330907,31,13,26,7,29,33,4,0,1,0.7631789564580391,0.24360497938515846,6,60,28,2,1,26,0.7631789564580391,nenhuma,87.76419548079629,0.0,96,0,terminal,0.9666666666666667,j6013_1.sm,6,adaptativa,GF,0,3.0579710144927534,0.5166666666666667,0.1780821917808219
True,238,69,0.6374359338701933,0.0,35.46756328234861,250.0,461.0,73.0,93.0,96.20993452791062,43,17,6,13,0.2833333333333333,0.38333333333333336,340.0,0.2205587881258002,0.28297039567032534,0.10431636259514296,0.13303182096179794,54,13,73,80,6,153,10,0,38,0.5858494645010164,0.43100241340042456,29,60,105,32,38,73,0.5858494645010164,nenhuma,96.20993452791063,0.0,107,0,terminal,0.6321543799751578,j6013_1.sm,7,centralizada,GF,0,3.449275362318841,0.9,0.1780821917808219
True,219,69,0.6063987434274496,0.0,14.030377133242023,316.0,408.0,127.0,44.0,93.82461321395155,55,5,14,13,0.08333333333333333,0.31666666666666665,340.0,0.2162731443909098,0.27595474474691634,0.04126581509777066,0.13944884204781052,41,13,127,31,19,158,19,0,0,0.5858494645010164,0.43100241340042456,29,60,139,12,0,127,0.5858494645010164,nenhuma,93.82461321395152,0.0,102,0,terminal,1.0,j6013_1.sm,7,adaptativa,GF,0,3.1739130434782608,0.6833333333333333,0.1780821917808219
True,270,69,0.5927424850940397,2.6645352591003757e-15,29.348509298051596,222.0,461.0,106.0,109.0,101.74077545135225,38,22,4,17,0.36666666666666664,0.43333333333333335,340.0,0.23031782689156957,0.2992375748569184,0.0863191449942694,0.1308157919228399,43,17,106,92,17,198,20,0,23,0.5273323364698471,0.27249021043639565,31,60,155,49,23,106,0.5273323364698471,nenhuma,101.74077545135225,0.0,111,0,terminal,0.8716666666666667,j6013_1.sm,8,centralizada,GF,0,3.9130434782608696,0.7166666666666667,0.22077922077922077
True,232,69,0.5453680767068,0.0,15.934096981732171,289.0,420.0,154.0,73.0,123.12208440245715,52,8,22,25,0.13333333333333333,0.5,340.0,0.2658523282501531,0.3621237776542857,0.04686499112274168,0.1598734627873818,48,25,154,48,12,202,16,0,2,0.5273323364698471,0.27249021043639565,31,60,184,30,2,154,0.5273323364698471,nenhuma,123.12208440245715,0.0,133,0,terminal,0.9633333333333333,j6013_1.sm,8,adaptativa,GF,0,3.36231884057971,0.8,0.29411764705882354
True,378,69,0.6932620910486519,0.0,44.46370160284752,188.0,508.0,30.0,74.0,120.7676019780367,37,23,3,13,0.38333333333333336,0.43333333333333335,340.0,0.26210089741464354,0.35519882934716673,0.13077559294955154,0.1648102367681595,33,13,30,61,27,91,3,0,34,0.6872143627230507,0.3512385487549321,14,60,54,24,34,30,0.6872143627230507,nenhuma,120.7676019780367,0.0,131,0,terminal,0.514337091882535,j6013_1.sm,9,centralizada,GF,0,5.478260869565218,0.55,0.1780821917808219
True,237,69,0.6105844072604555,0.0,11.111747484776814,293.0,431.0,109.0,61.0,104.88111139914746,54,6,18,19,0.1,0.4,340.0,0.23575087526035263,0.308473857056316,0.032681610249343566,0.14858183581546694,37,19,109,42,23,151,5,0,1,0.6872143627230507,0.3512385487549321,14,60,145,36,1,109,0.6872143627230507,nenhuma,104.88111139914746,0.0,113,0,terminal,0.9666666666666667,j6013_1.sm,9,adaptativa,GF,0,3.4347826086956523,0.6166666666666667,0.24050632911392406
True,272,69,0.6211770553789281,0.0,19.44426529172751,236.0,473.0,111.0,92.0,85.45761647854549,43,17,3,16,0.2833333333333333,0.3333333333333333,340.0,0.20086046921868855,0.25134593081925144,0.05718901556390445,0.11222898639290624,41,16,111,76,19,187,23,0,20,0.5820371027673271,0.4175993861121362,29,60,144,33,20,111,0.5820371027673271,nenhuma,85.4576164785455,0.0,93,0,terminal,0.8711880270655721,j6013_1.sm,10,centralizada,GF,0,3.9420289855072466,0.6833333333333333,0.21052631578947367
True,225,69,0.5703618719381558,0.0,7.267343715309458,309.0,420.0,152.0,61.0,103.37460823387663,54,6,18,21,0.1,0.4,340.0,0.23315410110122348,0.3040429653937548,0.021374540339145466,0.14038317872177944,39,21,152,40,21,192,17,0,2,0.5820371027673271,0.4175993861121362,29,60,173,21,2,152,0.5820371027673271,nenhuma,103.37460823387663,0.0,113,0,terminal,0.9966666666666667,j6013_1.sm,10,adaptativa,GF,0,3.260869565217391,0.65,0.25925925925925924
True,297,69,0.765099781303816,0.0,38.262495778188175,203.0,550.0,6.0,37.0,125.8604851810809,38,22,3,16,0.36666666666666664,0.4166666666666667,340.0,0.2701677630635676,0.3701778975914144,0.11253675228878875,0.1750833267033403,35,16,6,21,25,27,1,0,10,0.7131697048371954,0.48671389683598903,13,60,16,10,10,6,0.7131697048371954,nenhuma,125.8604851810809,0.0,134,0,terminal,0.2748239856068932,j6013_1.sm,11,centralizada,GF,0,4.304347826086956,0.5833333333333334,0.21052631578947367
True,208,69,0.7514902721986627,0.0,8.0,305.0,429.0,30.0,28.0,83.86567301112089,51,9,11,17,0.15,0.3333333333333333,340.0,0.19785908213643083,0.24666374415035555,0.023529411764705882,0.1469096443805391,33,17,30,11,27,41,1,0,0,0.7131697048371954,0.48671389683598903,13,60,40,10,0,30,0.7131697048371954,nenhuma,83.86567301112089,0.0,90,0,terminal,0.9856399743982213,j6013_1.sm,11,adaptativa,GF,0,3.0144927536231885,0.55,0.22077922077922077
True,218,64,0.6517886029058112,0.0,48.95792447645926,282.0,542.0,67.0,140.0,82.55795849091189,46,14,3,32,0.23333333333333334,0.2833333333333333,365.0,0.18446316711534536,0.22618618764633394,0.13413129993550482,0.09928106351208009,46,32,67,108,14,175,22,15,22,0.6268507180531939,0.4857196752206667,27,60,131,64,22,67,0.6268507180531939,nenhuma,82.55795849091189,0.0,89,0,terminal,0.6923150690679726,j6016_1.sm,0,centralizada,GF,0,3.40625,0.7666666666666667,0.34782608695652173
True,144,64,0.673781416413072,8.881784197001252e-16,16.223528554483057,328.0,484.0,109.0,57.0,68.33385161705971,54,6,9,18,0.1,0.25,365.0,0.15769331512426318,0.18721603182756083,0.04444802343693988,0.09512826308161815,44,18,109,39,16,148,16,5,1,0.6268507180531939,0.4857196752206667,27,60,131,22,1,109,0.6268507180531939,nenhuma,68.33385161705971,0.0,75,0,terminal,0.98,j6016_1.sm,0,adaptativa,GF,0,2.25,0.7333333333333333,0.23076923076923078
True,269,64,0.7251314945139592,1.7985612998927536e-14,43.12768368774135,258.0,610.0,23.0,93.0,115.22673558520663,43,17,5,15,0.2833333333333333,0.36666666666666664,365.0,0.23994235857108367,0.31568968653481266,0.11815803750066124,0.13697464751289457,44,15,23,78,16,101,9,15,33,0.6586427040007742,0.39362113220747674,18,60,59,36,33,23,0.6586427040007742,nenhuma,115.22673558520664,0.0,127,0,terminal,0.43727519396219444,j6016_1.sm,1,centralizada,GF,0,4.203125,0.7333333333333333,0.2
True,147,64,0.6482628168573464,0.0,8.365945987141547,323.0,504.0,112.0,56.0,105.46245333535421,53,7,14,11,0.11666666666666667,0.35,365.0,0.22416763035535728,0.28893822831603894,0.02292039996477136,0.13564957752353804,37,11,112,45,23,157,18,10,0,0.6586427040007742,0.39362113220747674,18,60,139,27,0,112,0.6586427040007742,nenhuma,105.46245333535421,0.0,115,0,terminal,0.9550000000000001,j6016_1.sm,1,adaptativa,GF,0,2.296875,0.6166666666666667,0.15492957746478872
